Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.7e-05,18.533629,[32 14] ; [27 61],[20.25373134 25.74626866] ; [38.74626866 49.25373134],1
r4,1,0.005218,7.802148,[39  7] ; [54 34],[31.92537313 14.07462687] ; [61.07462687 26.92537313],0
p7,1,0.006576,7.385217,[33 13] ; [41 46],[25.59398496 20.40601504] ; [48.40601504 38.59398496],0
p6,1,0.010182,6.602748,[18 28] ; [16 70],[11.84848485 34.15151515] ; [22.15151515 63.84848485],0
r3,1,0.011978,6.314152,[43  3] ; [66 21],[37.69924812  8.30075188] ; [71.30075188 15.69924812],0
p9,1,0.026923,4.895736,[37  8] ; [54 31],[31.5 13.5] ; [59.5 25.5],0
n6,1,0.027854,4.837095,[39  7] ; [59 29],[33.64179104 12.35820896] ; [64.35820896 23.64179104],0
p5,1,0.036127,4.391095,[ 6 40] ; [ 3 84],[ 3.11278195 42.88721805] ; [ 5.88721805 81.11278195],0
p8,1,0.043533,4.074593,[23 22] ; [28 57],[17.65384615 27.34615385] ; [33.34615385 51.65384615],0
s8,1,0.101382,2.683672,[18 27] ; [23 65],[13.87218045 31.12781955] ; [27.12781955 60.87218045],0
a7,1,0.104405,2.636935,[29 17] ; [42 45],[24.55639098 21.44360902] ; [46.44360902 40.55639098],0
r2,1,0.117652,2.448307,[41  5] ; [68 19],[37.69924812  8.30075188] ; [71.30075188 15.69924812],0
s6,1,0.123048,2.378085,[26 18] ; [39 48],[21.83206107 22.16793893] ; [43.16793893 43.83206107],0
p11,1,0.142672,2.148897,[35 11] ; [56 32],[31.23880597 14.76119403] ; [59.76119403 28.23880597],0
d5,1,0.187242,1.739188,[24 22] ; [35 52],[20.40601504 25.59398496] ; [38.59398496 48.40601504],0
p10,1,0.208744,1.580114,[33 13] ; [51 33],[29.72307692 16.27692308] ; [54.27692308 29.72307692],0
p2,1,0.211771,1.559279,[37  9] ; [62 26],[33.98507463 12.01492537] ; [65.01492537 22.98507463],0
