Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,5.3e-05,16.335767,[31  8] ; [33 49],[20.62809917 18.37190083] ; [43.37190083 38.62809917],1
s2,1,9.8e-05,15.169745,[23 16] ; [20 66],[13.416 25.584] ; [29.584 56.416],1
s8,1,0.000391,12.573306,[18 21] ; [14 72],[ 9.984 29.016] ; [22.016 63.984],1
s6,1,0.00088,11.064441,[24 13] ; [28 58],[15.64227642 21.35772358] ; [36.35772358 49.64227642],1
s3,1,0.001126,10.607293,[25 14] ; [28 57],[16.66935484 22.33064516] ; [36.33064516 48.66935484],0
p6,1,0.001585,9.977175,[13 25] ; [ 9 76],[ 6.79674797 31.20325203] ; [15.20325203 69.79674797],0
v4,1,0.003374,8.593365,[37  3] ; [59 27],[30.47619048  9.52380952] ; [65.52380952 20.47619048],0
p4,1,0.006073,7.528503,[18 22] ; [18 67],[11.52 28.48] ; [24.48 60.52],0
a4,1,0.006204,7.490052,[24 15] ; [30 55],[16.98387097 22.01612903] ; [37.01612903 47.98387097],0
n2,1,0.009799,6.671053,[17  2] ; [21 17],[12.66666667  6.33333333] ; [25.33333333 12.66666667],0
r3,1,0.013061,6.160814,[36  4] ; [60 26],[30.47619048  9.52380952] ; [65.52380952 20.47619048],0
v2,1,0.017138,5.682155,[21 18] ; [26 57],[15.02459016 23.97540984] ; [31.97540984 51.02459016],0
p10,1,0.019525,5.453883,[26 13] ; [37 47],[19.97560976 19.02439024] ; [43.02439024 40.97560976],0
s7,1,0.020134,5.400238,[15 23] ; [16 66],[ 9.81666667 28.18333333] ; [21.18333333 60.81666667],0
s4,1,0.031816,4.608389,[13 26] ; [14 72],[ 8.424 30.576] ; [18.576 67.424],0
u3,1,0.036013,4.396482,[10  4] ; [16 25],[6.61818182 7.38181818] ; [19.38181818 21.61818182],0
s5,1,0.037055,4.347862,[12 23] ; [14 69],[ 7.71186441 27.28813559] ; [18.28813559 64.71186441],0
p7,1,0.038675,4.27509,[18 20] ; [24 61],[12.97560976 25.02439024] ; [29.02439024 55.97560976],0
b1,1,0.057727,3.601522,[16 24] ; [50 36],[20.95238095 19.04761905] ; [45.04761905 40.95238095],0
r4,1,0.060479,3.524202,[31  9] ; [52 34],[26.34920635 13.65079365] ; [56.65079365 29.34920635],0
p11,1,0.073044,3.21325,[25 15] ; [39 47],[20.31746032 19.68253968] ; [43.68253968 42.31746032],0
r1,1,0.102281,2.669614,[28 12] ; [47 39],[23.80952381 16.19047619] ; [51.19047619 34.80952381],0
p3,1,0.108191,2.580455,[15 24] ; [21 65],[11.232 27.768] ; [24.768 61.232],0
a3,1,0.151418,2.057912,[26 13] ; [45 40],[22.33064516 16.66935484] ; [48.66935484 36.33064516],0
n3,1,0.188205,1.731617,[14  5] ; [20 16],[11.74545455  7.25454545] ; [22.25454545 13.74545455],0
b5,1,0.213504,1.547508,[27 13] ; [48 38],[23.80952381 16.19047619] ; [51.19047619 34.80952381],0
p8,1,0.216626,1.52658,[12 28] ; [17 68],[ 9.28 30.72] ; [19.72 65.28],0
r2,1,0.231797,1.429801,[35  5] ; [66 18],[32.58064516  7.41935484] ; [68.41935484 15.58064516],0
n1,1,0.298852,1.079308,[11  8] ; [16 21],[9.16071429 9.83928571] ; [17.83928571 19.16071429],0
n6,1,0.337707,0.919118,[28 12] ; [52 33],[25.6 14.4] ; [54.4 30.6],0
a6,1,0.383984,0.75791,[19 21] ; [48 38],[21.26984127 18.73015873] ; [45.73015873 40.26984127],0
a2,1,0.387273,0.747486,[ 8 32] ; [12 74],[ 6.34920635 33.65079365] ; [13.65079365 72.34920635],0
a8,1,0.395241,0.722758,[ 5 33] ; [ 7 78],[ 3.70731707 34.29268293] ; [ 8.29268293 76.70731707],0
a1,1,0.405608,0.691636,[ 2 38] ; [ 8 78],[ 3.17460317 36.82539683] ; [ 6.82539683 79.17460317],0
s1,1,0.425457,0.635192,[ 2 37] ; [ 8 78],[ 3.12 35.88] ; [ 6.88 79.12],0
d3,1,0.443952,0.586047,[22 18] ; [41 45],[20. 20.] ; [43. 43.],0
a5,1,0.479146,0.500805,[25 15] ; [48 38],[23.17460317 16.82539683] ; [49.82539683 36.17460317],0
n5,1,0.591844,0.287473,[26 14] ; [51 34],[24.64 15.36] ; [52.36 32.64],0
b2,1,0.59292,0.285807,[11 18] ; [17 36],[ 9.90243902 19.09756098] ; [18.09756098 34.90243902],0
b3,1,0.59292,0.285807,[11 18] ; [17 36],[ 9.90243902 19.09756098] ; [18.09756098 34.90243902],0
d1,1,0.626232,0.237206,[20 20] ; [39 47],[18.73015873 21.26984127] ; [40.26984127 45.73015873],0
a7,1,0.637824,0.221599,[21 19] ; [49 37],[22.22222222 17.77777778] ; [47.77777778 38.22222222],0
u2,1,0.656512,0.197788,[5 9] ; [17 23],[5.7037037 8.2962963] ; [16.2962963 23.7037037],0
b4,1,0.673655,0.177356,[23 17] ; [46 40],[21.9047619 18.0952381] ; [47.0952381 38.9047619],0
d4,1,0.704085,0.144258,[28 12] ; [63 23],[28.88888889 11.11111111] ; [62.11111111 23.88888889],0
d2,1,0.71801,0.130407,[19 21] ; [37 47],[18.06451613 21.93548387] ; [37.93548387 46.06451613],0
p5,1,0.77757,0.079799,[ 1 38] ; [ 3 82],[ 1.25806452 37.74193548] ; [ 2.74193548 82.25806452],0
d5,1,0.792788,0.069007,[27 13] ; [56 30],[26.34920635 13.65079365] ; [56.65079365 29.34920635],0
n4,1,0.848303,0.03659,[23 17] ; [51 35],[23.49206349 16.50793651] ; [50.50793651 35.49206349],0
p1,1,0.901614,0.015283,[ 3 37] ; [ 7 79],[ 3.17460317 36.82539683] ; [ 6.82539683 79.17460317],0
u1,1,0.936321,0.006383,[ 4 36] ; [ 9 77],[ 4.12698413 35.87301587] ; [ 8.87301587 77.12698413],0
u4,1,0.952332,0.003573,[ 1 39] ; [ 2 84],[ 0.95238095 39.04761905] ; [ 2.04761905 83.95238095],0
