Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,1.9e-05,18.332472,[30  6] ; [18 31],[20.32941176 15.67058824] ; [27.67058824 21.32941176],1
s2,1,0.214044,1.54386,[12 26] ; [10 40],[ 9.5 28.5] ; [12.5 37.5],0
s3,1,0.227094,1.458973,[16 21] ; [15 34],[13.3372093 23.6627907] ; [17.6627907 31.3372093],0
a4,1,0.265844,1.238067,[ 9 29] ; [17 32],[11.35632184 26.64367816] ; [14.64367816 34.35632184],0
a2,1,0.276202,1.185684,[ 2 36] ; [ 6 44],[ 3.45454545 34.54545455] ; [ 4.54545455 45.45454545],0
v1,1,0.302248,1.064251,[ 7 30] ; [14 35],[ 9.03488372 27.96511628] ; [11.96511628 37.03488372],0
n3,1,0.306504,1.045679,[8 7] ; [10 17],[6.42857143 8.57142857] ; [11.57142857 15.42857143],0
n2,1,0.333998,0.933333,[9 6] ; [12 15],[7.5 7.5] ; [13.5 13.5],0
d2,1,0.338778,0.915052,[11 27] ; [19 30],[13.10344828 24.89655172] ; [16.89655172 32.10344828],0
a5,1,0.389324,0.741053,[21 17] ; [23 27],[19. 19.] ; [25. 25.],0
n5,1,0.469263,0.52371,[25 12] ; [30 20],[23.3908046 13.6091954] ; [31.6091954 18.3908046],0
d1,1,0.50993,0.434211,[ 9 29] ; [15 35],[10.36363636 27.63636364] ; [13.63636364 36.36363636],0
r2,1,0.62557,0.238116,[22 15] ; [26 22],[20.89411765 16.10588235] ; [27.10588235 20.89411765],0
d3,1,0.652974,0.202171,[16 22] ; [23 26],[17.03448276 20.96551724] ; [21.96551724 27.03448276],0
a6,1,0.666889,0.185263,[20 18] ; [24 26],[19. 19.] ; [25. 25.],0
a7,1,0.753266,0.098807,[18 20] ; [22 28],[17.27272727 20.72727273] ; [22.72727273 27.27272727],0
u1,1,0.778114,0.079398,[ 2 36] ; [ 2 48],[ 1.72727273 36.27272727] ; [ 2.27272727 47.72727273],0
b5,1,0.852514,0.034563,[19 19] ; [24 26],[18.56818182 19.43181818] ; [24.43181818 25.56818182],0
p1,1,0.902288,0.015073,[ 4 33] ; [ 5 45],[ 3.82758621 33.17241379] ; [ 5.17241379 44.82758621],0
a8,1,0.937869,0.006076,[ 2 33] ; [ 3 46],[ 2.08333333 32.91666667] ; [ 2.91666667 46.08333333],0
n4,1,0.945051,0.00475,[21 17] ; [28 22],[21.15909091 16.84090909] ; [27.84090909 22.15909091],0
d4,1,0.960148,0.002497,[23 15] ; [30 20],[22.88636364 15.11363636] ; [30.11363636 19.88636364],0
