Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,44.736399,[54 79] ; [101  23],[80.21400778 52.78599222] ; [74.78599222 49.21400778],1
v1,1,1e-06,24.529103,[67 64] ; [100  24],[85.79215686 45.20784314] ; [81.20784314 42.79215686],1
n4,1,0.001365,10.25215,[104  30] ; [115  10],[113.30501931  20.69498069] ; [105.69498069  19.30501931],0
s5,1,0.002428,9.194337,[48 79] ; [69 52],[59.91532258 67.08467742] ; [57.08467742 63.91532258],0
n5,1,0.003276,8.646872,[105  30] ; [113  11],[113.62934363  21.37065637] ; [104.37065637  19.62934363],0
p5,1,0.006807,7.323249,[ 19 114] ; [35 90],[ 27.8372093 105.1627907] ; [26.1627907 98.8372093],0
d5,1,0.011449,6.394317,[108  27] ; [113  11],[115.19305019  19.80694981] ; [105.80694981  18.19305019],0
a1,1,0.026082,4.950577,[  4 131] ; [ 12 113],[  8.30769231 126.69230769] ; [  7.69230769 117.30769231],0
s7,1,0.027486,4.860051,[94 35] ; [98 18],[101.09387755  27.90612245] ; [90.90612245 25.09387755],0
s4,1,0.030646,4.672666,[35 99] ; [ 19 106],[ 27.93822394 106.06177606] ; [26.06177606 98.93822394],0
d4,1,0.042233,4.125846,[110  25] ; [112  12],[115.71428571  19.28571429] ; [106.28571429  17.71428571],0
p10,1,0.051409,3.794885,[114  20] ; [115   9],[118.9379845  15.0620155] ; [110.0620155  13.9379845],0
r1,1,0.051822,3.78151,[107  27] ; [110  14],[112.70542636  21.29457364] ; [104.29457364  19.70542636],0
a3,1,0.057194,3.616926,[103  32] ; [107  18],[109.03846154  25.96153846] ; [100.96153846  24.03846154],0
d3,1,0.0626,3.46713,[92 43] ; [98 27],[98.65384615 36.34615385] ; [91.34615385 33.65384615],0
p12,1,0.06317,3.452141,[ 13 121] ; [ 22 103],[ 18.10810811 115.89189189] ; [ 16.89189189 108.10810811],0
n6,1,0.068758,3.312422,[117  18] ; [115   8],[121.39534884  13.60465116] ; [110.60465116  12.39534884],0
s6,1,0.081229,3.04014,[120  14] ; [100  22],[115.15625  18.84375] ; [104.84375  17.15625],0
p8,1,0.086233,2.943322,[85 49] ; [91 33],[91.41085271 42.58914729] ; [84.58914729 39.41085271],0
p2,1,0.086905,2.930798,[117  17] ; [117   8],[121.06563707  12.93436293] ; [112.93436293  12.06563707],0
b5,1,0.098115,2.735918,[86 49] ; [67 58],[79.44230769 55.55769231] ; [73.55769231 51.44230769],0
r4,1,0.134918,2.234983,[122  13] ; [119   6],[125.13461538   9.86538462] ; [115.86538462   9.13461538],0
d1,1,0.136286,2.2194,[89 46] ; [93 32],[94.5 40.5] ; [87.5 37.5],0
p3,1,0.141879,2.157465,[88 47] ; [92 33],[93.46153846 41.53846154] ; [86.53846154 38.46153846],0
n2,1,0.150652,2.065642,[17 11] ; [19  5],[19.38461538  8.61538462] ; [16.61538462  7.38461538],0
u4,1,0.157056,2.002347,[  3 132] ; [  7 118],[  5.19230769 129.80769231] ; [  4.80769231 120.19230769],0
p7,1,0.261527,1.260655,[100  34] ; [99 24],[103.75875486  30.24124514] ; [95.24124514 27.75875486],0
a6,1,0.314073,1.013469,[86 49] ; [87 38],[89.82692308 45.17307692] ; [83.17307692 41.82692308],0
s1,1,0.368,0.810408,[  6 128] ; [  3 121],[  4.6744186 129.3255814] ; [  4.3255814 119.6744186],0
p11,1,0.387352,0.747239,[109  26] ; [106  19],[111.63461538  23.36538462] ; [103.36538462  21.63461538],0
a2,1,0.420163,0.649859,[36 99] ; [39 86],[38.94230769 96.05769231] ; [36.05769231 88.94230769],0
b1,1,0.454418,0.559609,[58 77] ; [48 77],[55.03846154 79.96153846] ; [50.96153846 74.03846154],0
a7,1,0.471381,0.518738,[97 38] ; [84 40],[94.34362934 40.65637066] ; [86.65637066 37.34362934],0
u2,1,0.486056,0.485245,[20 12] ; [13  5],[21.12 10.88] ; [11.88  6.12],0
n3,1,0.508459,0.437237,[21  7] ; [16  8],[19.92307692  8.07692308] ; [17.07692308  6.92307692],0
p6,1,0.515092,0.42371,[81 53] ; [70 54],[78.42635659 55.57364341] ; [72.57364341 51.42635659],0
a8,1,0.544612,0.367058,[ 23 104] ; [17 95],[ 21.25523013 105.74476987] ; [18.74476987 93.25523013],0
b4,1,0.606619,0.265127,[82 53] ; [72 53],[79.96153846 55.03846154] ; [74.03846154 50.96153846],0
v4,1,0.62588,0.237689,[131   3] ; [120   4],[130.36434109   3.63565891] ; [120.63565891   3.36434109],0
p9,1,0.630995,0.230714,[123  12] ; [115   9],[124.05405405  10.94594595] ; [113.94594595  10.05405405],0
p1,1,0.67524,0.175534,[ 14 120] ; [ 15 109],[ 15.0620155 118.9379845] ; [ 13.9379845 110.0620155],0
r2,1,0.688777,0.160413,[126   6] ; [117   7],[125.296875   6.703125] ; [117.703125   6.296875],0
s2,1,0.703573,0.144782,[99 36] ; [92 30],[100.3307393  34.6692607] ; [90.6692607 31.3307393],0
n1,1,0.713975,0.134339,[11 16] ; [11 13],[11.64705882 15.35294118] ; [10.35294118 13.64705882],0
b2,1,0.740729,0.109487,[40 53] ; [40 48],[41.10497238 51.89502762] ; [38.89502762 49.10497238],0
b3,1,0.740729,0.109487,[40 53] ; [40 48],[41.10497238 51.89502762] ; [38.89502762 49.10497238],0
s3,1,0.761661,0.091991,[99 36] ; [90 30],[100.05882353  34.94117647] ; [88.94117647 31.05882353],0
d2,1,0.793082,0.068807,[81 54] ; [73 52],[79.96153846 55.03846154] ; [74.03846154 50.96153846],0
a4,1,0.81499,0.054753,[65 70] ; [62 63],[65.94230769 69.05769231] ; [61.05769231 63.94230769],0
a5,1,0.847515,0.036976,[110  25] ; [103  22],[110.59615385  24.40384615] ; [102.40384615  22.59615385],0
r3,1,0.911949,0.012228,[131   4] ; [121   4],[130.84615385   4.15384615] ; [121.15384615   3.84615385],0
u3,1,0.940505,0.00557,[21 11] ; [12  6],[21.12 10.88] ; [11.88  6.12],0
u1,1,0.946983,0.004422,[ 33 102] ; [31 94],[ 33.23076923 101.76923077] ; [30.76923077 94.23076923],0
