Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00104,10.754545,[10  2] ; [1 8],[6.28571429 5.71428571] ; [4.71428571 4.28571429],0
v4,1,0.017762,5.619444,[11  1] ; [4 5],[8.57142857 3.42857143] ; [6.42857143 2.57142857],0
n6,1,0.019547,5.451923,[10  2] ; [3 6],[7.42857143 4.57142857] ; [5.57142857 3.42857143],0
s6,1,0.043581,4.072727,[8 4] ; [2 7],[5.71428571 6.28571429] ; [4.28571429 4.71428571],0
s2,1,0.061369,3.5,[10  2] ; [4 5],[8. 4.] ; [6. 3.],0
b5,1,0.061369,3.5,[10  2] ; [4 5],[8. 4.] ; [6. 3.],0
p8,1,0.084978,2.967033,[6 6] ; [1 7],[4.2 7.8] ; [2.8 5.2],0
d1,1,0.097961,2.738426,[7 5] ; [2 7],[5.14285714 6.85714286] ; [3.85714286 5.14285714],0
p11,1,0.097961,2.738426,[7 5] ; [2 7],[5.14285714 6.85714286] ; [3.85714286 5.14285714],0
r1,1,0.097961,2.738426,[7 5] ; [2 7],[5.14285714 6.85714286] ; [3.85714286 5.14285714],0
d3,1,0.130134,2.290909,[8 4] ; [3 6],[6.28571429 5.71428571] ; [4.71428571 4.28571429],0
n4,1,0.148795,2.084559,[11  1] ; [6 3],[9.71428571 2.28571429] ; [7.28571429 1.71428571],0
a7,1,0.153607,2.036058,[9 3] ; [4 5],[7.42857143 4.57142857] ; [5.57142857 3.42857143],0
p2,1,0.153607,2.036058,[9 3] ; [4 5],[7.42857143 4.57142857] ; [5.57142857 3.42857143],0
d2,1,0.153607,2.036058,[9 3] ; [4 5],[7.42857143 4.57142857] ; [5.57142857 3.42857143],0
p9,1,0.153607,2.036058,[9 3] ; [4 5],[7.42857143 4.57142857] ; [5.57142857 3.42857143],0
r2,1,0.17753,1.818182,[10  1] ; [6 3],[8.8 2.2] ; [7.2 1.8],0
b1,1,0.256299,1.288636,[5 7] ; [6 3],[6.28571429 5.71428571] ; [4.71428571 4.28571429],0
p10,1,0.308512,1.037037,[8 4] ; [4 5],[6.85714286 5.14285714] ; [5.14285714 3.85714286],0
d5,1,0.308512,1.037037,[8 4] ; [4 5],[6.85714286 5.14285714] ; [5.14285714 3.85714286],0
r4,1,0.349575,0.875,[5 7] ; [2 7],[4. 8.] ; [3. 6.],0
n2,1,0.371093,0.8,[8 1] ; [2 1],[7.5 1.5] ; [2.5 0.5],0
u3,1,0.414216,0.666667,[2 1] ; [1 2],[1.5 1.5] ; [1.5 1.5],0
b2,1,0.41923,0.652473,[3 9] ; [3 4],[3.78947368 8.21052632] ; [2.21052632 4.78947368],0
b3,1,0.41923,0.652473,[3 9] ; [3 4],[3.78947368 8.21052632] ; [2.21052632 4.78947368],0
p1,1,0.422489,0.643382,[3 9] ; [1 8],[2.28571429 9.71428571] ; [1.71428571 7.28571429],0
p4,1,0.445009,0.583333,[6 6] ; [3 6],[5.14285714 6.85714286] ; [3.85714286 5.14285714],0
a4,1,0.445009,0.583333,[6 6] ; [3 6],[5.14285714 6.85714286] ; [3.85714286 5.14285714],0
p7,1,0.514584,0.424735,[3 7] ; [4 5],[3.68421053 6.31578947] ; [3.31578947 5.68421053],0
b4,1,0.603848,0.269231,[8 4] ; [5 4],[7.42857143 4.57142857] ; [5.57142857 3.42857143],0
p3,1,0.603848,0.269231,[4 8] ; [4 5],[4.57142857 7.42857143] ; [3.42857143 5.57142857],0
a3,1,0.675706,0.175,[9 3] ; [6 3],[8.57142857 3.42857143] ; [6.42857143 2.57142857],0
v1,1,0.675706,0.175,[3 9] ; [3 6],[3.42857143 8.57142857] ; [2.57142857 6.42857143],0
a5,1,0.675706,0.175,[9 3] ; [6 3],[8.57142857 3.42857143] ; [6.42857143 2.57142857],0
a6,1,0.697161,0.151442,[7 5] ; [6 3],[7.42857143 4.57142857] ; [5.57142857 3.42857143],0
s1,1,0.718816,0.12963,[ 2 10] ; [1 8],[ 1.71428571 10.28571429] ; [1.28571429 7.71428571],0
n3,1,0.735317,0.114286,[5 4] ; [2 1],[5.25 3.75] ; [1.75 1.25],0
n5,1,0.83008,0.046053,[11  1] ; [8 1],[10.85714286  1.14285714] ; [8.14285714 0.85714286],0
s5,1,0.887593,0.01998,[4 7] ; [3 6],[3.85 7.15] ; [3.15 5.85],0
d4,1,1.0,0.0,[8 4] ; [6 3],[8. 4.] ; [6. 3.],0
n1,1,1.0,0.0,[6 3] ; [2 1],[6. 3.] ; [2. 1.],0
