Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.012034,6.305801,[3 5] ; [241  75],[6.02469136 1.97530864] ; [237.97530864  78.02469136],0
n6,1,0.013528,6.098706,[5 3] ; [285  32],[7.13846154 0.86153846] ; [282.86153846  34.13846154],0
a7,1,0.0193,5.474153,[3 5] ; [236  81],[5.88307692 2.11692308] ; [233.11692308  83.88307692],0
v4,1,0.022866,5.178682,[7 1] ; [314   5],[7.85321101 0.14678899] ; [313.14678899   5.85321101],0
s7,1,0.034085,4.490429,[1 5] ; [179 121],[3.52941176 2.47058824] ; [176.47058824 123.52941176],0
r1,1,0.034832,4.453407,[5 3] ; [280  39],[6.97247706 1.02752294] ; [278.02752294  40.97247706],0
a6,1,0.052747,3.751922,[3 5] ; [220  96],[5.50617284 2.49382716] ; [217.49382716  98.50617284],0
a5,1,0.057889,3.596848,[4 4] ; [249  69],[6.20858896 1.79141104] ; [246.79141104  71.20858896],0
v1,1,0.062179,3.478279,[3 5] ; [217  99],[5.43209877 2.56790123] ; [214.56790123 101.43209877],0
s2,1,0.070256,3.277038,[2 6] ; [180 135],[4.50773994 3.49226006] ; [177.49226006 137.50773994],0
s1,1,0.093263,2.817123,[1 7] ; [  8 304],[0.225 7.775] ; [  8.775 303.225],0
p5,1,0.125701,2.34481,[3 5] ; [ 53 263],[1.38271605 6.61728395] ; [ 54.61728395 261.38271605],0
b1,1,0.14126,2.164182,[5 3] ; [118 201],[3.00917431 4.99082569] ; [119.99082569 199.00917431],0
b4,1,0.152584,2.046224,[3 5] ; [199 120],[4.94189602 3.05810398] ; [197.05810398 121.94189602],0
p4,1,0.181791,1.782924,[7 1] ; [202 110],[5.225 2.775] ; [203.775 108.225],0
s3,1,0.189617,1.720592,[3 5] ; [187 122],[4.79495268 3.20504732] ; [185.20504732 123.79495268],0
b3,1,0.248804,1.330004,[1 5] ; [ 82 123],[2.36018957 3.63981043] ; [ 80.63981043 124.36018957],0
b2,1,0.248804,1.330004,[1 5] ; [ 82 123],[2.36018957 3.63981043] ; [ 80.63981043 124.36018957],0
p7,1,0.277554,1.17903,[7 1] ; [214  93],[5.61269841 2.38730159] ; [215.38730159  91.61269841],0
a8,1,0.317164,1.000607,[2 5] ; [ 42 241],[1.06206897 5.93793103] ; [ 42.93793103 240.06206897],0
u2,1,0.351711,0.867276,[4 1] ; [46 32],[3.01204819 1.98795181] ; [46.98795181 31.01204819],0
p9,1,0.35186,0.866736,[6 2] ; [269  42],[6.89655172 1.10344828] ; [268.10344828  42.89655172],0
s5,1,0.376557,0.78191,[2 6] ; [124 182],[3.21019108 4.78980892] ; [122.78980892 183.21019108],0
p2,1,0.448131,0.575375,[6 2] ; [268  48],[6.7654321 1.2345679] ; [267.2345679  48.7654321],0
d4,1,0.503414,0.447733,[6 2] ; [265  51],[6.69135802 1.30864198] ; [264.30864198  51.69135802],0
d2,1,0.535655,0.383652,[5 3] ; [163 154],[4.13538462 3.86461538] ; [163.86461538 153.13538462],0
d3,1,0.544549,0.367173,[5 3] ; [229  88],[5.76 2.24] ; [228.24  88.76],0
v2,1,0.592608,0.28629,[5 2] ; [251  64],[5.56521739 1.43478261] ; [250.43478261  64.56521739],0
a4,1,0.594703,0.28306,[3 5] ; [149 168],[3.74153846 4.25846154] ; [148.25846154 168.74153846],0
b5,1,0.612202,0.256981,[4 4] ; [188 131],[4.69724771 3.30275229] ; [187.30275229 131.69724771],0
p3,1,0.620652,0.244952,[4 4] ; [185 130],[4.68111455 3.31888545] ; [184.31888545 130.68111455],0
p11,1,0.62265,0.24216,[6 2] ; [261  58],[6.53211009 1.46788991] ; [260.46788991  58.53211009],0
n5,1,0.625993,0.237533,[6 2] ; [260  58],[6.52760736 1.47239264] ; [259.47239264  58.52760736],0
d5,1,0.674437,0.176455,[7 1] ; [259  58],[6.54769231 1.45230769] ; [259.45230769  57.54769231],0
s6,1,0.814423,0.055096,[6 2] ; [220  89],[5.70347003 2.29652997] ; [220.29652997  88.70347003],0
s8,1,0.816514,0.053838,[4 4] ; [170 144],[4.32298137 3.67701863] ; [169.67701863 144.32298137],0
n4,1,0.821592,0.050849,[7 1] ; [269  49],[6.77300613 1.22699387] ; [269.22699387  48.77300613],0
p8,1,0.872304,0.025835,[5 3] ; [185 125],[4.77987421 3.22012579] ; [185.22012579 124.77987421],0
p1,1,0.875542,0.024531,[1 7] ; [ 34 282],[0.86419753 7.13580247] ; [ 34.13580247 281.86419753],0
p10,1,0.881065,0.022386,[7 1] ; [268  45],[6.85358255 1.14641745] ; [268.14641745  44.85358255],0
p6,1,0.895319,0.017312,[3 5] ; [123 186],[3.17981073 4.82018927] ; [122.82018927 186.17981073],0
s4,1,0.922634,0.009432,[1 7] ; [ 43 271],[1.0931677 6.9068323] ; [ 42.9068323 271.0931677],0
u3,1,0.945353,0.004698,[3 2] ; [45 32],[2.92682927 2.07317073] ; [45.07317073 31.92682927],0
d1,1,0.976486,0.000869,[5 3] ; [201 118],[5.03975535 2.96024465] ; [200.96024465 118.03975535],0
p12,1,0.984033,0.000401,[1 7] ; [ 40 274],[1.01863354 6.98136646] ; [ 39.98136646 274.01863354],0
