Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.00029,13.130721,[35 22] ; [76 11],[43.9375 13.0625] ; [67.0625 19.9375],1
n5,1,0.000505,12.098596,[20 39] ; [55 32],[30.30821918 28.69178082] ; [44.69178082 42.30821918],1
p11,1,0.003299,8.63406,[18 41] ; [48 39],[26.67123288 32.32876712] ; [39.32876712 47.67123288],0
r3,1,0.013891,6.051885,[39 20] ; [72 14],[45.16551724 13.83448276] ; [65.83448276 20.16551724],0
b5,1,0.019097,5.492651,[25 34] ; [54 33],[31.92465753 27.07534247] ; [47.07534247 39.92465753],0
s6,1,0.01938,5.466916,[14 45] ; [37 50],[20.60958904 38.39041096] ; [30.39041096 56.60958904],0
p4,1,0.020967,5.329512,[14 45] ; [36 49],[20.48611111 38.51388889] ; [29.51388889 55.48611111],0
r4,1,0.030907,4.658146,[31 28] ; [61 26],[37.17808219 21.82191781] ; [54.82191781 32.17808219],0
n4,1,0.062535,3.468831,[31 28] ; [59 28],[36.36986301 22.63013699] ; [53.63013699 33.36986301],0
r2,1,0.072545,3.224477,[43 15] ; [74 12],[47.125 10.875] ; [69.875 16.125],0
n2,1,0.079828,3.068401,[13 16] ; [19  9],[16.28070175 12.71929825] ; [15.71929825 12.28070175],0
u1,1,0.089007,2.892238,[ 3 56] ; [12 75],[ 6.06164384 52.93835616] ; [ 8.93835616 78.06164384],0
d1,1,0.111761,2.529137,[20 39] ; [41 46],[24.65068493 34.34931507] ; [36.34931507 50.65068493],0
u2,1,0.132812,2.259326,[13 11] ; [14 26],[10.125 13.875] ; [16.875 23.125],0
p10,1,0.137108,2.210118,[ 8 51] ; [20 65],[11.47222222 47.52777778] ; [16.52777778 68.47222222],0
s7,1,0.141512,2.161439,[ 7 45] ; [20 64],[10.32352941 41.67647059] ; [16.67647059 67.32352941],0
v3,1,0.172225,1.863469,[11 45] ; [26 61],[14.48951049 41.51048951] ; [22.51048951 64.48951049],0
v2,1,0.185707,1.751348,[17 40] ; [35 51],[20.72727273 36.27272727] ; [31.27272727 54.72727273],0
s2,1,0.200373,1.639655,[11 48] ; [24 62],[14.24137931 44.75862069] ; [20.75862069 65.24137931],0
a7,1,0.240705,1.376462,[32 27] ; [55 31],[35.4 23.6] ; [51.6 34.4],0
a4,1,0.248454,1.331977,[25 34] ; [28 57],[21.71527778 37.28472222] ; [31.28472222 53.71527778],0
b1,1,0.267051,1.231835,[34 25] ; [42 45],[30.71232877 28.28767123] ; [45.28767123 41.71232877],0
a5,1,0.267564,1.229193,[36 23] ; [45 42],[32.73287671 26.26712329] ; [48.26712329 38.73287671],0
