Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000318,12.963068,[3 8] ; [15  1],[7.33333333 3.66666667] ; [10.66666667  5.33333333],1
n5,1,0.001193,10.500852,[2 9] ; [13  3],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
p9,1,0.002715,8.989542,[3 7] ; [14  2],[6.53846154 3.46153846] ; [10.46153846  5.53846154],0
p2,1,0.005036,7.866574,[3 8] ; [13  3],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
p7,1,0.012655,6.216678,[ 1 10] ; [9 7],[4.07407407 6.92592593] ; [ 5.92592593 10.07407407],0
s3,1,0.014196,6.013636,[3 8] ; [12  4],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
p11,1,0.052539,3.758523,[5 6] ; [13  3],[7.33333333 3.66666667] ; [10.66666667  5.33333333],0
n4,1,0.054864,3.686201,[6 5] ; [14  2],[8.14814815 2.85185185] ; [11.85185185  4.14814815],0
p6,1,0.092521,2.829947,[2 9] ; [8 8],[4.07407407 6.92592593] ; [ 5.92592593 10.07407407],0
s2,1,0.092521,2.829947,[2 9] ; [8 8],[4.07407407 6.92592593] ; [ 5.92592593 10.07407407],0
s7,1,0.315266,1.008485,[3 8] ; [7 8],[4.23076923 6.76923077] ; [5.76923077 9.23076923],0
s6,1,0.319806,0.989741,[6 5] ; [11  4],[7.19230769 3.80769231] ; [9.80769231 5.19230769],0
s5,1,0.332474,0.939239,[2 9] ; [5 9],[3.08 7.92] ; [ 3.92 10.08],0
p4,1,0.381133,0.767045,[5 6] ; [10  6],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
p3,1,0.383666,0.758924,[3 8] ; [7 9],[4.07407407 6.92592593] ; [ 5.92592593 10.07407407],0
p8,1,0.389505,0.740488,[2 9] ; [ 5 10],[2.96153846 8.03846154] ; [ 4.03846154 10.96153846],0
a8,1,0.446248,0.580165,[ 1 10] ; [ 3 12],[1.69230769 9.30769231] ; [ 2.30769231 12.69230769],0
a7,1,0.483522,0.490909,[7 4] ; [8 8],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
d1,1,0.483522,0.490909,[7 4] ; [8 8],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
d5,1,0.487561,0.481905,[10  1] ; [13  3],[9.37037037 1.62962963] ; [13.62962963  2.37037037],0
s4,1,0.487561,0.481905,[ 1 10] ; [ 3 13],[1.62962963 9.37037037] ; [ 2.37037037 13.62962963],0
a5,1,0.579639,0.306818,[8 3] ; [10  6],[7.33333333 3.66666667] ; [10.66666667  5.33333333],0
b1,1,0.581206,0.304289,[5 6] ; [9 7],[5.7037037 5.2962963] ; [8.2962963 7.7037037],0
n2,1,0.67329,0.177778,[4 1] ; [2 1],[3.75 1.25] ; [2.25 0.75],0
a6,1,0.679365,0.170842,[5 6] ; [ 6 10],[4.48148148 6.51851852] ; [6.51851852 9.48148148],0
a2,1,0.683017,0.166749,[2 9] ; [ 2 14],[1.62962963 9.37037037] ; [ 2.37037037 13.62962963],0
b3,1,0.690328,0.15873,[2 6] ; [4 8],[2.4 5.6] ; [3.6 8.4],0
b2,1,0.690328,0.15873,[2 6] ; [4 8],[2.4 5.6] ; [3.6 8.4],0
b5,1,0.701122,0.147308,[7 4] ; [9 7],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
a4,1,0.701122,0.147308,[4 7] ; [7 9],[4.48148148 6.51851852] ; [6.51851852 9.48148148],0
u2,1,0.77816,0.079365,[1 3] ; [2 4],[1.2 2.8] ; [1.8 4.2],0
u1,1,0.781814,0.076705,[ 1 10] ; [ 1 15],[ 0.81481481 10.18518519] ; [ 1.18518519 14.81481481],0
r1,1,0.816334,0.053946,[6 5] ; [8 8],[5.7037037 5.2962963] ; [8.2962963 7.7037037],0
r4,1,0.816334,0.053946,[6 5] ; [8 8],[5.7037037 5.2962963] ; [8.2962963 7.7037037],0
v1,1,0.850646,0.035455,[4 6] ; [7 9],[4.23076923 5.76923077] ; [6.76923077 9.23076923],0
b4,1,0.89466,0.017532,[8 3] ; [12  4],[8.14814815 2.85185185] ; [11.85185185  4.14814815],0
d3,1,0.93021,0.00767,[6 5] ; [9 7],[6.11111111 4.88888889] ; [8.88888889 7.11111111],0
v3,1,0.946434,0.004514,[3 7] ; [ 5 11],[3.07692308 6.92307692] ; [ 4.92307692 11.07692308],0
r2,1,0.946434,0.004514,[7 3] ; [11  5],[6.92307692 3.07692308] ; [11.07692308  4.92307692],0
a3,1,0.952092,0.00361,[7 4] ; [10  6],[6.92592593 4.07407407] ; [10.07407407  5.92592593],0
d2,1,0.952092,0.00361,[7 4] ; [10  6],[6.92592593 4.07407407] ; [10.07407407  5.92592593],0
