Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.003799,8.377603,[ 4 36] ; [6 7],[ 7.54716981 32.45283019] ; [ 2.45283019 10.54716981],0
r1,1,0.004394,8.113346,[19 21] ; [12  1],[23.39622642 16.60377358] ; [7.60377358 5.39622642],0
v1,1,0.004594,8.03264,[ 8 32] ; [8 5],[12.0754717 27.9245283] ; [3.9245283 9.0754717],0
r4,1,0.00674,7.340888,[20 20] ; [12  1],[24.1509434 15.8490566] ; [7.8490566 5.1509434],0
s6,1,0.0088,6.862987,[ 9 31] ; [8 5],[12.83018868 27.16981132] ; [4.16981132 8.83018868],0
s3,1,0.014408,5.987406,[14 26] ; [9 3],[17.69230769 22.30769231] ; [5.30769231 6.69230769],0
d3,1,0.100018,2.705253,[ 9 31] ; [6 7],[11.32075472 28.67924528] ; [3.67924528 9.32075472],0
a8,1,0.120862,2.406113,[ 3 34] ; [3 9],[ 4.53061224 32.46938776] ; [ 1.46938776 10.53061224],0
v2,1,0.128452,2.311111,[ 7 32] ; [5 8],[ 9. 30.] ; [ 3. 10.],0
p4,1,0.128706,2.308041,[15 25] ; [8 5],[17.35849057 22.64150943] ; [5.64150943 7.35849057],0
b5,1,0.128956,2.30503,[18 22] ; [9 4],[20.37735849 19.62264151] ; [6.62264151 6.37735849],0
b1,1,0.128956,2.30503,[18 22] ; [9 4],[20.37735849 19.62264151] ; [6.62264151 6.37735849],0
r2,1,0.138211,2.197768,[29 11] ; [12  1],[30.94339623  9.05660377] ; [10.05660377  2.94339623],0
n6,1,0.160329,1.97112,[22 18] ; [10  3],[24.1509434 15.8490566] ; [7.8490566 5.1509434],0
a5,1,0.167774,1.902719,[13 27] ; [7 6],[15.09433962 24.90566038] ; [4.90566038 8.09433962],0
s4,1,0.181297,1.786963,[10 30] ; [ 1 12],[ 8.30188679 31.69811321] ; [ 2.69811321 10.30188679],0
s2,1,0.189236,1.723559,[ 9 31] ; [5 7],[10.76923077 29.23076923] ; [3.23076923 8.76923077],0
p3,1,0.195562,1.675214,[ 8 31] ; [5 8],[ 9.75 29.25] ; [3.25 9.75],0
p8,1,0.195562,1.675214,[ 8 31] ; [5 8],[ 9.75 29.25] ; [3.25 9.75],0
b4,1,0.226229,1.464412,[20 20] ; [9 4],[21.88679245 18.11320755] ; [7.11320755 5.88679245],0
s5,1,0.226352,1.463641,[ 4 36] ; [ 3 10],[ 5.28301887 34.71698113] ; [ 1.71698113 11.28301887],0
d5,1,0.227464,1.456651,[14 26] ; [7 6],[15.8490566 24.1509434] ; [5.1509434 7.8490566],0
n5,1,0.269005,1.221815,[24 16] ; [10  3],[25.66037736 14.33962264] ; [8.33962264 4.66037736],0
r3,1,0.340107,0.910027,[25 15] ; [10  3],[26.41509434 13.58490566] ; [8.58490566 4.41509434],0
s7,1,0.359894,0.838264,[ 8 31] ; [4 8],[ 9.17647059 29.82352941] ; [2.82352941 9.17647059],0
a2,1,0.393386,0.72845,[ 1 39] ; [ 1 12],[ 1.50943396 38.49056604] ; [ 0.49056604 12.50943396],0
a3,1,0.510358,0.433333,[14 25] ; [6 7],[15. 24.] ; [5. 8.],0
a6,1,0.569519,0.323489,[19 21] ; [5 8],[18.11320755 21.88679245] ; [5.88679245 7.11320755],0
a7,1,0.579444,0.307134,[15 25] ; [6 7],[15.8490566 24.1509434] ; [5.1509434 7.8490566],0
p7,1,0.612334,0.25679,[20 20] ; [7 5],[20.76923077 19.23076923] ; [6.23076923 5.76923077],0
u2,1,0.629217,0.233124,[10 16] ; [2 5],[ 9.45454545 16.54545455] ; [2.54545455 4.45454545],0
p1,1,0.634586,0.225893,[ 5 35] ; [ 1 12],[ 4.52830189 35.47169811] ; [ 1.47169811 11.52830189],0
p10,1,0.684522,0.165079,[ 8 31] ; [ 2 11],[ 7.5 31.5] ; [ 2.5 10.5],0
a4,1,0.684522,0.165079,[ 7 32] ; [ 3 10],[ 7.5 31.5] ; [ 2.5 10.5],0
p11,1,0.690901,0.158111,[19 21] ; [7 6],[19.62264151 20.37735849] ; [6.37735849 6.62264151],0
b3,1,0.740947,0.109296,[ 6 20] ; [2 9],[ 5.62162162 20.37837838] ; [2.37837838 8.62162162],0
b2,1,0.740947,0.109296,[ 6 20] ; [2 9],[ 5.62162162 20.37837838] ; [2.37837838 8.62162162],0
p2,1,0.797393,0.065906,[23 17] ; [8 5],[23.39622642 16.60377358] ; [7.60377358 5.39622642],0
s1,1,0.814537,0.055026,[ 5 34] ; [ 2 11],[ 5.25 33.75] ; [ 1.75 11.25],0
d2,1,0.958142,0.002755,[12 28] ; [4 9],[12.0754717 27.9245283] ; [3.9245283 9.0754717],0
u3,1,0.979171,0.000682,[11 15] ; [3 4],[11.03030303 14.96969697] ; [2.96969697 4.03030303],0
p6,1,1.0,0.0,[ 9 30] ; [ 3 10],[ 9. 30.] ; [ 3. 10.],0
