Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,117.055094,[ 31 125] ; [110  21],[76.64111498 79.35888502] ; [64.35888502 66.64111498],1
s6,1,0.0,70.832904,[ 55 102] ; [109  20],[90.02797203 66.97202797] ; [73.97202797 55.02797203],1
s8,1,0.0,45.026471,[ 28 129] ; [73 58],[ 55.05902778 101.94097222] ; [45.94097222 85.05902778],1
s7,1,0.0,39.739252,[ 34 116] ; [74 49],[59.34065934 90.65934066] ; [48.65934066 74.34065934],1
s5,1,1e-06,25.164512,[ 22 129] ; [50 70],[ 40.11808118 110.88191882] ; [31.88191882 88.11808118],1
v1,1,2.3e-05,17.92662,[ 49 106] ; [70 53],[66.34892086 88.65107914] ; [52.65107914 70.34892086],1
p3,1,3.4e-05,17.207294,[ 32 124] ; [57 75],[ 48.20833333 107.79166667] ; [40.79166667 91.20833333],1
p4,1,0.000124,14.730869,[ 49 107] ; [71 61],[65. 91.] ; [55. 77.],1
p9,1,0.00013,14.642897,[101  54] ; [109  19],[115.01766784  39.98233216] ; [94.98233216 33.01766784],1
r4,1,0.000355,12.756178,[114  43] ; [118  14],[126.03460208  30.96539792] ; [105.96539792  26.03460208],1
a6,1,0.00094,10.942322,[116  41] ; [73 59],[102.67474048  54.32525952] ; [86.32525952 45.67474048],1
s4,1,0.001337,10.290362,[ 15 140] ; [ 31 100],[ 24.93006993 130.06993007] ; [ 21.06993007 109.93006993],0
u3,1,0.003006,8.804091,[25 27] ; [30  8],[31.77777778 20.22222222] ; [23.22222222 14.77777778],0
p12,1,0.003691,8.429923,[  5 150] ; [ 16 115],[ 11.38111888 143.61888112] ; [  9.61888112 121.38111888],0
d2,1,0.004246,8.175374,[72 83] ; [83 48],[84.0034965 70.9965035] ; [70.9965035 60.0034965],0
p10,1,0.004267,8.166724,[94 62] ; [99 31],[105.27272727  50.72727273] ; [87.72727273 42.27272727],0
d1,1,0.006532,7.397259,[94 63] ; [99 33],[104.84775087  52.15224913] ; [88.15224913 43.84775087],0
v4,1,0.008636,6.896554,[132  25] ; [124   8],[139.07266436  17.92733564] ; [116.92733564  15.07266436],0
r3,1,0.010188,6.601785,[136  21] ; [126   6],[142.33217993  14.66782007] ; [119.66782007  12.33217993],0
r2,1,0.014709,5.950997,[135  20] ; [125   6],[140.90909091  14.09090909] ; [119.09090909  11.90909091],0
v3,1,0.01902,5.499662,[ 40 112] ; [48 73],[ 48.996337 103.003663] ; [39.003663 81.996337],0
p2,1,0.021803,5.261431,[94 63] ; [96 36],[103.21799308  53.78200692] ; [86.78200692 45.21799308],0
u1,1,0.026258,4.938947,[ 22 135] ; [ 32 100],[ 29.33564014 127.66435986] ; [ 24.66435986 107.33564014],0
p6,1,0.05165,3.787062,[ 18 138] ; [ 26 105],[ 23.91637631 132.08362369] ; [ 20.08362369 110.91637631],0
u2,1,0.067207,3.349955,[28 24] ; [27 10],[32.13483146 19.86516854] ; [22.86516854 14.13483146],0
u4,1,0.091284,2.851592,[  2 155] ; [  6 126],[  4.34602076 152.65397924] ; [  3.65397924 128.34602076],0
n4,1,0.104771,2.631377,[104  53] ; [99 33],[110.28027682  46.71972318] ; [92.71972318 39.28027682],0
a5,1,0.114875,2.485839,[107  50] ; [101  31],[112.99653979  44.00346021] ; [95.00346021 36.99653979],0
b5,1,0.115958,2.47108,[93 64] ; [90 42],[99.41522491 57.58477509] ; [83.58477509 48.41522491],0
n5,1,0.132334,2.264909,[93 63] ; [90 42],[99.125 56.875] ; [83.875 48.125],0
v2,1,0.146468,2.108659,[70 82] ; [68 56],[76. 76.] ; [62. 62.],0
n1,1,0.170938,1.874698,[20 34] ; [20 19],[23.22580645 30.77419355] ; [16.77419355 22.22580645],0
n2,1,0.175936,1.831623,[32 23] ; [28 11],[35.10638298 19.89361702] ; [24.89361702 14.10638298],0
n3,1,0.18154,1.784975,[30 24] ; [27 12],[33.09677419 20.90322581] ; [23.90322581 15.09677419],0
p8,1,0.256839,1.285716,[ 33 124] ; [35 96],[ 37.06944444 119.93055556] ; [ 30.93055556 100.06944444],0
d3,1,0.306229,1.04687,[119  38] ; [93 39],[115.16955017  41.83044983] ; [96.83044983 35.16955017],0
r1,1,0.354213,0.858308,[111  46] ; [99 32],[114.47916667  42.52083333] ; [95.52083333 35.47916667],0
s1,1,0.359988,0.837936,[  5 151] ; [  7 123],[  6.54545455 149.45454545] ; [  5.45454545 124.54545455],0
b4,1,0.389394,0.740835,[104  53] ; [81 51],[100.5017301  56.4982699] ; [84.4982699 47.5017301],0
n6,1,0.414181,0.666768,[117  40] ; [103  28],[119.93055556  37.06944444] ; [100.06944444  30.93055556],0
a3,1,0.428132,0.627887,[105  52] ; [94 38],[108.10726644  48.89273356] ; [90.89273356 41.10726644],0
a8,1,0.470888,0.519892,[ 11 138] ; [ 12 110],[ 12.64575646 136.35424354] ; [ 10.35424354 111.64575646],0
b2,1,0.554027,0.350152,[38 51] ; [29 47],[36.13939394 52.86060606] ; [30.86060606 45.13939394],0
b3,1,0.554027,0.350152,[38 51] ; [29 47],[36.13939394 52.86060606] ; [30.86060606 45.13939394],0
a1,1,0.593159,0.285437,[  8 149] ; [  5 127],[  7.06228374 149.93771626] ; [  5.93771626 126.06228374],0
a2,1,0.615059,0.252874,[ 33 124] ; [ 31 101],[ 34.76816609 122.23183391] ; [ 29.23183391 102.76816609],0
d5,1,0.664101,0.188581,[134  23] ; [115  17],[135.26989619  21.73010381] ; [113.73010381  18.26989619],0
p1,1,0.668731,0.18309,[ 12 144] ; [ 12 120],[ 13. 143.] ; [ 11. 121.],0
p11,1,0.742165,0.108233,[104  53] ; [85 47],[102.67474048  54.32525952] ; [86.32525952 45.67474048],0
b1,1,0.822056,0.050581,[61 96] ; [53 79],[61.93079585 95.06920415] ; [52.06920415 79.93079585],0
p5,1,0.867417,0.027869,[  9 148] ; [  8 121],[  9.33216783 147.66783217] ; [  7.66783217 121.33216783],0
a4,1,0.898053,0.016415,[78 78] ; [67 65],[78.54166667 77.45833333] ; [66.45833333 65.54166667],0
a7,1,0.945008,0.004758,[116  41] ; [98 34],[116.25605536  40.74394464] ; [97.74394464 34.25605536],0
