Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,129.183664,[125 187] ; [285  58],[195.29770992 116.70229008] ; [214.70229008 128.29770992],1
p8,1,0.0,53.692686,[120 185] ; [231 108],[166.23447205 138.76552795] ; [184.76552795 154.23447205],1
p7,1,0.0,42.395844,[155 144] ; [260  80],[194.18622848 104.81377152] ; [220.81377152 119.18622848],1
p6,1,0.0,30.979294,[ 86 221] ; [168 172],[120.52241113 186.47758887] ; [133.47758887 206.52241113],1
p5,1,0.0,27.22599,[ 19 293] ; [ 68 272],[ 41.63190184 270.36809816] ; [ 45.36809816 294.63190184],1
p10,1,1e-06,23.259277,[236  73] ; [309  33],[258.68663594  50.31336406] ; [286.31336406  55.68663594],1
n6,1,2e-06,23.014837,[263  50] ; [326  16],[281.4610687  31.5389313] ; [307.5389313  34.4610687],1
p9,1,1.9e-05,18.292688,[245  62] ; [312  29],[263.88734568  43.11265432] ; [293.11265432  47.88734568],1
s7,1,2.2e-05,18.015019,[134 169] ; [197 125],[160.4688 142.5312] ; [170.5312 151.4688],1
s8,1,2.5e-05,17.785493,[121 192] ; [187 152],[147.85889571 165.14110429] ; [160.14110429 178.85889571],1
v2,1,3.3e-05,17.244928,[139 156] ; [213 122],[164.82539683 130.17460317] ; [187.17460317 147.82539683],1
u1,1,7.9e-05,15.575596,[ 42 272] ; [ 88 255],[ 62.13089802 251.86910198] ; [ 67.86910198 275.13089802],1
v1,1,0.000114,14.881346,[154 152] ; [219 116],[178.0624025 127.9375975] ; [194.9375975 140.0624025],1
p2,1,0.000168,14.153696,[243  70] ; [303  39],[260.9129771  52.0870229] ; [285.0870229  56.9129771],1
v3,1,0.000269,13.271952,[106 195] ; [165 168],[128.66088328 172.33911672] ; [142.33911672 190.66088328],1
r4,1,0.000575,11.854879,[279  35] ; [329  14],[290.58143075  23.41856925] ; [317.41856925  25.58143075],1
p11,1,0.000675,11.557742,[234  80] ; [292  51],[251.39117199  62.60882801] ; [274.60882801  68.39117199],1
s5,1,0.00077,11.311658,[ 88 216] ; [137 191],[108.2278481 195.7721519] ; [116.7721519 211.2278481],1
n4,1,0.001063,10.715216,[265  48] ; [318  25],[278.16920732  34.83079268] ; [304.83079268  38.16920732],0
p12,1,0.002519,9.126938,[ 16 296] ; [ 40 300],[ 26.79754601 285.20245399] ; [ 29.20245399 310.79754601],0
d1,1,0.002736,8.975808,[170 144] ; [225 118],[188.78234399 125.21765601] ; [206.21765601 136.78234399],0
