Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,256.838156,[ 38 220] ; [286  71],[135.92195122 122.07804878] ; [188.07804878 168.92195122],1
s6,1,0.0,97.569338,[121 134] ; [296  52],[176.34328358  78.65671642] ; [240.65671642 107.34328358],1
s7,1,0.0,94.914782,[ 71 170] ; [243 103],[128.9165247 112.0834753] ; [185.0834753 160.9165247],1
s8,1,0.0,71.499034,[ 69 188] ; [218 137],[120.52124183 136.47875817] ; [166.47875817 188.52124183],1
s5,1,3e-06,22.001503,[ 63 191] ; [148 193],[ 90.07394958 163.92605042] ; [120.92605042 220.07394958],1
s4,1,0.000217,13.674926,[ 21 233] ; [ 67 286],[ 36.82372323 217.17627677] ; [ 51.17627677 301.82372323],1
r4,1,0.000512,12.072135,[218  42] ; [331  26],[231.3452188  28.6547812] ; [317.6547812  39.3452188],1
r2,1,0.000976,10.873308,[234  23] ; [343  10],[243.09672131  13.90327869] ; [333.90327869  19.09672131],1
r1,1,0.003916,8.322203,[194  65] ; [300  56],[208.04227642  50.95772358] ; [285.95772358  70.04227642],0
r3,1,0.004216,8.18821,[231  27] ; [340  16],[239.93159609  18.06840391] ; [331.06840391  24.93159609],0
p12,1,0.006968,7.281292,[ 15 241] ; [ 44 311],[ 24.72013093 231.27986907] ; [ 34.27986907 320.72013093],0
p6,1,0.008445,6.936598,[ 86 168] ; [157 196],[101.68369028 152.31630972] ; [141.31630972 211.68369028],0
a3,1,0.009767,6.676988,[176  82] ; [276  80],[189.92833876  68.07166124] ; [262.07166124  93.92833876],0
p9,1,0.011389,6.403542,[207  47] ; [316  40],[217.77377049  36.22622951] ; [305.22622951  50.77377049],0
u4,1,0.014984,5.918311,[  2 258] ; [ 14 343],[  6.74230146 253.25769854] ; [  9.25769854 347.74230146],0
d1,1,0.017861,5.609774,[146 114] ; [234 123],[160.12965964  99.87034036] ; [219.87034036 137.12965964],0
v4,1,0.018464,5.551572,[236  24] ; [340  16],[243.11688312  16.88311688] ; [332.88311688  23.11688312],0
d4,1,0.021797,5.261956,[199  60] ; [298  56],[209.98858075  49.01141925] ; [287.01141925  66.98858075],0
p7,1,0.023953,5.09804,[153 102] ; [239 108],[166.04651163  88.95348837] ; [225.95348837 121.04651163],0
p11,1,0.028773,4.781158,[197  63] ; [296  61],[207.7471637  52.2528363] ; [285.2528363  71.7471637],0
p2,1,0.031614,4.61928,[204  53] ; [306  50],[213.81729201  43.18270799] ; [296.18270799  59.81729201],0
