Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,57.388569,[17 33] ; [109  12],[36.84210526 13.15789474] ; [89.15789474 31.84210526],1
p9,1,0.221609,1.493921,[45  5] ; [115   6],[46.78362573  3.21637427] ; [113.21637427   7.78362573],0
u2,1,0.245699,1.347594,[10  4] ; [7 7],[8.5 5.5] ; [8.5 5.5],0
s1,1,0.257684,1.281156,[ 3 46] ; [  3 115],[ 1.76047904 47.23952096] ; [  4.23952096 113.76047904],0
s3,1,0.283095,1.152171,[37 13] ; [96 22],[39.58333333 10.41666667] ; [93.41666667 24.58333333],0
n1,1,0.287471,1.131429,[6 8] ; [18 12],[7.63636364 6.36363636] ; [16.36363636 13.63636364],0
a7,1,0.306979,1.043629,[32 18] ; [87 34],[34.79532164 15.20467836] ; [84.20467836 36.79532164],0
v1,1,0.352533,0.864317,[33 17] ; [87 32],[35.50295858 14.49704142] ; [84.49704142 34.50295858],0
n2,1,0.361855,0.831444,[10  4] ; [25  5],[11.13636364  2.86363636] ; [23.86363636  6.13636364],0
n6,1,0.37009,0.803363,[43  7] ; [107  11],[44.64285714  5.35714286] ; [105.35714286  12.64285714],0
p6,1,0.374849,0.787528,[24 26] ; [66 53],[26.62721893 23.37278107] ; [63.37278107 55.62721893],0
a1,1,0.404539,0.694792,[ 2 48] ; [  9 112],[ 3.21637427 46.78362573] ; [  7.78362573 113.21637427],0
v3,1,0.488541,0.479737,[24 26] ; [63 54],[26.04790419 23.95209581] ; [60.95209581 56.04790419],0
p11,1,0.52238,0.409192,[37 13] ; [95 26],[38.59649123 11.40350877] ; [93.40350877 27.59649123],0
s2,1,0.525563,0.402964,[40 10] ; [100  19],[41.42011834  8.57988166] ; [98.57988166 20.42011834],0
p12,1,0.543241,0.369565,[ 8 42] ; [ 15 105],[ 6.76470588 43.23529412] ; [ 16.23529412 103.76470588],0
r3,1,0.591357,0.288229,[48  2] ; [118   3],[48.5380117  1.4619883] ; [117.4619883   3.5380117],0
u4,1,0.644793,0.212528,[ 1 49] ; [  4 117],[ 1.4619883 48.5380117] ; [  3.5380117 117.4619883],0
r1,1,0.675028,0.175776,[44  5] ; [105  15],[43.20118343  5.79881657] ; [105.79881657  14.20118343],0
b1,1,0.716918,0.131465,[23 27] ; [52 69],[21.92982456 28.07017544] ; [53.07017544 67.92982456],0
n4,1,0.754754,0.097579,[39 10] ; [98 22],[39.72189349  9.27810651] ; [97.27810651 22.72189349],0
p1,1,0.790632,0.070485,[ 7 43] ; [ 15 105],[ 6.47058824 43.52941176] ; [ 15.52941176 104.47058824],0
p7,1,0.849402,0.036055,[39 11] ; [92 24],[39.45783133 10.54216867] ; [91.54216867 24.45783133],0
n3,1,0.894876,0.01746,[10  4] ; [22  8],[10.18181818  3.81818182] ; [21.81818182  8.18181818],0
s7,1,0.920274,0.010018,[40  7] ; [98 18],[39.79141104  7.20858896] ; [98.20858896 17.79141104],0
s6,1,0.922486,0.009468,[46  4] ; [110   9],[46.15384615  3.84615385] ; [109.84615385   9.15384615],0
p5,1,0.940997,0.005478,[11 39] ; [26 95],[10.81871345 39.18128655] ; [26.18128655 94.81871345],0
b2,1,0.957746,0.002807,[13 14] ; [39 43],[12.88073394 14.11926606] ; [39.11926606 42.88073394],0
b3,1,0.957746,0.002807,[13 14] ; [39 43],[12.88073394 14.11926606] ; [39.11926606 42.88073394],0
r4,1,0.968336,0.001576,[48  2] ; [116   5],[47.95321637  2.04678363] ; [116.04678363   4.95321637],0
v2,1,0.971339,0.001291,[31 18] ; [75 43],[31.10179641 17.89820359] ; [74.89820359 43.10179641],0
u3,1,1.0,0.0,[10  4] ; [10  4],[10.  4.] ; [10.  4.],0
