Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,31.485074,[44  8] ; [20 42],[29.19298246 22.80701754] ; [34.80701754 27.19298246],1
d5,1,7e-06,20.302942,[44  8] ; [27 35],[32.38596491 19.61403509] ; [38.61403509 23.38596491],1
d1,1,7e-06,20.231446,[29 23] ; [10 53],[17.63478261 34.36521739] ; [21.36521739 41.63478261],1
a4,1,1e-05,19.491273,[27 24] ; [ 9 54],[16.10526316 34.89473684] ; [19.89473684 43.10526316],1
d4,1,6.1e-05,16.076453,[40 12] ; [25 38],[29.39130435 22.60869565] ; [35.60869565 27.39130435],1
d2,1,0.0001,15.137328,[29 21] ; [14 49],[19.02654867 30.97345133] ; [23.97345133 39.02654867],1
a6,1,0.001352,10.270118,[37 15] ; [26 37],[28.48695652 23.51304348] ; [34.51304348 28.48695652],0
n4,1,0.002854,8.89881,[39 13] ; [30 33],[31.2 20.8] ; [37.8 25.2],0
n5,1,0.006519,7.401059,[40 12] ; [33 30],[33.00869565 18.99130435] ; [39.99130435 23.00869565],0
p2,1,0.020458,5.372358,[23 27] ; [42 20],[29.01785714 20.98214286] ; [35.98214286 26.01785714],0
u1,1,0.040929,4.178933,[ 7 45] ; [ 2 61],[ 4.06956522 47.93043478] ; [ 4.93043478 58.06956522],0
a7,1,0.051032,3.807221,[33 19] ; [28 34],[27.8245614 24.1754386] ; [33.1754386 28.8245614],0
p6,1,0.096566,2.761369,[ 7 41] ; [17 44],[10.56880734 37.43119266] ; [13.43119266 47.56880734],0
s7,1,0.111505,2.532759,[12 36] ; [ 8 53],[ 8.80733945 39.19266055] ; [11.19266055 49.80733945],0
b4,1,0.121328,2.400088,[23 29] ; [37 26],[27.13043478 24.86956522] ; [32.86956522 30.13043478],0
s4,1,0.121613,2.396418,[ 4 48] ; [11 52],[ 6.7826087 45.2173913] ; [ 8.2173913 54.7826087],0
b3,1,0.134919,2.234977,[16 13] ; [14 24],[12.98507463 16.01492537] ; [17.01492537 20.98507463],0
b2,1,0.134919,2.234977,[16 13] ; [14 24],[12.98507463 16.01492537] ; [17.01492537 20.98507463],0
d3,1,0.135295,2.230669,[26 26] ; [22 39],[22.08849558 29.91150442] ; [25.91150442 35.08849558],0
p8,1,0.15093,2.062822,[11 38] ; [22 41],[14.4375 34.5625] ; [18.5625 44.4375],0
u3,1,0.21624,1.529153,[4 4] ; [12 31],[2.50980392 5.49019608] ; [13.49019608 29.50980392],0
v2,1,0.24737,1.338094,[17 35] ; [14 47],[14.26548673 37.73451327] ; [16.73451327 44.26548673],0
p10,1,0.255096,1.295178,[31 20] ; [30 30],[28.02702703 22.97297297] ; [32.97297297 27.02702703],0
s1,1,0.267023,1.231974,[ 4 47] ; [ 2 61],[ 2.68421053 48.31578947] ; [ 3.31578947 59.68421053],0
p5,1,0.276026,1.186553,[ 4 47] ; [ 2 60],[ 2.7079646 48.2920354] ; [ 3.2920354 58.7079646],0
v1,1,0.35384,0.859639,[14 35] ; [13 49],[11.91891892 37.08108108] ; [15.08108108 46.91891892],0
p7,1,0.384261,0.757026,[18 34] ; [26 35],[20.24778761 31.75221239] ; [23.75221239 37.24778761],0
p4,1,0.487339,0.482396,[19 31] ; [20 43],[17.25663717 32.74336283] ; [21.74336283 41.25663717],0
s8,1,0.498237,0.458689,[ 8 44] ; [ 7 56],[ 6.7826087 45.2173913] ; [ 8.2173913 54.7826087],0
r2,1,0.501691,0.451358,[37 11] ; [45 18],[35.45945946 12.54054054] ; [46.54054054 16.45945946],0
u2,1,0.50699,0.440275,[2 6] ; [16 27],[2.82352941 5.17647059] ; [15.17647059 27.82352941],0
a1,1,0.513006,0.427932,[ 4 48] ; [ 3 60],[ 3.16521739 48.83478261] ; [ 3.83478261 59.16521739],0
p1,1,0.519499,0.414888,[ 8 44] ; [ 7 55],[ 6.84210526 45.15789474] ; [ 8.15789474 53.84210526],0
p9,1,0.547394,0.362007,[34 15] ; [39 22],[32.51818182 16.48181818] ; [40.48181818 20.51818182],0
b1,1,0.552421,0.352999,[26 26] ; [28 35],[24.4173913 27.5826087] ; [29.5826087 33.4173913],0
p3,1,0.560281,0.339217,[16 34] ; [17 46],[14.60176991 35.39823009] ; [18.39823009 44.60176991],0
p11,1,0.568963,0.324421,[30 22] ; [33 30],[28.48695652 23.51304348] ; [34.51304348 28.48695652],0
b5,1,0.64628,0.210623,[30 22] ; [39 24],[31.2 20.8] ; [37.8 25.2],0
r3,1,0.74514,0.10566,[35 16] ; [45 18],[35.78947368 15.21052632] ; [44.21052632 18.78947368],0
v3,1,0.778839,0.078867,[ 9 43] ; [12 50],[ 9.57894737 42.42105263] ; [11.42105263 50.57894737],0
s5,1,0.782032,0.076547,[ 4 45] ; [ 6 56],[ 4.41441441 44.58558559] ; [ 5.58558559 56.41441441],0
a8,1,0.808897,0.058491,[ 5 46] ; [ 5 54],[ 4.63636364 46.36363636] ; [ 5.36363636 53.63636364],0
n3,1,0.827066,0.047727,[13  7] ; [15  7],[13.33333333  6.66666667] ; [14.66666667  7.33333333],0
n1,1,0.841559,0.03996,[ 6 12] ; [ 8 14],[ 6.3 11.7] ; [ 7.7 14.3],0
v4,1,0.865906,0.028514,[37 15] ; [45 17],[37.40350877 14.59649123] ; [44.59649123 17.40350877],0
s3,1,0.884419,0.021132,[14 37] ; [16 45],[13.66071429 37.33928571] ; [16.33928571 44.66071429],0
n2,1,0.926608,0.008485,[13  7] ; [14  8],[12.85714286  7.14285714] ; [14.14285714  7.85714286],0
r4,1,0.95271,0.003517,[22 30] ; [27 36],[22.15652174 29.84347826] ; [26.84347826 36.15652174],0
s2,1,0.982853,0.000462,[ 9 43] ; [11 52],[ 9.04347826 42.95652174] ; [10.95652174 52.04347826],0
n6,1,1.0,0.0,[34 17] ; [42 21],[34. 17.] ; [42. 21.],0
