Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,71.311899,[87  2] ; [38 58],[60.13513514 28.86486486] ; [64.86486486 31.13513514],1
d3,1,0.0,60.927976,[75 14] ; [26 70],[48.58918919 40.41081081] ; [52.41081081 43.58918919],1
d4,1,0.0,58.350528,[88  1] ; [47 49],[64.94594595 24.05405405] ; [70.05405405 25.94594595],1
d2,1,0.0,55.556867,[66 22] ; [19 76],[40.87431694 47.12568306] ; [44.12568306 50.87431694],1
a4,1,0.0,29.750835,[56 33] ; [22 73],[37.72826087 51.27173913] ; [40.27173913 54.72826087],1
a2,1,0.0,26.453173,[30 60] ; [ 4 92],[16.4516129 73.5483871] ; [17.5483871 78.4516129],1
a3,1,2e-06,23.019574,[72 18] ; [43 51],[56.25 33.75] ; [58.75 35.25],1
u1,1,3e-06,21.997292,[23 67] ; [ 2 94],[12.09677419 77.90322581] ; [12.90322581 83.09677419],1
a5,1,8e-06,19.979288,[70 20] ; [44 52],[55.16129032 34.83870968] ; [58.83870968 37.16129032],1
s7,1,0.000134,14.587897,[39 44] ; [18 73],[27.18965517 55.81034483] ; [29.81034483 61.18965517],1
a7,1,0.001801,9.742111,[63 27] ; [45 50],[52.54054054 37.45945946] ; [55.45945946 39.54054054],0
n2,1,0.010966,6.470883,[24 19] ; [26  5],[29.05405405 13.94594595] ; [20.94594595 10.05405405],0
r2,1,0.011215,6.430951,[80  6] ; [76 19],[74.12154696 11.87845304] ; [81.87845304 13.12154696],0
s8,1,0.02945,4.741102,[33 57] ; [21 74],[26.27027027 63.72972973] ; [27.72972973 67.27027027],0
a6,1,0.038775,4.270689,[57 32] ; [47 49],[50.03243243 38.96756757] ; [53.96756757 42.03243243],0
v2,1,0.04286,4.100931,[47 38] ; [36 54],[40.31428571 44.68571429] ; [42.68571429 47.31428571],0
n6,1,0.107696,2.58771,[65 25] ; [58 37],[59.83783784 30.16216216] ; [63.16216216 31.83783784],0
p9,1,0.141925,2.156968,[53 34] ; [46 46],[48.11731844 38.88268156] ; [50.88268156 41.11731844],0
n4,1,0.164732,1.930243,[61 29] ; [55 40],[56.43243243 33.56756757] ; [59.56756757 35.43243243],0
r3,1,0.191728,1.70429,[76 14] ; [73 22],[72.48648649 17.51351351] ; [76.51351351 18.48648649],0
u3,1,0.195582,1.675062,[12  6] ; [26 27],[9.63380282 8.36619718] ; [28.36619718 24.63380282],0
r1,1,0.207146,1.591263,[62 28] ; [57 38],[57.89189189 32.10810811] ; [61.10810811 33.89189189],0
s1,1,0.215933,1.531198,[ 5 84] ; [10 84],[ 7.29508197 81.70491803] ; [ 7.70491803 86.29508197],0
b4,1,0.219357,1.508571,[54 36] ; [49 47],[49.83870968 40.16129032] ; [53.16129032 42.83870968],0
p4,1,0.270909,1.212137,[27 62] ; [22 73],[23.70108696 65.29891304] ; [25.29891304 69.70108696],0
s6,1,0.271526,1.209019,[47 42] ; [42 52],[43.28415301 45.71584699] ; [45.71584699 48.28415301],0
