Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6.1e-05,16.08233,[29 54] ; [30 11],[39.49193548 43.50806452] ; [19.50806452 21.49193548],1
p3,1,0.001125,10.609444,[14 70] ; [19 25],[21.65625 62.34375] ; [11.34375 32.65625],0
p10,1,0.002663,9.024795,[38 44] ; [32 11],[45.92 36.08] ; [24.08 18.92],0
p9,1,0.004178,8.204891,[44 38] ; [35  9],[51.41269841 30.58730159] ; [27.58730159 16.41269841],0
p4,1,0.010382,6.568187,[20 63] ; [20 23],[26.34920635 56.65079365] ; [13.65079365 29.34920635],0
p2,1,0.013166,6.146699,[50 34] ; [35  8],[56.22047244 27.77952756] ; [28.77952756 14.22047244],0
p6,1,0.022731,5.188911,[14 69] ; [15 28],[19.1031746 63.8968254] ; [ 9.8968254 33.1031746],0
s7,1,0.030862,4.660623,[10 71] ; [12 31],[14.37096774 66.62903226] ; [ 7.62903226 35.37096774],0
v4,1,0.061168,3.505439,[64 19] ; [39  4],[67.84920635 15.15079365] ; [35.15079365  7.84920635],0
p1,1,0.068758,3.312427,[ 4 80] ; [ 6 37],[ 6.61417323 77.38582677] ; [ 3.38582677 39.61417323],0
a7,1,0.112976,2.512087,[42 40] ; [29 15],[46.20634921 35.79365079] ; [24.79365079 19.20634921],0
b2,1,0.126672,2.332826,[18 30] ; [ 5 20],[15.12328767 32.87671233] ; [ 7.87671233 17.12328767],0
b3,1,0.126672,2.332826,[18 30] ; [ 5 20],[15.12328767 32.87671233] ; [ 7.87671233 17.12328767],0
d5,1,0.159944,1.974758,[42 41] ; [28 16],[45.7480315 37.2519685] ; [24.2519685 19.7480315],0
p11,1,0.178496,1.810101,[49 35] ; [31 13],[52.5 31.5] ; [27.5 16.5],0
n4,1,0.217392,1.521507,[40 44] ; [26 18],[43.3125 40.6875] ; [22.6875 21.3125],0
a3,1,0.239968,1.38078,[38 45] ; [15 28],[34.91269841 48.08730159] ; [18.08730159 24.91269841],0
a4,1,0.264871,1.243116,[16 68] ; [ 5 39],[13.78125 70.21875] ; [ 7.21875 36.78125],0
n6,1,0.273151,1.200855,[53 31] ; [32 12],[55.78125 28.21875] ; [29.21875 14.78125],0
b1,1,0.276263,1.18538,[35 49] ; [14 30],[32.15625 51.84375] ; [16.84375 27.15625],0
u3,1,0.281184,1.161357,[20 26] ; [ 9 20],[17.78666667 28.21333333] ; [11.21333333 17.78666667],0
s8,1,0.286081,1.137974,[ 8 76] ; [ 7 37],[ 9.84375 74.15625] ; [ 5.15625 38.84375],0
d1,1,0.294318,1.099764,[23 61] ; [16 28],[25.59375 58.40625] ; [13.40625 30.59375],0
a6,1,0.327618,0.958289,[42 42] ; [18 26],[39.375 44.625] ; [20.625 23.375],0
v3,1,0.373029,0.793548,[18 64] ; [12 29],[20. 62.] ; [10. 31.],0
s1,1,0.409144,0.681286,[ 3 81] ; [ 3 41],[ 3.9375 80.0625] ; [ 2.0625 41.9375],0
u2,1,0.466146,0.531096,[23 23] ; [12 17],[21.46666667 24.53333333] ; [13.53333333 15.46666667],0
n2,1,0.574103,0.315865,[19 11] ; [8 3],[19.75609756 10.24390244] ; [7.24390244 3.75609756],0
r2,1,0.589672,0.290857,[67 17] ; [36  7],[68.12598425 15.87401575] ; [34.87401575  8.12598425],0
d2,1,0.640683,0.21785,[22 61] ; [10 34],[20.91338583 62.08661417] ; [11.08661417 32.91338583],0
b5,1,0.650585,0.205164,[50 34] ; [28 16],[51.1875 32.8125] ; [26.8125 17.1875],0
r4,1,0.655319,0.199259,[52 32] ; [29 15],[53.15625 30.84375] ; [27.84375 16.15625],0
v2,1,0.668168,0.183752,[27 52] ; [16 26],[28.07438017 50.92561983] ; [14.92561983 27.07438017],0
u1,1,0.688356,0.160871,[ 3 81] ; [ 1 43],[ 2.625 81.375] ; [ 1.375 42.625],0
d3,1,0.695063,0.153659,[38 44] ; [22 22],[39.04761905 42.95238095] ; [20.95238095 23.04761905],0
