Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,99.262283,[220  90] ; [ 34 120],[169.69827586 140.30172414] ; [84.30172414 69.69827586],1
p6,1,0.0,51.367329,[164 144] ; [ 28 125],[128.27765727 179.72234273] ; [63.72234273 89.27765727],1
p8,1,0.0,40.201959,[205 104] ; [53 98],[173.30869565 135.69130435] ; [84.69130435 66.30869565],1
p2,1,0.0,26.722565,[282  28] ; [112  42],[263.23275862  46.76724138] ; [130.76724138  23.23275862],1
v1,1,0.0,26.241734,[198 102] ; [62 90],[172.56637168 127.43362832] ; [87.43362832 64.56637168],1
s6,1,3e-06,21.941605,[233  70] ; [85 68],[211.30263158  91.69736842] ; [106.69736842  46.30263158],1
p7,1,4e-06,21.463654,[222  87] ; [73 74],[199.90131579 109.09868421] ; [95.09868421 51.90131579],1
p5,1,1.1e-05,19.393657,[ 55 253] ; [  5 149],[ 40. 268.] ; [ 20. 134.],1
s2,1,2.7e-05,17.589887,[194 112] ; [66 88],[172.95652174 133.04347826] ; [87.04347826 66.95652174],1
n5,1,6.6e-05,15.931705,[271  40] ; [111  43],[255.48817204  55.51182796] ; [126.51182796  27.48817204],1
n4,1,0.00025,13.408799,[277  34] ; [118  37],[263.61587983  47.38412017] ; [131.38412017  23.61587983],1
s5,1,0.000276,13.226331,[131 164] ; [ 40 110],[113.35955056 181.64044944] ; [57.64044944 92.35955056],1
s7,1,0.000343,12.817123,[179 115] ; [65 86],[161.20449438 132.79550562] ; [82.79550562 68.20449438],1
p9,1,0.001197,10.495544,[281  27] ; [121  29],[270.34061135  37.65938865] ; [131.65938865  18.34061135],0
s8,1,0.005197,7.809695,[171 136] ; [65 90],[156.82251082 150.17748918] ; [79.17748918 75.82251082],0
s3,1,0.006493,7.408209,[191 114] ; [76 78],[177.41830065 127.58169935] ; [89.58169935 64.41830065],0
p10,1,0.00746,7.158849,[272  37] ; [121  33],[262.28293737  46.71706263] ; [130.71706263  23.28293737],0
p11,1,0.010078,6.621043,[265  46] ; [117  38],[254.93991416  56.06008584] ; [127.06008584  27.93991416],0
v4,1,0.012035,6.305758,[303   6] ; [145  10],[298.34482759  10.65517241] ; [149.65517241   5.34482759],0
p12,1,0.022497,5.206906,[ 37 274] ; [  8 145],[ 30.16163793 280.83836207] ; [ 14.83836207 138.16163793],0
p1,1,0.036907,4.354701,[ 37 273] ; [  9 146],[ 30.66666667 279.33333333] ; [ 15.33333333 139.66666667],0
r4,1,0.045618,3.995633,[293  18] ; [138  17],[287.6416309  23.3583691] ; [143.3583691  11.6416309],0
u1,1,0.045768,3.990116,[100 211] ; [ 36 119],[ 90.7639485 220.2360515] ; [ 45.2360515 109.7639485],0
b5,1,0.054621,3.69362,[180 131] ; [104  51],[189.53648069 121.46351931] ; [94.46351931 60.53648069],0
s4,1,0.056085,3.649532,[ 60 245] ; [ 19 133],[ 52.72428884 252.27571116] ; [ 26.27571116 125.72428884],0
s1,1,0.065186,3.400252,[ 11 299] ; [  1 152],[  8.03455724 301.96544276] ; [  3.96544276 149.03455724],0
a6,1,0.069825,3.287128,[222  89] ; [122  32],[230.07311828  80.92688172] ; [113.92688172  40.07311828],0
a5,1,0.133894,2.246761,[271  40] ; [127  28],[265.61802575  45.38197425] ; [132.38197425  22.61802575],0
r1,1,0.157687,1.996268,[269  41] ; [126  28],[263.90086207  46.09913793] ; [131.09913793  22.90086207],0
d3,1,0.17583,1.832525,[280  31] ; [133  22],[275.62875536  35.37124464] ; [137.37124464  17.62875536],0
v3,1,0.203437,1.617529,[140 156] ; [61 88],[133.6988764 162.3011236] ; [67.3011236 81.6988764],0
