Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000794,11.255796,[39 12] ; [ 4 10],[33.73846154 17.26153846] ; [9.26153846 4.73846154],1
s3,1,0.001676,9.874286,[42  8] ; [6 8],[37.5 12.5] ; [10.5  3.5],0
n5,1,0.004546,8.051789,[38 12] ; [5 9],[33.59375 16.40625] ; [9.40625 4.59375],0
b1,1,0.036166,4.389256,[27 24] ; [ 3 11],[23.53846154 27.46153846] ; [6.46153846 7.53846154],0
r4,1,0.060332,3.528234,[44  7] ; [9 5],[41.58461538  9.41538462] ; [11.41538462  2.58461538],0
r3,1,0.07507,3.16853,[48  3] ; [11  3],[46.29230769  4.70769231] ; [12.70769231  1.29230769],0
v4,1,0.07507,3.16853,[48  3] ; [11  3],[46.29230769  4.70769231] ; [12.70769231  1.29230769],0
b3,1,0.080746,3.049828,[14 26] ; [6 3],[16.32653061 23.67346939] ; [3.67346939 5.32653061],0
b2,1,0.080746,3.049828,[14 26] ; [6 3],[16.32653061 23.67346939] ; [3.67346939 5.32653061],0
r1,1,0.108387,2.57758,[40 11] ; [8 6],[37.66153846 13.33846154] ; [10.33846154  3.66153846],0
u3,1,0.154229,2.029915,[12  4] ; [1 2],[10.94736842  5.05263158] ; [2.05263158 0.94736842],0
d5,1,0.156441,2.008294,[41  9] ; [9 5],[39.0625 10.9375] ; [10.9375  3.0625],0
v3,1,0.250624,1.319822,[19 28] ; [ 3 10],[17.23333333 29.76666667] ; [4.76666667 8.23333333],0
d4,1,0.253098,1.306122,[45  5] ; [11  3],[43.75  6.25] ; [12.25  1.75],0
n3,1,0.26939,1.21985,[10  9] ; [4 1],[11.08333333  7.91666667] ; [2.91666667 2.08333333],0
n1,1,0.26939,1.21985,[10  9] ; [4 1],[11.08333333  7.91666667] ; [2.91666667 2.08333333],0
u2,1,0.279642,1.168831,[10  5] ; [1 2],[9.16666667 5.83333333] ; [1.83333333 1.16666667],0
s4,1,0.311096,1.026018,[14 37] ; [ 2 12],[12.55384615 38.44615385] ; [ 3.44615385 10.55384615],0
p4,1,0.351783,0.867013,[29 22] ; [6 8],[27.46153846 23.53846154] ; [7.53846154 6.46153846],0
a6,1,0.362684,0.828577,[29 21] ; [10  4],[30.46875 19.53125] ; [8.53125 5.46875],0
b4,1,0.421162,0.647071,[35 16] ; [8 6],[33.73846154 17.26153846] ; [9.26153846 4.73846154],0
s8,1,0.424142,0.63881,[28 23] ; [6 8],[26.67692308 24.32307692] ; [7.32307692 6.67692308],0
n6,1,0.437074,0.603951,[38 12] ; [12  2],[39.0625 10.9375] ; [10.9375  3.0625],0
v2,1,0.460885,0.543745,[27 23] ; [6 8],[25.78125 24.21875] ; [7.21875 6.78125],0
a3,1,0.468685,0.525074,[35 16] ; [11  3],[36.09230769 14.90769231] ; [9.90769231 4.09230769],0
d2,1,0.503073,0.448448,[30 20] ; [7 7],[28.90625 21.09375] ; [8.09375 5.90625],0
p7,1,0.540291,0.375,[22 27] ; [5 9],[21. 28.] ; [6. 8.],0
u1,1,0.554329,0.349619,[15 36] ; [ 3 11],[14.12307692 36.87692308] ; [ 3.87692308 10.12307692],0
p6,1,0.557163,0.34464,[19 32] ; [6 7],[19.921875 31.078125] ; [5.078125 7.921875],0
a8,1,0.568306,0.325524,[11 34] ; [ 2 10],[10.26315789 34.73684211] ; [2.73684211 9.26315789],0
a2,1,0.649697,0.206282,[14 37] ; [ 3 11],[13.33846154 37.66153846] ; [ 3.66153846 10.33846154],0
a5,1,0.650849,0.204832,[36 15] ; [9 5],[35.30769231 15.69230769] ; [9.69230769 4.30769231],0
p2,1,0.650849,0.204832,[36 15] ; [9 5],[35.30769231 15.69230769] ; [9.69230769 4.30769231],0
p3,1,0.702719,0.145658,[19 32] ; [6 8],[19.61538462 31.38461538] ; [5.38461538 8.61538462],0
b5,1,0.735754,0.113894,[34 17] ; [10  4],[34.52307692 16.47692308] ; [9.47692308 4.52307692],0
r2,1,0.75407,0.098143,[48  3] ; [11  1],[47.76190476  3.23809524] ; [11.23809524  0.76190476],0
p8,1,0.771427,0.084396,[20 30] ; [5 9],[19.53125 30.46875] ; [5.46875 8.53125],0
v1,1,0.80482,0.061065,[25 25] ; [6 7],[24.6031746 25.3968254] ; [6.3968254 6.6031746],0
d3,1,0.806742,0.059844,[34 16] ; [10  4],[34.375 15.625] ; [9.625 4.375],0
n4,1,0.906518,0.01379,[40 10] ; [11  3],[39.84375 10.15625] ; [11.15625  2.84375],0
d1,1,0.910002,0.012777,[30 21] ; [8 6],[29.81538462 21.18461538] ; [8.18461538 5.81538462],0
p9,1,0.935529,0.006543,[27 22] ; [7 6],[26.87096774 22.12903226] ; [7.12903226 5.87096774],0
a4,1,0.948179,0.004224,[26 25] ; [7 7],[25.89230769 25.10769231] ; [7.10769231 6.89230769],0
p11,1,0.948179,0.004224,[26 25] ; [7 7],[25.89230769 25.10769231] ; [7.10769231 6.89230769],0
a7,1,0.976766,0.000848,[33 18] ; [9 5],[32.95384615 18.04615385] ; [9.04615385 4.95384615],0
