Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,50.220662,[52 70] ; [246  70],[83.00456621 38.99543379] ; [214.99543379 101.00456621],1
s5,1,0.269893,1.217291,[40 80] ; [ 86 222],[35.3271028 84.6728972] ; [ 90.6728972 217.3271028],0
p7,1,0.370151,0.803158,[58 63] ; [164 147],[62.18055556 58.81944444] ; [159.81944444 151.18055556],0
a3,1,0.379211,0.773258,[100  22] ; [247  69],[96.65296804 25.34703196] ; [250.34703196  65.65296804],0
s7,1,0.444312,0.58512,[54 60] ; [130 171],[50.54457831 63.45542169] ; [133.45542169 167.54457831],0
s4,1,0.493528,0.468826,[ 19 103] ; [ 41 273],[ 16.78899083 105.21100917] ; [ 43.21100917 270.78899083],0
d2,1,0.510194,0.43367,[63 57] ; [177 139],[66.05504587 53.94495413] ; [173.94495413 142.05504587],0
s3,1,0.564503,0.331968,[60 62] ; [162 148],[62.69444444 59.30555556] ; [159.30555556 150.69444444],0
n1,1,0.593768,0.284498,[17 22] ; [30 48],[15.66666667 23.33333333] ; [31.33333333 46.66666667],0
p5,1,0.636127,0.223843,[ 10 110] ; [ 22 292],[  8.84792627 111.15207373] ; [ 23.15207373 290.84792627],0
n3,1,0.65027,0.20556,[28 10] ; [55 24],[26.95726496 11.04273504] ; [56.04273504 22.95726496],0
p12,1,0.652921,0.202237,[  6 116] ; [ 19 296],[  6.97940503 115.02059497] ; [ 18.02059497 296.97940503],0
s2,1,0.653092,0.202024,[52 69] ; [142 171],[54.0875576 66.9124424] ; [139.9124424 173.0875576],0
a1,1,0.665228,0.187235,[  7 115] ; [ 15 302],[  6.11389522 115.88610478] ; [ 15.88610478 301.11389522],0
a4,1,0.708854,0.139425,[60 61] ; [163 153],[61.74599542 59.25400458] ; [161.25400458 154.74599542],0
n5,1,0.709314,0.138963,[90 31] ; [228  86],[88.45517241 32.54482759] ; [229.54482759  84.45517241],0
u2,1,0.714651,0.133675,[10 11] ; [36 33],[10.73333333 10.26666667] ; [35.26666667 33.73333333],0
b4,1,0.724281,0.124428,[67 55] ; [180 137],[68.64236902 53.35763098] ; [178.35763098 138.64236902],0
s8,1,0.733367,0.116043,[48 74] ; [118 196],[46.44954128 75.55045872] ; [119.55045872 194.44954128],0
n4,1,0.736316,0.113391,[93 28] ; [238  78],[91.64988558 29.35011442] ; [239.35011442  76.64988558],0
v1,1,0.771724,0.08417,[60 59] ; [149 156],[58.65801887 60.34198113] ; [150.34198113 154.65801887],0
n2,1,0.882762,0.021747,[30 10] ; [59 21],[29.66666667 10.33333333] ; [59.33333333 20.66666667],0
v3,1,0.90471,0.014331,[45 71] ; [116 188],[44.46666667 71.53333333] ; [116.53333333 187.46666667],0
p1,1,0.907203,0.013588,[  7 115] ; [ 19 296],[  7.25858124 114.74141876] ; [ 18.74141876 296.25858124],0
p11,1,0.924714,0.00893,[93 29] ; [243  74],[93.37585421 28.62414579] ; [242.62414579  74.37585421],0
n6,1,0.975671,0.00093,[95 25] ; [249  65],[95.11520737 24.88479263] ; [248.88479263  65.11520737],0
