Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000276,13.229308,[60  5] ; [7 6],[55.83333333  9.16666667] ; [11.16666667  1.83333333],1
n5,1,0.000624,11.703479,[54 11] ; [5 8],[49.16666667 15.83333333] ; [9.83333333 3.16666667],1
r4,1,0.000756,11.345455,[59  6] ; [7 6],[55. 10.] ; [11.  2.],1
v4,1,0.002597,9.071227,[62  3] ; [9 4],[59.16666667  5.83333333] ; [11.83333333  1.16666667],0
s7,1,0.003695,8.428121,[38 23] ; [ 2 10],[33.42465753 27.57534247] ; [6.57534247 5.42465753],0
s6,1,0.003901,8.329327,[50 14] ; [5 8],[45.71428571 18.28571429] ; [9.28571429 3.71428571],0
p11,1,0.004055,8.258824,[47 18] ; [4 9],[42.5 22.5] ; [8.5 4.5],0
p6,1,0.02329,5.14677,[26 38] ; [ 1 12],[22.44155844 41.55844156] ; [4.55844156 8.44155844],0
s1,1,0.024126,5.085582,[ 3 61] ; [ 3 10],[ 4.98701299 59.01298701] ; [ 1.01298701 11.98701299],0
p10,1,0.03829,4.292085,[48 16] ; [6 7],[44.88311688 19.11688312] ; [9.11688312 3.88311688],0
p7,1,0.039196,4.252337,[39 24] ; [4 9],[35.64473684 27.35526316] ; [7.35526316 5.64473684],0
d1,1,0.04275,4.105263,[35 30] ; [ 3 10],[31.66666667 33.33333333] ; [6.33333333 6.66666667],0
d4,1,0.048805,3.882064,[51 13] ; [7 6],[48.20779221 15.79220779] ; [9.79220779 3.20779221],0
n2,1,0.052261,3.767399,[12  2] ; [1 2],[10.70588235  3.29411765] ; [2.29411765 0.70588235],0
s5,1,0.05532,3.672415,[22 42] ; [ 1 12],[19.11688312 44.88311688] ; [3.88311688 9.11688312],0
p4,1,0.058968,3.566186,[38 26] ; [4 9],[34.90909091 29.09090909] ; [7.09090909 5.90909091],0
r1,1,0.06353,3.442759,[51 14] ; [7 6],[48.33333333 16.66666667] ; [9.66666667 3.33333333],0
d5,1,0.068752,3.312572,[50 14] ; [7 6],[47.37662338 16.62337662] ; [9.62337662 3.37662338],0
b5,1,0.078567,3.094303,[42 23] ; [5 8],[39.16666667 25.83333333] ; [7.83333333 5.16666667],0
b1,1,0.102287,2.669519,[34 31] ; [10  3],[36.66666667 28.33333333] ; [7.33333333 5.66666667],0
s8,1,0.102287,2.669519,[31 34] ; [ 3 10],[28.33333333 36.66666667] ; [5.66666667 7.33333333],0
a3,1,0.159412,1.979799,[47 17] ; [7 6],[44.88311688 19.11688312] ; [9.11688312 3.88311688],0
s4,1,0.196813,1.665865,[10 54] ; [4 9],[11.63636364 52.36363636] ; [ 2.36363636 10.63636364],0
a2,1,0.247538,1.337143,[14 51] ; [ 1 12],[12.5 52.5] ; [ 2.5 10.5],0
r2,1,0.254213,1.3,[61  4] ; [11  2],[60.  5.] ; [12.  1.],0
a1,1,0.254213,1.3,[ 4 61] ; [ 2 11],[ 5. 60.] ; [ 1. 12.],0
p8,1,0.262748,1.254219,[31 34] ; [4 9],[29.16666667 35.83333333] ; [5.83333333 7.16666667],0
s2,1,0.311026,1.026316,[35 30] ; [5 8],[33.33333333 31.66666667] ; [6.66666667 6.33333333],0
p9,1,0.320433,0.987179,[48 16] ; [8 5],[46.54545455 17.45454545] ; [9.45454545 3.54545455],0
p3,1,0.334999,0.929477,[34 30] ; [5 8],[32.41558442 31.58441558] ; [6.58441558 6.41558442],0
d3,1,0.338094,0.917647,[44 21] ; [7 6],[42.5 22.5] ; [8.5 4.5],0
v1,1,0.379836,0.771234,[38 26] ; [6 7],[36.57142857 27.42857143] ; [7.42857143 5.57142857],0
n4,1,0.399746,0.709091,[56  9] ; [10  3],[55. 10.] ; [11.  2.],0
b4,1,0.417677,0.656842,[32 33] ; [8 5],[33.33333333 31.66666667] ; [6.66666667 6.33333333],0
b3,1,0.41995,0.650455,[18 27] ; [2 6],[16.98113208 28.01886792] ; [3.01886792 4.98113208],0
b2,1,0.41995,0.650455,[18 27] ; [2 6],[16.98113208 28.01886792] ; [3.01886792 4.98113208],0
u2,1,0.465209,0.533333,[12  6] ; [3 3],[11.25  6.75] ; [3.75 2.25],0
a5,1,0.510358,0.433333,[46 19] ; [8 5],[45. 20.] ; [9. 4.],0
p2,1,0.533497,0.387727,[45 19] ; [8 5],[44.05194805 19.94805195] ; [8.94805195 4.05194805],0
s3,1,0.573973,0.316081,[35 29] ; [6 7],[34.07792208 29.92207792] ; [6.92207792 6.07792208],0
n1,1,0.604773,0.267857,[6 6] ; [1 2],[5.6 6.4] ; [1.4 1.6],0
a6,1,0.672851,0.178286,[41 24] ; [9 4],[41.66666667 23.33333333] ; [8.33333333 4.66666667],0
a4,1,0.758476,0.094545,[28 37] ; [5 8],[27.5 37.5] ; [5.5 7.5],0
p1,1,0.884325,0.021167,[ 9 56] ; [ 2 11],[ 9.16666667 55.83333333] ; [ 1.83333333 11.16666667],0
a7,1,0.917587,0.010707,[39 26] ; [8 5],[39.16666667 25.83333333] ; [7.83333333 5.16666667],0
n3,1,0.931175,0.007459,[9 4] ; [2 1],[8.9375 4.0625] ; [2.0625 0.9375],0
u3,1,1.0,0.0,[12  6] ; [4 2],[12.  6.] ; [4. 2.],0
d2,1,1.0,0.0,[30 35] ; [6 7],[30. 35.] ; [6. 7.],0
