Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,4e-06,21.447591,[99 76] ; [16 52],[82.81893004 92.18106996] ; [32.18106996 35.81893004],1
a3,1,9.1e-05,15.318349,[131  46] ; [33 36],[118.  59.] ; [46. 23.],1
d1,1,9.3e-05,15.283892,[108  69] ; [23 46],[94.25609756 82.74390244] ; [36.74390244 32.25609756],1
s7,1,0.000129,14.653696,[72 98] ; [11 57],[ 59.28571429 110.71428571] ; [23.71428571 44.28571429],1
n4,1,0.000141,14.487479,[146  31] ; [41 28],[134.54878049  42.45121951] ; [52.45121951 16.54878049],1
d5,1,0.000345,12.810221,[144  33] ; [41 28],[133.1097561  43.8902439] ; [51.8902439 17.1097561],1
d4,1,0.000363,12.71313,[149  28] ; [43 25],[138.71020408  38.28979592] ; [53.28979592 14.71020408],1
a4,1,0.001618,9.93876,[88 89] ; [19 50],[ 76.98780488 100.01219512] ; [30.01219512 38.98780488],0
r1,1,0.001784,9.759707,[137  39] ; [40 29],[127.15102041  48.84897959] ; [49.84897959 19.15102041],0
s2,1,0.002961,8.831248,[83 90] ; [18 49],[ 72.80416667 100.19583333] ; [28.19583333 38.80416667],0
v1,1,0.003116,8.738537,[88 78] ; [22 47],[77.70212766 88.29787234] ; [32.29787234 36.70212766],0
u1,1,0.004372,8.122308,[ 33 144] ; [ 3 66],[ 25.90243902 151.09756098] ; [10.09756098 58.90243902],0
n5,1,0.006822,7.319265,[135  41] ; [41 28],[126.43265306  49.56734694] ; [49.56734694 19.43265306],0
p10,1,0.007587,7.128351,[145  31] ; [46 23],[137.20816327  38.79183673] ; [53.79183673 15.20816327],0
s8,1,0.018337,5.563644,[ 66 110] ; [15 54],[ 58.1877551 117.8122449] ; [22.8122449 46.1877551],0
r2,1,0.023477,5.132859,[166  10] ; [59 10],[161.63265306  14.36734694] ; [63.36734694  5.63265306],0
s6,1,0.027909,4.833657,[110  64] ; [33 36],[102.39506173  71.60493827] ; [40.60493827 28.39506173],0
v4,1,0.038171,4.297394,[165  11] ; [59 10],[160.91428571  15.08571429] ; [63.08571429  5.91428571],0
a6,1,0.040101,4.213605,[129  48] ; [41 28],[122.31707317  54.68292683] ; [47.68292683 21.31707317],0
r4,1,0.049007,3.875124,[156  21] ; [54 15],[151.09756098  25.90243902] ; [58.90243902 10.09756098],0
v2,1,0.062926,3.458537,[92 78] ; [25 37],[85.73275862 84.26724138] ; [31.26724138 30.73275862],0
p4,1,0.090173,2.871285,[80 97] ; [23 46],[ 74.1097561 102.8902439] ; [28.8902439 40.1097561],0
p9,1,0.097821,2.74072,[149  25] ; [53 16],[144.64197531  29.35802469] ; [57.35802469 11.64197531],0
p8,1,0.115606,2.475869,[ 49 128] ; [12 55],[ 44.25 132.75] ; [16.75 50.25],0
p3,1,0.129883,2.2939,[ 61 115] ; [17 52],[ 56.03265306 119.96734694] ; [21.96734694 47.03265306],0
