Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,37.227982,[37 26] ; [ 27 129],[18.4109589 44.5890411] ; [ 45.5890411 110.4109589],1
p5,1,0.000904,11.015225,[16 48] ; [ 13 143],[ 8.43636364 55.56363636] ; [ 20.56363636 135.43636364],1
p3,1,0.008356,6.955596,[46 18] ; [82 74],[37.23636364 26.76363636] ; [90.76363636 65.23636364],0
s6,1,0.008883,6.846133,[40 24] ; [64 85],[31.24882629 32.75117371] ; [72.75117371 76.24882629],0
a3,1,0.009889,6.654826,[49 14] ; [92 63],[40.74770642 22.25229358] ; [100.25229358  54.74770642],0
s3,1,0.021852,5.257494,[23 41] ; [ 32 120],[16.2962963 47.7037037] ; [ 38.7037037 113.2962963],0
u2,1,0.039142,4.25469,[11  4] ; [28 36],[7.40506329 7.59493671] ; [31.59493671 32.40506329],0
b5,1,0.045839,3.987511,[30 34] ; [96 60],[36.65454545 27.34545455] ; [89.34545455 66.65454545],0
v3,1,0.081325,3.038218,[28 36] ; [ 47 103],[22.42990654 41.57009346] ; [52.57009346 97.42990654],0
n3,1,0.085102,2.964672,[10  8] ; [20  5],[12.55813953  5.44186047] ; [17.44186047  7.55813953],0
p12,1,0.160711,1.96752,[ 6 57] ; [  7 147],[ 3.77419355 59.22580645] ; [  9.22580645 144.77419355],0
n2,1,0.188722,1.727564,[15  3] ; [17  9],[13.09090909  4.90909091] ; [18.90909091  7.09090909],0
u1,1,0.203579,1.616509,[11 53] ; [ 17 139],[ 8.14545455 55.85454545] ; [ 19.85454545 136.14545455],0
b3,1,0.225347,1.46999,[18 27] ; [26 62],[14.88721805 30.11278195] ; [29.11278195 58.88721805],0
b2,1,0.225347,1.46999,[18 27] ; [26 62],[14.88721805 30.11278195] ; [29.11278195 58.88721805],0
a8,1,0.228713,1.448848,[ 9 46] ; [ 14 124],[ 6.55440415 48.44559585] ; [ 16.44559585 121.55440415],0
p2,1,0.229869,1.441673,[60  4] ; [137  18],[57.57077626  6.42922374] ; [139.42922374  15.57077626],0
b4,1,0.235783,1.40563,[33 31] ; [94 62],[36.94545455 27.05454545] ; [90.05454545 65.94545455],0
p7,1,0.249367,1.326847,[53 10] ; [118  35],[49.875 13.125] ; [121.125  31.875],0
n5,1,0.251454,1.315205,[49 15] ; [106  48],[45.50458716 18.49541284] ; [109.49541284  44.50458716],0
p10,1,0.275544,1.188935,[55  8] ; [125  29],[52.25806452 10.74193548] ; [127.74193548  26.25806452],0
p6,1,0.308438,1.037351,[28 34] ; [58 96],[24.68518519 37.31481481] ; [61.31481481 92.68518519],0
a4,1,0.314638,1.011106,[21 42] ; [63 92],[24.27522936 38.72477064] ; [59.72477064 95.27522936],0
n4,1,0.320573,0.986606,[50 14] ; [111  44],[47.05022831 16.94977169] ; [113.94977169  41.05022831],0
n1,1,0.336171,0.924978,[ 6 12] ; [12 13],[ 7.53488372 10.46511628] ; [10.46511628 14.53488372],0
r4,1,0.336569,0.923457,[55  9] ; [141  15],[57.01818182  6.98181818] ; [138.98181818  17.01818182],0
d1,1,0.339669,0.911681,[32 32] ; [89 67],[35.2 28.8] ; [85.8 70.2],0
p4,1,0.366753,0.814636,[46 18] ; [101  53],[43.1559633 20.8440367] ; [103.8440367  50.1559633],0
p9,1,0.370987,0.800356,[57  7] ; [130  24],[54.89908257  9.10091743] ; [132.10091743  21.89908257],0
u3,1,0.388747,0.742857,[9 6] ; [30 33],[7.5 7.5] ; [31.5 31.5],0
v4,1,0.413744,0.668016,[62  2] ; [147   9],[60.8  3.2] ; [148.2   7.8],0
s5,1,0.420638,0.648533,[15 48] ; [ 29 124],[12.83333333 50.16666667] ; [ 31.16666667 121.83333333],0
u4,1,0.513087,0.427767,[ 1 63] ; [  1 155],[ 0.58181818 63.41818182] ; [  1.41818182 154.58181818],0
a2,1,0.520149,0.413597,[13 51] ; [ 26 130],[11.34545455 52.65454545] ; [ 27.65454545 128.34545455],0
d3,1,0.538245,0.378801,[45 19] ; [103  53],[43.05454545 20.94545455] ; [104.94545455  51.05454545],0
p11,1,0.53999,0.375557,[52 12] ; [132  24],[53.52727273 10.47272727] ; [130.47272727  25.52727273],0
r2,1,0.540276,0.375029,[56  6] ; [142  11],[57.09767442  4.90232558] ; [140.90232558  12.09767442],0
s4,1,0.545817,0.364864,[ 8 56] ; [ 15 139],[ 6.75229358 57.24770642] ; [ 16.24770642 137.75229358],0
d5,1,0.554732,0.348908,[49 15] ; [125  31],[50.61818182 13.38181818] ; [123.38181818  32.61818182],0
a5,1,0.562726,0.335007,[48 16] ; [111  45],[46.25454545 17.74545455] ; [112.74545455  43.25454545],0
v1,1,0.573217,0.31733,[36 27] ; [81 72],[34.125 28.875] ; [82.875 70.125],0
d2,1,0.591208,0.288462,[27 37] ; [72 84],[28.8 35.2] ; [70.2 85.8],0
a1,1,0.650732,0.204979,[ 1 63] ; [  4 152],[ 1.45454545 62.54545455] ; [  3.54545455 152.45454545],0
a7,1,0.732384,0.116934,[47 17] ; [111  45],[45.96363636 18.03636364] ; [112.03636364  43.96363636],0
n6,1,0.747231,0.103872,[54 10] ; [128  27],[53.18721461 10.81278539] ; [128.81278539  26.18721461],0
r1,1,0.754798,0.097543,[50 14] ; [124  31],[50.84931507 13.15068493] ; [123.15068493  31.84931507],0
v2,1,0.755231,0.097187,[34 29] ; [85 66],[35.03271028 27.96728972] ; [83.96728972 67.03271028],0
a6,1,0.835365,0.043192,[44 20] ; [105  51],[43.34545455 20.65454545] ; [105.65454545  50.34545455],0
b1,1,0.86228,0.030093,[23 41] ; [58 98],[23.56363636 40.43636364] ; [57.43636364 98.56363636],0
d4,1,0.954098,0.003313,[49 15] ; [120  36],[49.16363636 14.83636364] ; [119.83636364  36.16363636],0
s1,1,0.962962,0.002156,[ 2 62] ; [  5 149],[ 2.05504587 61.94495413] ; [  4.94495413 149.05504587],0
r3,1,0.964724,0.001956,[60  4] ; [146  10],[59.92727273  4.07272727] ; [146.07272727   9.92727273],0
p1,1,0.994801,4.2e-05,[ 7 57] ; [ 17 138],[ 7.01369863 56.98630137] ; [ 16.98630137 138.01369863],0
