Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,130.916718,[252  10] ; [22 36],[224.3375  37.6625] ; [49.6625  8.3375],1
n5,1,0.0,32.662395,[205  56] ; [25 35],[187.00934579  73.99065421] ; [42.99065421 17.00934579],1
p2,1,2e-06,22.355245,[228  33] ; [37 23],[215.46728972  45.53271028] ; [49.53271028 10.46728972],1
p8,1,7e-06,20.201903,[157 100] ; [17 42],[141.51265823 115.48734177] ; [32.48734177 26.51265823],1
p4,1,8e-06,20.059425,[166  96] ; [19 41],[150.52795031 111.47204969] ; [34.47204969 25.52795031],1
a5,1,7.1e-05,15.788577,[202  60] ; [31 29],[189.58385093  72.41614907] ; [43.41614907 16.58385093],1
p3,1,9.7e-05,15.203818,[134 128] ; [14 46],[120.42236025 141.57763975] ; [27.57763975 32.42236025],1
p7,1,0.000226,13.599811,[171  89] ; [24 36],[158.4375 101.5625] ; [36.5625 23.4375],1
d5,1,0.000551,11.935257,[215  47] ; [37 23],[205.04347826  56.95652174] ; [46.95652174 13.04347826],1
s6,1,0.001287,10.360562,[120 137] ; [14 45],[108.98101266 148.01898734] ; [25.01898734 33.98101266],0
v4,1,0.001766,9.777814,[251  11] ; [51  9],[245.72670807  16.27329193] ; [56.27329193  3.72670807],0
n6,1,0.001915,9.629627,[232  30] ; [43 16],[224.45482866  37.54517134] ; [50.54517134  8.45482866],0
v1,1,0.004245,8.175824,[145 113] ; [21 38],[135.10410095 122.89589905] ; [30.89589905 28.10410095],0
n4,1,0.006512,7.402964,[202  60] ; [36 24],[193.65217391  68.34782609] ; [44.34782609 15.65217391],0
a7,1,0.009928,6.647714,[195  67] ; [34 25],[186.90965732  75.09034268] ; [42.09034268 16.90965732],0
p5,1,0.024203,5.08005,[ 36 226] ; [ 2 58],[ 30.91925466 231.08074534] ; [ 7.08074534 52.91925466],0
r4,1,0.029091,4.762245,[236  26] ; [48 12],[231.08074534  30.91925466] ; [52.91925466  7.08074534],0
u4,1,0.03182,4.608158,[  1 261] ; [ 2 58],[  2.44099379 259.55900621] ; [ 0.55900621 59.44099379],0
v3,1,0.034582,4.465683,[ 93 162] ; [13 46],[ 86.08280255 168.91719745] ; [19.91719745 39.08280255],0
r3,1,0.043659,4.069711,[251  10] ; [53  6],[247.95  13.05] ; [56.05  2.95],0
a3,1,0.06545,3.393597,[177  85] ; [33 27],[170.86956522  91.13043478] ; [39.13043478 20.86956522],0
s7,1,0.065651,3.388553,[ 72 175] ; [10 48],[ 66.40655738 180.59344262] ; [15.59344262 42.40655738],0
v2,1,0.087189,2.925515,[149 104] ; [27 31],[143.17684887 109.82315113] ; [32.82315113 25.17684887],0
s8,1,0.113803,2.500595,[ 70 191] ; [10 49],[ 65.25 195.75] ; [14.75 44.25],0
b1,1,0.12403,2.365682,[ 82 180] ; [25 35],[ 87.0621118 174.9378882] ; [19.9378882 40.0621118],0
b3,1,0.137768,2.202713,[62 92] ; [11 29],[57.94845361 96.05154639] ; [15.05154639 24.94845361],0
b2,1,0.137768,2.202713,[62 92] ; [11 29],[57.94845361 96.05154639] ; [15.05154639 24.94845361],0
