Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,40.274441,[27 49] ; [356 137],[51.15641476 24.84358524] ; [331.84358524 161.15641476],1
p4,1,0.0,33.093071,[28 49] ; [350 151],[50.35640138 26.64359862] ; [327.64359862 173.35640138],1
p8,1,0.0,26.684873,[23 55] ; [301 195],[44.02787456 33.97212544] ; [279.97212544 216.02787456],1
p11,1,1.7e-05,18.457909,[52 26] ; [433  70],[65.11187608 12.88812392] ; [419.88812392  83.11187608],1
p3,1,0.003069,8.765982,[31 46] ; [293 210],[43.0137931 33.9862069] ; [280.9862069 222.0137931],0
n6,1,0.004291,8.156382,[60 17] ; [445  53],[67.62608696  9.37391304] ; [437.37391304  60.62608696],0
p10,1,0.011523,6.382839,[66 12] ; [466  35],[71.66839378  6.33160622] ; [460.33160622  40.66839378],0
r1,1,0.016194,5.781721,[58 20] ; [425  74],[65.29289428 12.70710572] ; [417.70710572  81.29289428],0
n4,1,0.017365,5.659071,[56 22] ; [416  85],[63.58549223 14.41450777] ; [408.41450777  92.58549223],0
s4,1,0.024665,5.047226,[20 56] ; [ 79 419],[13.10801394 62.89198606] ; [ 85.89198606 412.10801394],0
d4,1,0.033322,4.529158,[60 16] ; [441  61],[65.87543253 10.12456747] ; [435.12456747  66.87543253],0
u4,1,0.050215,3.834262,[ 5 73] ; [ 12 490],[ 2.2862069 75.7137931] ; [ 14.7137931 487.2862069],0
p6,1,0.051928,3.778081,[24 54] ; [212 288],[31.84775087 46.15224913] ; [204.15224913 295.84775087],0
r3,1,0.05437,3.701293,[72  6] ; [483  16],[75.02599653  2.97400347] ; [479.97400347  19.02599653],0
v1,1,0.06007,3.535441,[36 39] ; [291 198],[43.48404255 31.51595745] ; [283.51595745 205.48404255],0
d3,1,0.098786,2.725038,[49 27] ; [370 133],[54.99827288 21.00172712] ; [364.00172712 138.99827288],0
r4,1,0.099583,2.712214,[68 10] ; [466  37],[71.69018933  6.30981067] ; [462.30981067  40.69018933],0
b1,1,0.105804,2.615806,[35 43] ; [178 325],[28.59552496 49.40447504] ; [184.40447504 318.59552496],0
v4,1,0.118163,2.441501,[72  6] ; [479  19],[74.61458333  3.38541667] ; [476.38541667  21.61458333],0
a1,1,0.176682,1.825319,[ 7 71] ; [ 26 477],[ 4.4302926 73.5697074] ; [ 28.5697074 474.4302926],0
d5,1,0.195524,1.675498,[62 14] ; [437  65],[65.61245675 10.38754325] ; [433.38754325  68.61245675],0
r2,1,0.206975,1.592458,[71  6] ; [472  22],[73.22416813  3.77583187] ; [469.77583187  24.22416813],0
p1,1,0.225038,1.47195,[10 68] ; [ 43 459],[ 7.12758621 70.87241379] ; [ 45.87241379 456.12758621],0
n1,1,0.242688,1.364912,[14 15] ; [34 60],[11.31707317 17.68292683] ; [36.68292683 57.31707317],0
u3,1,0.247109,1.339573,[13  5] ; [53 39],[10.8  7.2] ; [55.2 36.8],0
a3,1,0.341833,0.903544,[60 18] ; [409  93],[63.07241379 14.92758621] ; [405.92758621  96.07241379],0
n2,1,0.371714,0.797927,[24  5] ; [71 24],[22.21774194  6.78225806] ; [72.78225806 22.21774194],0
p12,1,0.375353,0.785865,[10 68] ; [ 48 453],[ 7.8134715 70.1865285] ; [ 50.1865285 450.8134715],0
b5,1,0.386096,0.751203,[51 27] ; [303 200],[47.52495697 30.47504303] ; [306.47504303 196.52495697],0
s1,1,0.462785,0.539151,[ 3 75] ; [ 12 484],[ 2.03832753 75.96167247] ; [ 12.96167247 483.03832753],0
a4,1,0.519246,0.41539,[45 33] ; [270 232],[42.36206897 35.63793103] ; [272.63793103 229.36206897],0
