Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.038214,4.295455,[ 5 10] ; [5 1],[7.14285714 7.85714286] ; [2.85714286 3.14285714],0
s7,1,0.111219,2.536813,[ 3 11] ; [3 2],[4.42105263 9.57894737] ; [1.57894737 3.42105263],0
a2,1,0.114653,2.488889,[ 1 14] ; [2 4],[ 2.14285714 12.85714286] ; [0.85714286 5.14285714],0
v2,1,0.163187,1.944444,[ 5 10] ; [4 2],[6.42857143 8.57142857] ; [2.57142857 3.42857143],0
n5,1,0.169202,1.89,[12  3] ; [3 3],[10.71428571  4.28571429] ; [4.28571429 1.71428571],0
s8,1,0.169202,1.89,[ 3 12] ; [3 3],[ 4.28571429 10.71428571] ; [1.71428571 4.28571429],0
a4,1,0.169202,1.89,[ 3 12] ; [3 3],[ 4.28571429 10.71428571] ; [1.71428571 4.28571429],0
a7,1,0.200933,1.635577,[7 8] ; [1 5],[5.71428571 9.28571429] ; [2.28571429 3.71428571],0
s3,1,0.200933,1.635577,[8 7] ; [5 1],[9.28571429 5.71428571] ; [3.71428571 2.28571429],0
s6,1,0.243498,1.360227,[7 7] ; [4 1],[8.10526316 5.89473684] ; [2.89473684 2.10526316],0
p11,1,0.269004,1.221818,[9 6] ; [2 4],[7.85714286 7.14285714] ; [3.14285714 2.85714286],0
a6,1,0.305507,1.05,[11  4] ; [3 3],[10.  5.] ; [4. 2.],0
p2,1,0.305507,1.05,[11  4] ; [3 3],[10.  5.] ; [4. 2.],0
a3,1,0.305507,1.05,[9 6] ; [5 1],[10.  5.] ; [4. 2.],0
d3,1,0.305507,1.05,[11  4] ; [3 3],[10.  5.] ; [4. 2.],0
p9,1,0.305507,1.05,[11  4] ; [3 3],[10.  5.] ; [4. 2.],0
p10,1,0.305507,1.05,[11  4] ; [3 3],[10.  5.] ; [4. 2.],0
d4,1,0.445009,0.583333,[10  5] ; [5 1],[10.71428571  4.28571429] ; [4.28571429 1.71428571],0
p6,1,0.477395,0.504808,[ 5 10] ; [3 3],[5.71428571 9.28571429] ; [2.28571429 3.71428571],0
b1,1,0.477395,0.504808,[10  5] ; [3 3],[9.28571429 5.71428571] ; [3.71428571 2.28571429],0
d1,1,0.576999,0.311111,[7 8] ; [2 4],[6.42857143 8.57142857] ; [2.57142857 3.42857143],0
b5,1,0.576999,0.311111,[8 7] ; [4 2],[8.57142857 6.42857143] ; [3.42857143 2.57142857],0
s4,1,0.626928,0.23625,[ 4 11] ; [1 5],[ 3.57142857 11.42857143] ; [1.42857143 4.57142857],0
b4,1,0.675706,0.175,[9 6] ; [3 3],[8.57142857 6.42857143] ; [3.42857143 2.57142857],0
r1,1,0.675706,0.175,[6 9] ; [3 3],[6.42857143 8.57142857] ; [2.57142857 3.42857143],0
n4,1,0.759982,0.093333,[11  4] ; [4 2],[10.71428571  4.28571429] ; [4.28571429 1.71428571],0
p4,1,0.759982,0.093333,[11  4] ; [4 2],[10.71428571  4.28571429] ; [4.28571429 1.71428571],0
s5,1,0.765594,0.088889,[ 4 11] ; [1 4],[ 3.75 11.25] ; [1.25 3.75],0
b2,1,0.770335,0.085227,[3 9] ; [1 2],[3.2 8.8] ; [0.8 2.2],0
b3,1,0.770335,0.085227,[3 9] ; [1 2],[3.2 8.8] ; [0.8 2.2],0
r3,1,0.776258,0.080769,[9 6] ; [4 2],[9.28571429 5.71428571] ; [3.71428571 2.28571429],0
n6,1,0.831359,0.045351,[10  4] ; [4 2],[9.8 4.2] ; [4.2 1.8],0
p5,1,0.843669,0.038889,[ 2 13] ; [1 5],[ 2.14285714 12.85714286] ; [0.85714286 5.14285714],0
s1,1,0.843669,0.038889,[ 2 13] ; [1 5],[ 2.14285714 12.85714286] ; [0.85714286 5.14285714],0
p8,1,0.890106,0.019091,[7 8] ; [3 3],[7.14285714 7.85714286] ; [2.85714286 3.14285714],0
d2,1,0.890106,0.019091,[7 8] ; [3 3],[7.14285714 7.85714286] ; [2.85714286 3.14285714],0
a8,1,0.891305,0.018674,[ 2 12] ; [1 5],[ 2.1 11.9] ; [0.9 5.1],0
r4,1,1.0,0.0,[ 5 10] ; [2 4],[ 5. 10.] ; [2. 4.],0
d5,1,1.0,0.0,[10  5] ; [4 2],[10.  5.] ; [4. 2.],0
p7,1,1.0,0.0,[10  5] ; [4 2],[10.  5.] ; [4. 2.],0
r2,1,1.0,0.0,[10  5] ; [4 2],[10.  5.] ; [4. 2.],0
