Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-05,19.444555,[29 37] ; [29  3],[39.06122449 26.93877551] ; [18.93877551 13.06122449],1
p8,1,0.004071,8.251839,[24 45] ; [22 12],[30.81553398 38.18446602] ; [15.18446602 18.81553398],0
p3,1,0.010928,6.477059,[21 49] ; [19 15],[26.92307692 43.07692308] ; [13.07692308 20.92307692],0
n3,1,0.011863,6.331169,[22  6] ; [4 7],[18.66666667  9.33333333] ; [7.33333333 3.66666667],0
b5,1,0.026069,4.951441,[40 30] ; [27  7],[45.09615385 24.90384615] ; [21.90384615 12.09615385],0
p4,1,0.050692,3.818413,[31 39] ; [22 12],[35.67307692 34.32692308] ; [17.32692308 16.67307692],0
b1,1,0.06303,3.455814,[20 50] ; [16 18],[24.23076923 45.76923077] ; [11.76923077 22.23076923],0
a8,1,0.070079,3.281164,[ 2 63] ; [ 4 28],[ 4.02061856 60.97938144] ; [ 1.97938144 30.02061856],0
s3,1,0.085174,2.963299,[61  9] ; [25  9],[57.88461538 12.11538462] ; [28.11538462  5.88461538],0
u2,1,0.114025,2.497531,[13 14] ; [11  4],[15.42857143 11.57142857] ; [8.57142857 6.42857143],0
v3,1,0.115986,2.470703,[19 45] ; [ 5 28],[15.83505155 48.16494845] ; [ 8.16494845 24.83505155],0
p1,1,0.119175,2.428124,[ 4 65] ; [ 5 28],[ 6.08823529 62.91176471] ; [ 2.91176471 30.08823529],0
s4,1,0.120478,2.411097,[22 48] ; [16 18],[25.57692308 44.42307692] ; [12.42307692 21.57692308],0
p11,1,0.137283,2.208151,[41 29] ; [25  9],[44.42307692 25.57692308] ; [21.57692308 12.42307692],0
s7,1,0.149104,2.081397,[26 38] ; [19 15],[29.3877551 34.6122449] ; [15.6122449 18.3877551],0
r2,1,0.153306,2.039044,[67  3] ; [30  4],[65.28846154  4.71153846] ; [31.71153846  2.28846154],0
s8,1,0.161516,1.959978,[33 37] ; [21 13],[36.34615385 33.65384615] ; [17.65384615 16.34615385],0
s1,1,0.203034,1.620412,[ 1 69] ; [ 2 32],[ 2.01923077 67.98076923] ; [ 0.98076923 33.01923077],0
n5,1,0.214147,1.543164,[21 49] ; [14 19],[23.78640777 46.21359223] ; [11.21359223 21.78640777],0
n1,1,0.240183,1.379522,[ 7 20] ; [5 6],[ 8.52631579 18.47368421] ; [3.47368421 7.52631579],0
p2,1,0.290865,1.115614,[48 21] ; [27  7],[50.24271845 18.75728155] ; [24.75728155  9.24271845],0
d4,1,0.331368,0.943545,[54 16] ; [29  5],[55.86538462 14.13461538] ; [27.13461538  6.86538462],0
a5,1,0.333663,0.934629,[44 26] ; [18 16],[41.73076923 28.26923077] ; [20.26923077 13.73076923],0
a1,1,0.351838,0.866815,[ 3 67] ; [ 3 31],[ 4.03846154 65.96153846] ; [ 1.96153846 32.03846154],0
p12,1,0.361782,0.831696,[ 3 66] ; [ 3 31],[ 4.01941748 64.98058252] ; [ 1.98058252 32.01941748],0
p10,1,0.381599,0.765545,[50 17] ; [28  6],[51.74257426 15.25742574] ; [26.25742574  7.74257426],0
p5,1,0.470668,0.520408,[ 2 66] ; [ 2 32],[ 2.66666667 65.33333333] ; [ 1.33333333 32.66666667],0
u1,1,0.48104,0.496505,[ 7 63] ; [ 5 29],[ 8.07692308 61.92307692] ; [ 3.92307692 30.07692308],0
a4,1,0.485929,0.485528,[20 50] ; [12 22],[21.53846154 48.46153846] ; [10.46153846 23.53846154],0
n6,1,0.536652,0.381781,[46 24] ; [19 13],[44.60784314 25.39215686] ; [20.39215686 11.60784314],0
v2,1,0.567577,0.326753,[30 32] ; [18 15],[31.32631579 30.67368421] ; [16.67368421 16.32631579],0
d1,1,0.57899,0.307871,[37 33] ; [16 18],[35.67307692 34.32692308] ; [17.32692308 16.67307692],0
a6,1,0.586343,0.296091,[49 21] ; [22 12],[47.78846154 22.21153846] ; [23.21153846 10.78846154],0
b4,1,0.588693,0.292391,[43 27] ; [19 15],[41.73076923 28.26923077] ; [20.26923077 13.73076923],0
u3,1,0.61063,0.259259,[20  7] ; [10  5],[19.28571429  7.71428571] ; [10.71428571  4.28571429],0
s5,1,0.625958,0.237582,[30 37] ; [16 16],[31.13131313 35.86868687] ; [14.86868687 17.13131313],0
n2,1,0.696681,0.151948,[22  6] ; [8 3],[21.53846154  6.46153846] ; [8.46153846 2.53846154],0
v1,1,0.726414,0.12243,[30 37] ; [16 17],[30.82 36.18] ; [15.18 17.82],0
r1,1,0.72928,0.119774,[47 22] ; [22 12],[46.22330097 22.77669903] ; [22.77669903 11.22330097],0
s6,1,0.729914,0.119191,[57 12] ; [29  5],[57.61165049 11.38834951] ; [28.38834951  5.61165049],0
d2,1,0.746057,0.104874,[27 43] ; [12 22],[26.25 43.75] ; [12.75 21.25],0
a3,1,0.794571,0.067797,[41 29] ; [19 15],[40.38461538 29.61538462] ; [19.61538462 14.38461538],0
d3,1,0.79547,0.067192,[47 23] ; [23 10],[47.57281553 22.42718447] ; [22.42718447 10.57281553],0
p9,1,0.831028,0.045532,[54 13] ; [28  6],[54.3960396 12.6039604] ; [27.6039604  6.3960396],0
d5,1,0.86673,0.028161,[52 18] ; [24  9],[51.65048544 18.34951456] ; [24.34951456  8.65048544],0
a2,1,0.893638,0.017876,[11 59] ; [ 5 29],[10.76923077 59.23076923] ; [ 5.23076923 28.76923077],0
b2,1,0.896671,0.016866,[11 22] ; [ 6 13],[10.78846154 22.21153846] ; [ 6.21153846 12.78846154],0
b3,1,0.896671,0.016866,[11 22] ; [ 6 13],[10.78846154 22.21153846] ; [ 6.21153846 12.78846154],0
r4,1,0.949164,0.004065,[58 12] ; [28  6],[57.88461538 12.11538462] ; [28.11538462  5.88461538],0
r3,1,0.980838,0.000577,[68  2] ; [33  1],[67.98076923  2.01923077] ; [33.01923077  0.98076923],0
v4,1,0.986141,0.000302,[65  4] ; [32  2],[64.98058252  4.01941748] ; [32.01941748  1.98058252],0
a7,1,0.988971,0.000191,[51 19] ; [24  9],[50.97087379 19.02912621] ; [24.02912621  8.97087379],0
