Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,53.498072,[ 39 611] ; [26 62],[ 57.24932249 592.75067751] ; [ 7.75067751 80.24932249],1
p12,1,0.0,48.354216,[ 34 616] ; [23 64],[ 50.27137042 599.72862958] ; [ 6.72862958 80.27137042],1
s5,1,0.0,40.185189,[194 442] ; [53 27],[219.40223464 416.59776536] ; [27.59776536 52.40223464],1
p3,1,0.0,37.951267,[313 339] ; [73 15],[340.0972973 311.9027027] ; [45.9027027 42.0972973],1
p4,1,0.0,29.400657,[391 259] ; [79  9],[413.95663957 236.04336043] ; [56.04336043 31.95663957],1
p8,1,0.0,25.578668,[348 294] ; [72 15],[369.87654321 272.12345679] ; [50.12345679 36.87654321],1
p6,1,2e-06,22.992916,[231 412] ; [54 32],[251.37860082 391.62139918] ; [33.62139918 52.37860082],1
a1,1,2e-06,22.260124,[ 19 634] ; [12 76],[ 27.31848853 625.68151147] ; [ 3.68151147 84.31848853],1
s7,1,6e-06,20.38326,[295 331] ; [61 22],[314.32440056 311.67559944] ; [41.67559944 41.32440056],1
b5,1,0.000463,12.260148,[409 244] ; [38 50],[393.91497976 259.08502024] ; [53.08502024 34.91497976],1
s8,1,0.000613,11.736678,[277 373] ; [54 33],[291.92672999 358.07327001] ; [39.07327001 47.92672999],1
v3,1,0.001676,9.874803,[238 396] ; [47 38],[251.30737135 382.69262865] ; [33.69262865 51.30737135],0
n5,1,0.002132,9.43208,[477 171] ; [78 10],[488.64130435 159.35869565] ; [66.35869565 21.64130435],0
v1,1,0.002484,9.152106,[339 298] ; [60 25],[352.02631579 284.97368421] ; [46.97368421 38.02631579],0
u4,1,0.002795,8.936486,[  8 645] ; [ 5 83],[ 11.45614035 641.54385965] ; [ 1.54385965 86.45614035],0
p7,1,0.00332,8.622857,[427 211] ; [71 15],[438.84530387 199.15469613] ; [59.15469613 26.84530387],0
s6,1,0.004248,8.174729,[426 219] ; [67 15],[437.39339752 207.60660248] ; [55.60660248 26.39339752],0
p9,1,0.004836,7.939686,[553  92] ; [84  3],[561.29098361  83.70901639] ; [75.70901639 11.29098361],0
s1,1,0.008177,6.994321,[ 13 628] ; [ 6 82],[ 16.70644719 624.29355281] ; [ 2.29355281 85.70644719],0
p10,1,0.008592,6.905766,[529 117] ; [81  6],[537.59890859 108.40109141] ; [72.40109141 14.59890859],0
n4,1,0.009035,6.815994,[496 154] ; [78 10],[505.55555556 144.44444444] ; [68.44444444 19.55555556],0
n6,1,0.027078,4.88584,[548 102] ; [82  6],[554.87804878  95.12195122] ; [75.12195122 12.87804878],0
b3,1,0.034653,4.4622,[132 242] ; [31 32],[139.50114416 234.49885584] ; [23.49885584 39.50114416],0
b2,1,0.034653,4.4622,[132 242] ; [31 32],[139.50114416 234.49885584] ; [23.49885584 39.50114416],0
a6,1,0.064975,3.405602,[456 196] ; [53 35],[448.47027027 203.52972973] ; [60.52972973 27.47027027],0
s2,1,0.073894,3.194342,[324 323] ; [53 35],[331.86258503 315.13741497] ; [45.13741497 42.86258503],0
n3,1,0.105714,2.617159,[110  36] ; [11  8],[107.06666667  38.93333333] ; [13.93333333  5.06666667],0
n1,1,0.112733,2.515485,[49 95] ; [10  9],[52.12269939 91.87730061] ; [ 6.87730061 12.12269939],0
a3,1,0.1215,2.397873,[458 192] ; [69 19],[464.1598916 185.8401084] ; [62.8401084 25.1598916],0
p11,1,0.189807,1.719111,[526 127] ; [76 12],[530.5074224 122.4925776] ; [71.4925776 16.5074224],0
a2,1,0.200993,1.635141,[159 494] ; [16 72],[154.21727395 498.78272605] ; [20.78272605 67.21727395],0
b1,1,0.232681,1.424399,[232 421] ; [37 51],[237.05398111 415.94601889] ; [31.94601889 56.05398111],0
s3,1,0.252311,1.31046,[361 283] ; [55 33],[365.98907104 278.01092896] ; [50.01092896 37.98907104],0
u2,1,0.286616,1.135447,[107  85] ; [13  6],[109.1943128  82.8056872] ; [10.8056872  8.1943128],0
r4,1,0.332498,0.939146,[596  57] ; [83  5],[598.36302294  54.63697706] ; [80.63697706  7.36302294],0
d1,1,0.343575,0.897046,[381 272] ; [56 32],[385.1025641 267.8974359] ; [51.8974359 36.1025641],0
s4,1,0.423725,0.639962,[111 534] ; [12 75],[108.38114754 536.61885246] ; [14.61885246 72.38114754],0
v2,1,0.429355,0.624568,[350 281] ; [51 34],[353.3952514 277.6047486] ; [47.6047486 37.3952514],0
d4,1,0.500975,0.452871,[536 115] ; [75 13],[538.24221922 112.75778078] ; [72.75778078 15.24221922],0
u3,1,0.591283,0.288344,[109  83] ; [12  7],[110.1042654  81.8957346] ; [10.8957346  8.1042654],0
r2,1,0.598179,0.277751,[618  29] ; [82  5],[617.02997275  29.97002725] ; [82.97002725  4.02997275],0
b4,1,0.614988,0.252975,[382 271] ; [49 39],[379.81511471 273.18488529] ; [51.18488529 36.81511471],0
n2,1,0.628386,0.234256,[107  38] ; [15  4],[107.86585366  37.13414634] ; [14.13414634  4.86585366],0
u1,1,0.667613,0.184407,[114 539] ; [17 71],[115.44264507 537.55735493] ; [15.55735493 72.44264507],0
