Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,33.372721,[194  82] ; [70 95],[165.2244898 110.7755102] ; [98.7755102 66.2244898],1
v3,1,0.0,28.230099,[146 126] ; [ 46 120],[119.23287671 152.76712329] ; [72.76712329 93.23287671],1
n5,1,2e-06,23.140597,[252  27] ; [125  46],[233.74  45.26] ; [143.26  27.74],1
p9,1,0.000166,14.186746,[276   4] ; [156  15],[268.20399113  11.79600887] ; [163.79600887   7.20399113],1
d1,1,0.003809,8.372469,[197  84] ; [97 74],[182.77433628  98.22566372] ; [111.22566372  59.77433628],0
n6,1,0.008983,6.826291,[257  22] ; [144  27],[248.62  30.38] ; [152.38  18.62],0
n4,1,0.013402,6.115197,[245  36] ; [134  37],[235.61725664  45.38274336] ; [143.38274336  27.61725664],0
r4,1,0.015138,5.900362,[267  14] ; [152  19],[260.48451327  20.51548673] ; [158.51548673  12.48451327],0
p8,1,0.015418,5.868119,[199  78] ; [104  67],[187.34598214  89.65401786] ; [115.65401786  55.34598214],0
d5,1,0.023377,5.1403,[245  35] ; [136  35],[236.54101996  43.45898004] ; [144.45898004  26.54101996],0
n1,1,0.024074,5.089286,[18 18] ; [10 30],[13.26315789 22.73684211] ; [14.73684211 25.26315789],0
b5,1,0.024852,5.034161,[170 111] ; [85 86],[158.52876106 122.47123894] ; [96.47123894 74.52876106],0
u1,1,0.027571,4.854719,[ 67 214] ; [ 26 145],[ 57.81637168 223.18362832] ; [ 35.18362832 135.81637168],0
s8,1,0.028921,4.772297,[156 123] ; [77 93],[144.78173719 134.21826281] ; [88.21826281 81.78173719],0
d4,1,0.045587,3.99679,[244  36] ; [137  34],[236.54101996  43.45898004] ; [144.45898004  26.54101996],0
u2,1,0.046998,3.945474,[37 28] ; [36 12],[41.99115044 23.00884956] ; [31.00884956 16.99115044],0
p5,1,0.049216,3.867987,[ 58 221] ; [ 23 148],[ 50.22 228.78] ; [ 30.78 140.22],0
p6,1,0.064821,3.409518,[152 125] ; [78 92],[142.52796421 134.47203579] ; [87.47203579 82.52796421],0
u3,1,0.083574,2.993999,[45 20] ; [25 22],[40.625 24.375] ; [29.375 17.625],0
r3,1,0.107509,2.590468,[273   8] ; [159  10],[269.76  11.24] ; [162.24   6.76],0
r2,1,0.136161,2.22082,[266  12] ; [157  13],[262.48660714  15.51339286] ; [160.51339286   9.48660714],0
d2,1,0.167657,1.903771,[153 127] ; [82 89],[145.89800443 134.10199557] ; [89.10199557 81.89800443],0
a3,1,0.168023,1.900493,[216  64] ; [122  49],[209.84478936  70.15521064] ; [128.15521064  42.84478936],0
a2,1,0.205738,1.601166,[ 81 200] ; [ 40 131],[ 75.22345133 205.77654867] ; [ 45.77654867 125.22345133],0
p12,1,0.221153,1.496871,[ 35 245] ; [ 15 156],[ 31.0421286 248.9578714] ; [ 18.9578714 152.0421286],0
a4,1,0.222727,1.486711,[141 139] ; [76 95],[134.72283814 145.27716186] ; [82.27716186 88.72283814],0
r1,1,0.223407,1.482353,[238  42] ; [137  33],[233.33333333  46.66666667] ; [141.66666667  28.33333333],0
s4,1,0.226403,1.463315,[ 45 233] ; [ 35 134],[ 49.75391499 228.24608501] ; [ 30.24608501 138.75391499],0
b3,1,0.246218,1.344636,[ 76 114] ; [32 65],[ 71.49825784 118.50174216] ; [36.50174216 60.49825784],0
b2,1,0.246218,1.344636,[ 76 114] ; [32 65],[ 71.49825784 118.50174216] ; [36.50174216 60.49825784],0
p3,1,0.257508,1.282107,[201  80] ; [113  57],[195.64079823  85.35920177] ; [118.35920177  51.64079823],0
s5,1,0.267514,1.22945,[116 154] ; [ 62 103],[110.48275862 159.51724138] ; [67.51724138 97.48275862],0
a7,1,0.308402,1.037508,[215  65] ; [124  47],[210.46563193  69.53436807] ; [128.53436807  42.46563193],0
a8,1,0.318352,0.995704,[ 36 217] ; [ 17 140],[ 32.70487805 220.29512195] ; [ 20.29512195 136.70487805],0
p7,1,0.328598,0.954415,[218  59] ; [127  43],[213.79194631  63.20805369] ; [131.20805369  38.79194631],0
s1,1,0.354573,0.857022,[  7 270] ; [  7 164],[  8.65625 268.34375] ; [  5.34375 165.65625],0
n2,1,0.38161,0.765509,[27  9] ; [27 14],[25.24675325 10.75324675] ; [28.75324675 12.24675325],0
a5,1,0.411301,0.675036,[226  55] ; [132  39],[222.5619469  58.4380531] ; [135.4380531  35.5619469],0
p11,1,0.440512,0.594949,[247  34] ; [146  25],[244.32079646  36.67920354] ; [148.67920354  22.32079646],0
d3,1,0.458324,0.549985,[211  70] ; [123  48],[207.64159292  73.35840708] ; [126.35840708  44.64159292],0
s2,1,0.459332,0.547522,[162 116] ; [93 77],[158.23660714 119.76339286] ; [96.76339286 73.23660714],0
v4,1,0.474553,0.511354,[271   8] ; [163   7],[269.67928731   9.32071269] ; [164.32071269   5.67928731],0
n3,1,0.506473,0.441347,[25 10] ; [32  9],[26.25  8.75] ; [30.75 10.25],0
a1,1,0.536171,0.382683,[ 17 264] ; [  8 163],[ 15.5420354 265.4579646] ; [  9.4579646 161.5420354],0
s3,1,0.550367,0.35666,[157 119] ; [101  68],[160.01797753 115.98202247] ; [97.98202247 71.01797753],0
s7,1,0.6573,0.196821,[155 109] ; [91 70],[152.80941176 111.19058824] ; [93.19058824 67.80941176],0
p2,1,0.777663,0.079731,[259  21] ; [156  14],[258.22222222  21.77777778] ; [156.77777778  13.22222222],0
p1,1,0.784779,0.074582,[ 30 249] ; [ 17 154],[ 29.14 249.86] ; [ 17.86 153.14],0
a6,1,0.820124,0.051704,[196  85] ; [121  50],[197.07300885  83.92699115] ; [119.92699115  51.07300885],0
b1,1,0.869001,0.027201,[109 172] ; [ 65 106],[108.17256637 172.82743363] ; [ 65.82743363 105.17256637],0
b4,1,0.922028,0.00958,[164 117] ; [99 72],[163.50221239 117.49778761] ; [99.49778761 71.50221239],0
s6,1,0.962582,0.002201,[204  70] ; [124  43],[203.79138322  70.20861678] ; [124.20861678  42.79138322],0
