Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000168,14.164356,[22 45] ; [24  9],[30.82 36.18] ; [15.18 17.82],1
p6,1,0.003464,8.545493,[ 8 58] ; [12 20],[13.46938776 52.53061224] ; [ 6.53061224 25.46938776],0
p11,1,0.014454,5.981792,[35 32] ; [27  8],[40.7254902 26.2745098] ; [21.2745098 13.7254902],0
b1,1,0.041643,4.149667,[29 38] ; [ 8 27],[24.30392157 42.69607843] ; [12.69607843 22.30392157],0
p3,1,0.050966,3.809404,[13 54] ; [13 22],[17.07843137 49.92156863] ; [ 8.92156863 26.07843137],0
p2,1,0.065084,3.402836,[41 26] ; [27  7],[45.10891089 21.89108911] ; [22.89108911 11.10891089],0
p1,1,0.077747,3.111378,[ 2 65] ; [ 4 30],[ 3.98019802 63.01980198] ; [ 2.01980198 31.98019802],0
s1,1,0.085321,2.960501,[ 2 65] ; [ 4 31],[ 3.94117647 63.05882353] ; [ 2.05882353 32.94117647],0
d5,1,0.098756,2.725516,[36 30] ; [25 10],[39.86138614 26.13861386] ; [21.13861386 13.86138614],0
p10,1,0.117276,2.453332,[30 34] ; [21 12],[33.64948454 30.35051546] ; [17.35051546 15.64948454],0
u3,1,0.142231,2.153653,[25 15] ; [ 9 12],[22.29508197 17.70491803] ; [11.70491803  9.29508197],0
a4,1,0.153268,2.039418,[13 54] ; [ 3 32],[10.50980392 56.49019608] ; [ 5.49019608 29.50980392],0
d3,1,0.171957,1.865797,[36 30] ; [24 11],[39.20792079 26.79207921] ; [20.79207921 14.20792079],0
d1,1,0.174706,1.84209,[18 49] ; [14 21],[21.01960784 45.98039216] ; [10.98039216 24.01960784],0
p4,1,0.174706,1.84209,[18 49] ; [14 21],[21.01960784 45.98039216] ; [10.98039216 24.01960784],0
b4,1,0.212422,1.554841,[43 24] ; [18 17],[40.06862745 26.93137255] ; [20.93137255 14.06862745],0
n6,1,0.261264,1.262045,[44 23] ; [19 16],[41.38235294 25.61764706] ; [21.61764706 13.38235294],0
v1,1,0.267486,1.229592,[22 42] ; [ 8 26],[19.59183673 44.40816327] ; [10.40816327 23.59183673],0
a7,1,0.277536,1.179117,[42 24] ; [26  9],[44.43564356 21.56435644] ; [23.56435644 11.43564356],0
s7,1,0.34032,0.909225,[14 51] ; [10 23],[15.91836735 49.08163265] ; [ 8.08163265 24.91836735],0
b2,1,0.372918,0.793919,[ 9 25] ; [ 3 16],[ 7.69811321 26.30188679] ; [ 4.30188679 14.69811321],0
b3,1,0.372918,0.793919,[ 9 25] ; [ 3 16],[ 7.69811321 26.30188679] ; [ 4.30188679 14.69811321],0
b5,1,0.397654,0.715408,[44 23] ; [20 15],[42.03921569 24.96078431] ; [21.96078431 13.03921569],0
r1,1,0.423177,0.641476,[40 27] ; [18 17],[38.09803922 28.90196078] ; [19.90196078 15.09803922],0
r2,1,0.424082,0.638976,[55 12] ; [30  4],[56.38613861 10.61386139] ; [28.61386139  5.38613861],0
r4,1,0.434908,0.60968,[49 18] ; [23 12],[47.29411765 19.70588235] ; [24.70588235 10.29411765],0
v2,1,0.475876,0.508299,[25 38] ; [11 23],[23.3814433 39.6185567] ; [12.6185567 21.3814433],0
p9,1,0.496551,0.4623,[37 26] ; [23 12],[38.57142857 24.42857143] ; [21.42857143 13.57142857],0
a6,1,0.512622,0.428711,[28 39] ; [17 18],[29.55882353 37.44117647] ; [15.44117647 19.55882353],0
d4,1,0.515297,0.423296,[50 17] ; [24 11],[48.60784314 18.39215686] ; [25.39215686  9.60784314],0
s4,1,0.519818,0.414255,[13 54] ; [ 5 30],[11.82352941 55.17647059] ; [ 6.17647059 28.82352941],0
u2,1,0.5969,0.279697,[25 14] ; [12  9],[24.05 14.95] ; [12.95  8.05],0
p5,1,0.621436,0.243854,[ 1 66] ; [ 1 33],[ 1.32673267 65.67326733] ; [ 0.67326733 33.32673267],0
s2,1,0.659458,0.194182,[22 45] ; [10 25],[21.01960784 45.98039216] ; [10.98039216 24.01960784],0
a1,1,0.688947,0.160228,[ 3 64] ; [ 1 34],[ 2.62745098 64.37254902] ; [ 1.37254902 33.62745098],0
s6,1,0.689069,0.160095,[26 40] ; [12 22],[25.08 40.92] ; [12.92 21.08],0
v3,1,0.722283,0.126316,[14 50] ; [ 6 26],[13.33333333 50.66666667] ; [ 6.66666667 25.33333333],0
r3,1,0.735944,0.113723,[59  8] ; [30  5],[58.46078431  8.53921569] ; [30.53921569  4.46078431],0
s3,1,0.758119,0.094834,[27 39] ; [15 19],[27.72 38.28] ; [14.28 19.72],0
n1,1,0.776689,0.08045,[ 8 17] ; [3 8],[ 7.63888889 17.36111111] ; [3.36111111 7.63888889],0
