Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.222611,[135 106] ; [ 45 113],[108.72180451 132.27819549] ; [71.27819549 86.72180451],1
p2,1,0.132493,2.263048,[230  16] ; [142  17],[225.95555556  20.04444444] ; [146.04444444  12.95555556],0
d3,1,0.156132,2.011292,[178  67] ; [105  54],[171.62128713  73.37871287] ; [111.37871287  47.62128713],0
p11,1,0.160594,1.968621,[223  23] ; [137  22],[218.66666667  27.33333333] ; [141.33333333  17.66666667],0
p12,1,0.163587,1.94075,[ 33 213] ; [ 14 144],[ 28.61881188 217.38118812] ; [ 18.38118812 139.61881188],0
p7,1,0.165339,1.924706,[207  35] ; [126  31],[201.96992481  40.03007519] ; [131.03007519  25.96992481],0
s4,1,0.165456,1.923636,[ 39 204] ; [ 34 124],[ 44.23690773 198.76309227] ; [ 28.76309227 129.23690773],0
d2,1,0.180688,1.791959,[123 122] ; [69 90],[116.43564356 128.56435644] ; [75.56435644 83.43564356],0
p1,1,0.220703,1.499795,[ 33 212] ; [ 15 144],[ 29.10891089 215.89108911] ; [ 18.89108911 140.10891089],0
n2,1,0.22844,1.450549,[28  5] ; [24  9],[26.  7.] ; [26.  7.],0
a7,1,0.259214,1.272952,[185  60] ; [112  47],[180.11138614  64.88861386] ; [116.88861386  42.11138614],0
s7,1,0.263846,1.248464,[133 101] ; [76 73],[127.69190601 106.30809399] ; [81.30809399 67.69190601],0
s2,1,0.27623,1.185543,[134 110] ; [78 80],[128.67661692 115.32338308] ; [83.32338308 74.67661692],0
b4,1,0.35474,0.85643,[143 103] ; [85 74],[138.48888889 107.51111111] ; [89.51111111 69.48888889],0
s1,1,0.443575,0.587016,[  6 239] ; [  6 153],[  7.27722772 237.72277228] ; [  4.72277228 154.27722772],0
a1,1,0.462363,0.540167,[ 15 231] ; [  7 152],[ 13.36296296 232.63703704] ; [  8.63703704 150.36296296],0
v4,1,0.483105,0.491847,[239   5] ; [153   5],[237.93034826   6.06965174] ; [154.06965174   3.93034826],0
a6,1,0.542396,0.371117,[157  87] ; [107  52],[159.84119107  84.15880893] ; [104.15880893  54.84119107],0
s3,1,0.54695,0.36281,[139 104] ; [85 72],[136.08 106.92] ; [87.92 69.08],0
a8,1,0.665982,0.186338,[ 35 189] ; [ 21 129],[ 33.54010695 190.45989305] ; [ 22.45989305 127.54010695],0
u2,1,0.789295,0.07141,[33 24] ; [35 23],[33.70434783 23.29565217] ; [34.29565217 23.70434783],0
n3,1,0.93409,0.006839,[22 10] ; [23 10],[22.15384615  9.84615385] ; [22.84615385 10.15384615],0
b1,1,0.988836,0.000196,[ 93 153] ; [60 99],[ 92.93333333 153.06666667] ; [60.06666667 98.93333333],0
