Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1e-06,25.143404,[96 49] ; [23 52],[78.43181818 66.56818182] ; [40.56818182 34.43181818],1
p6,1,8.2e-05,15.51857,[72 73] ; [16 57],[58.53211009 86.46788991] ; [29.46788991 43.53211009],1
n4,1,0.001691,9.857851,[111  34] ; [42 33],[100.84090909  44.15909091] ; [52.15909091 22.84090909],0
a5,1,0.0023,9.293103,[115  30] ; [45 30],[105.45454545  39.54545455] ; [54.54545455 20.45454545],0
v1,1,0.002317,9.279725,[85 56] ; [28 45],[74.45327103 66.54672897] ; [38.54672897 34.45327103],0
p7,1,0.002818,8.921911,[120  24] ; [47 25],[111.33333333  32.66666667] ; [55.66666667 16.33333333],0
p11,1,0.003553,8.499175,[130  15] ; [56 19],[122.59090909  22.40909091] ; [63.40909091 11.59090909],0
p10,1,0.003774,8.389679,[126  18] ; [53 21],[118.23853211  25.76146789] ; [60.76146789 13.23853211],0
n5,1,0.005139,7.829741,[109  35] ; [43 32],[99.94520548 44.05479452] ; [52.05479452 22.94520548],0
s6,1,0.012706,6.209636,[83 56] ; [30 42],[74.44075829 64.55924171] ; [38.55924171 33.44075829],0
s4,1,0.016489,5.750005,[ 21 120] ; [ 3 71],[ 15.73953488 125.26046512] ; [ 8.26046512 65.73953488],0
u3,1,0.03849,4.283253,[33 25] ; [13 24],[28.08421053 29.91578947] ; [17.91578947 19.08421053],0
r1,1,0.040303,4.205075,[117  27] ; [51 23],[110.97247706  33.02752294] ; [57.02752294 16.97247706],0
b1,1,0.040786,4.184883,[61 84] ; [21 54],[54.04545455 90.95454545] ; [27.95454545 47.04545455],0
p5,1,0.046885,3.949524,[ 18 127] ; [ 3 71],[ 13.90410959 131.09589041] ; [ 7.09589041 66.90410959],0
n6,1,0.053663,3.723157,[122  21] ; [56 19],[116.76146789  26.23853211] ; [61.23853211 13.76146789],0
a4,1,0.060721,3.517594,[62 83] ; [22 52],[55.61643836 89.38356164] ; [28.38356164 45.61643836],0
v2,1,0.062977,3.4572,[82 58] ; [32 39],[75.63981043 64.36018957] ; [38.36018957 32.63981043],0
