Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,88.188281,[194  94] ; [ 1 60],[160.91690544 127.08309456] ; [34.08309456 26.91690544],1
d3,1,0.0,45.837025,[218  70] ; [19 42],[195.57593123  92.42406877] ; [41.42406877 19.57593123],1
d5,1,0.0,32.883535,[248  40] ; [33 28],[231.88538682  56.11461318] ; [49.11461318 11.88538682],1
a4,1,2e-06,22.754163,[155 133] ; [12 48],[138.20689655 149.79310345] ; [28.79310345 31.20689655],1
d2,1,7e-06,20.295113,[157 130] ; [14 47],[141.02586207 145.97413793] ; [29.97413793 31.02586207],1
u1,1,4.6e-05,16.606797,[ 72 216] ; [ 1 60],[ 60.24068768 227.75931232] ; [12.75931232 48.24068768],1
a2,1,0.000238,13.503795,[ 90 198] ; [ 5 56],[ 78.39541547 209.60458453] ; [16.60458453 44.39541547],1
a7,1,0.000536,11.987054,[215  73] ; [32 29],[203.82808023  84.17191977] ; [43.17191977 17.82808023],1
a5,1,0.000825,11.185203,[217  71] ; [33 28],[206.30372493  81.69627507] ; [43.69627507 17.30372493],1
p9,1,0.00212,9.442265,[222  63] ; [36 25],[212.51445087  72.48554913] ; [45.48554913 15.51445087],0
s5,1,0.004935,7.90298,[ 88 189] ; [ 8 51],[ 79.14285714 197.85714286] ; [16.85714286 42.14285714],0
a3,1,0.008712,6.880854,[212  76] ; [34 26],[203.5862069  84.4137931] ; [42.4137931 17.5862069],0
s1,1,0.012254,6.273777,[ 11 273] ; [ 7 52],[ 14.90379009 269.09620991] ; [ 3.09620991 55.90379009],0
a6,1,0.013258,6.134348,[207  81] ; [34 27],[198.87679083  89.12320917] ; [42.12320917 18.87679083],0
v2,1,0.026971,4.89266,[157 117] ; [24 34],[149.37951807 124.62048193] ; [31.62048193 26.37951807],0
p10,1,0.039403,4.243404,[213  72] ; [37 23],[206.52173913  78.47826087] ; [43.47826087 16.52173913],0
p1,1,0.048226,3.902079,[ 11 276] ; [ 6 55],[ 14.02011494 272.97988506] ; [ 2.97988506 58.02011494],0
b3,1,0.049613,3.85448,[ 69 103] ; [10 32],[ 63.4953271 108.5046729] ; [15.5046729 26.4953271],0
b2,1,0.049613,3.85448,[ 69 103] ; [10 32],[ 63.4953271 108.5046729] ; [15.5046729 26.4953271],0
u2,1,0.059925,3.53946,[47 25] ; [12 15],[42.90909091 29.09090909] ; [16.09090909 10.90909091],0
b5,1,0.067219,3.349657,[187 101] ; [32 29],[180.72206304 107.27793696] ; [38.27793696 22.72206304],0
s7,1,0.083349,2.99836,[131 144] ; [20 37],[125.0753012 149.9246988] ; [25.9246988 31.0753012],0
r2,1,0.101263,2.685542,[276  10] ; [56  5],[273.63688761  12.36311239] ; [58.36311239  2.63688761],0
n2,1,0.133253,2.254197,[54 32] ; [19  5],[57.07272727 28.92727273] ; [15.92727273  8.07272727],0
r3,1,0.240225,1.379276,[274  13] ; [56  5],[272.15517241  14.84482759] ; [57.84482759  3.15517241],0
b4,1,0.241899,1.369492,[179 109] ; [33 28],[174.94555874 113.05444126] ; [37.05444126 23.94555874],0
u3,1,0.245933,1.346263,[51 24] ; [15 12],[48.52941176 26.47058824] ; [17.47058824  9.52941176],0
p5,1,0.251706,1.313811,[ 13 270] ; [ 5 56],[ 14.80813953 268.19186047] ; [ 3.19186047 57.80813953],0
p2,1,0.305904,1.048277,[207  80] ; [40 21],[203.70402299  83.29597701] ; [43.29597701 17.70402299],0
p7,1,0.312192,1.021378,[123 158] ; [22 38],[119.48680352 161.51319648] ; [25.51319648 34.48680352],0
s2,1,0.316721,1.002438,[146 139] ; [26 33],[142.5 142.5] ; [29.5 29.5],0
p12,1,0.317047,1.00109,[ 19 267] ; [ 2 59],[ 17.30835735 268.69164265] ; [ 3.69164265 57.30835735],0
n3,1,0.352967,0.86276,[62 24] ; [18  4],[63.7037037 22.2962963] ; [16.2962963  5.7037037],0
v4,1,0.419182,0.652607,[270  16] ; [55  5],[268.6416185  17.3583815] ; [56.3583815  3.6416185],0
p4,1,0.453829,0.561071,[121 165] ; [29 32],[123.63112392 162.36887608] ; [26.36887608 34.63112392],0
s4,1,0.465244,0.53325,[ 45 239] ; [12 49],[ 46.92173913 237.07826087] ; [10.07826087 50.92173913],0
n4,1,0.473909,0.512846,[215  72] ; [43 18],[212.77586207  74.22413793] ; [45.22413793 15.77586207],0
s3,1,0.569446,0.323611,[157 127] ; [35 24],[158.97376093 125.02623907] ; [33.02623907 25.97376093],0
a1,1,0.591404,0.288157,[ 14 274] ; [ 2 59],[ 13.2034384 274.7965616] ; [ 2.7965616 58.2034384],0
n5,1,0.641646,0.216596,[190  94] ; [42 18],[191.53488372  92.46511628] ; [40.46511628 19.53488372],0
r4,1,0.703675,0.144677,[264  24] ; [55  6],[263.24355301  24.75644699] ; [55.75644699  5.24355301],0
v3,1,0.716917,0.131466,[ 99 173] ; [20 39],[ 97.78851964 174.21148036] ; [21.21148036 37.78851964],0
n1,1,0.730656,0.11851,[29 57] ; [ 9 15],[29.70909091 56.29090909] ; [ 8.29090909 15.70909091],0
s8,1,0.769734,0.085687,[114 173] ; [23 38],[112.98563218 174.01436782] ; [24.01436782 36.98563218],0
p11,1,0.830084,0.046051,[199  89] ; [43 18],[199.70200573  88.29799427] ; [42.29799427 18.70200573],0
n6,1,0.856587,0.03266,[226  59] ; [49 12],[226.51734104  58.48265896] ; [48.48265896 12.51734104],0
v1,1,0.876746,0.024055,[135 146] ; [29 30],[135.54117647 145.45882353] ; [28.45882353 30.54117647],0
p3,1,0.879348,0.023042,[ 97 190] ; [20 41],[ 96.49137931 190.50862069] ; [20.50862069 40.49137931],0
p6,1,0.891895,0.018471,[ 63 222] ; [13 48],[ 62.60115607 222.39884393] ; [13.39884393 47.60115607],0
a8,1,0.908339,0.013256,[ 32 231] ; [ 7 48],[ 32.25471698 230.74528302] ; [ 6.74528302 48.25471698],0
s6,1,0.921674,0.009668,[185 100] ; [40 21],[185.33236994  99.66763006] ; [39.66763006 21.33236994],0
b1,1,0.983389,0.000433,[109 179] ; [23 38],[108.92836676 179.07163324] ; [23.07163324 37.92836676],0
