Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.001155,10.560486,[20 66] ; [32 34],[29.42105263 56.57894737] ; [22.57894737 43.42105263],0
v3,1,0.003652,8.449032,[18 66] ; [28 36],[26.10810811 57.89189189] ; [19.89189189 44.10810811],0
d4,1,0.009412,6.74287,[55 31] ; [54 11],[62.0794702 23.9205298] ; [46.9205298 18.0794702],0
r3,1,0.010475,6.552309,[64 22] ; [59  6],[70.05298013 15.94701987] ; [52.94701987 12.05298013],0
d3,1,0.03172,4.613562,[41 45] ; [43 23],[47.52631579 38.47368421] ; [36.47368421 29.52631579],0
d1,1,0.0515,3.791929,[32 54] ; [35 31],[37.90789474 48.09210526] ; [29.09210526 36.90789474],0
s5,1,0.065447,3.393665,[10 75] ; [15 50],[14.16666667 70.83333333] ; [10.83333333 54.16666667],0
v4,1,0.070052,3.281811,[64 22] ; [57  9],[68.46052632 17.53947368] ; [52.53947368 13.46052632],0
p4,1,0.077295,3.120873,[26 59] ; [29 36],[31.16666667 53.83333333] ; [23.83333333 41.16666667],0
p8,1,0.081067,3.043378,[21 64] ; [25 41],[25.89403974 59.10596026] ; [20.10596026 45.89403974],0
s6,1,0.085189,2.963015,[27 58] ; [30 36],[32.08609272 52.91390728] ; [24.91390728 41.08609272],0
s8,1,0.109949,2.554957,[13 72] ; [17 49],[16.88741722 68.11258278] ; [13.11258278 52.88741722],0
p7,1,0.111342,2.535069,[34 51] ; [34 30],[38.79194631 46.20805369] ; [29.20805369 34.79194631],0
d2,1,0.115707,2.47449,[45 40] ; [26 39],[40.23333333 44.76666667] ; [30.76666667 34.23333333],0
p3,1,0.117554,2.449605,[19 66] ; [22 43],[23.23333333 61.76666667] ; [17.76666667 47.23333333],0
s7,1,0.117744,2.447071,[17 63] ; [21 43],[21.11111111 58.88888889] ; [16.88888889 47.11111111],0
d5,1,0.118584,2.435924,[55 31] ; [50 16],[59.40789474 26.59210526] ; [45.59210526 20.40789474],0
b4,1,0.120937,2.405141,[48 38] ; [45 21],[52.61842105 33.38157895] ; [40.38157895 25.61842105],0
n3,1,0.125548,2.346711,[16 17] ; [14  6],[18.67924528 14.32075472] ; [11.32075472  8.67924528],0
s2,1,0.126328,2.337057,[20 65] ; [23 43],[24.20529801 60.79470199] ; [18.79470199 47.20529801],0
n2,1,0.132338,2.264864,[19 17] ; [14  5],[21.6 14.4] ; [11.4  7.6],0
p11,1,0.146671,2.106537,[38 48] ; [37 29],[42.43421053 43.56578947] ; [32.56578947 33.43421053],0
p2,1,0.176156,1.82976,[40 46] ; [38 28],[44.13157895 41.86842105] ; [33.86842105 32.13157895],0
n5,1,0.252936,1.307016,[51 35] ; [33 33],[47.52631579 38.47368421] ; [36.47368421 29.52631579],0
a4,1,0.253264,1.305206,[33 51] ; [20 46],[29.68 54.32] ; [23.32 42.68],0
a6,1,0.283417,1.150631,[50 36] ; [44 22],[53.18421053 32.81578947] ; [40.81578947 25.18421053],0
r4,1,0.289476,1.122056,[57 29] ; [49 17],[59.97368421 26.02631579] ; [46.02631579 19.97368421],0
p10,1,0.299318,1.077229,[18 66] ; [19 47],[20.72 63.28] ; [16.28 49.72],0
a5,1,0.330716,0.946091,[48 38] ; [42 24],[50.92105263 35.07894737] ; [39.07894737 26.92105263],0
r1,1,0.331816,0.941799,[59 27] ; [50 16],[61.67105263 24.32894737] ; [47.32894737 18.67105263],0
a1,1,0.375669,0.784826,[ 7 79] ; [ 3 63],[ 5.65789474 80.34210526] ; [ 4.34210526 61.65789474],0
b5,1,0.376963,0.780583,[42 44] ; [37 29],[44.69736842 41.30263158] ; [34.30263158 31.69736842],0
p6,1,0.377048,0.780305,[14 71] ; [14 49],[16.08108108 68.91891892] ; [11.91891892 51.08108108],0
r2,1,0.384655,0.755773,[71 15] ; [57  8],[72.90066225 13.09933775] ; [55.09933775  9.90066225],0
a7,1,0.389809,0.739537,[51 35] ; [43 22],[53.53642384 32.46357616] ; [40.46357616 24.53642384],0
