Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,52.938864,[17 31] ; [79  5],[34.90909091 13.09090909] ; [61.09090909 22.90909091],1
p11,1,0.0,27.505439,[17 32] ; [68 17],[31.08208955 17.91791045] ; [53.91791045 31.08208955],1
r3,1,0.000265,13.304106,[29 20] ; [73 11],[37.57894737 11.42105263] ; [64.42105263 19.57894737],1
s8,1,0.001405,10.199276,[ 3 46] ; [25 60],[10.23880597 38.76119403] ; [17.76119403 67.23880597],0
d2,1,0.001922,9.622661,[15 34] ; [ 8 76],[ 8.47368421 40.52631579] ; [14.52631579 69.47368421],0
n6,1,0.002244,9.338112,[27 22] ; [68 17],[34.73880597 14.26119403] ; [60.26119403 24.73880597],0
r4,1,0.004215,8.18879,[18 31] ; [53 32],[25.96268657 23.03731343] ; [45.03731343 39.96268657],0
s2,1,0.006908,7.296679,[10 39] ; [37 48],[17.18656716 31.81343284] ; [29.81343284 55.18656716],0
v4,1,0.007727,7.095679,[34 15] ; [74 10],[39.78947368  9.21052632] ; [68.21052632 15.78947368],0
p2,1,0.007792,7.080714,[28 21] ; [67 18],[34.73880597 14.26119403] ; [60.26119403 24.73880597],0
p8,1,0.008574,6.909431,[12 36] ; [41 44],[19.12781955 28.87218045] ; [33.87218045 51.12781955],0
v1,1,0.009211,6.781533,[10 38] ; [36 47],[16.85496183 31.14503817] ; [29.14503817 53.85496183],0
a5,1,0.014034,6.033884,[12 37] ; [39 46],[18.64925373 30.35074627] ; [32.35074627 52.64925373],0
r2,1,0.020287,5.387051,[30 19] ; [67 17],[35.73684211 13.26315789] ; [61.26315789 22.73684211],0
a7,1,0.020882,5.336579,[19 30] ; [50 34],[25.42105263 23.57894737] ; [43.57894737 40.42105263],0
s7,1,0.025666,4.978392,[ 9 39] ; [30 50],[14.625 33.375] ; [24.375 55.625],0
d5,1,0.035278,4.431679,[17 32] ; [45 39],[22.84210526 26.15789474] ; [39.15789474 44.84210526],0
s6,1,0.045455,4.001691,[16 33] ; [41 40],[21.48461538 27.51538462] ; [35.51538462 45.48461538],0
n5,1,0.06072,3.5176,[28 21] ; [62 23],[32.91044776 16.08955224] ; [57.08955224 27.91044776],0
p5,1,0.074039,3.191136,[ 1 47] ; [ 9 76],[ 3.60902256 44.39097744] ; [ 6.39097744 78.60902256],0
b1,1,0.090892,2.858501,[27 22] ; [34 51],[22.30597015 26.69402985] ; [38.69402985 46.30597015],0
p4,1,0.103445,2.65161,[16 33] ; [40 45],[20.47761194 28.52238806] ; [35.52238806 49.47761194],0
u3,1,0.113897,2.499299,[ 8 23] ; [20 26],[11.27272727 19.72727273] ; [16.72727273 29.27272727],0
u2,1,0.131311,2.27694,[11 19] ; [25 21],[14.21052632 15.78947368] ; [21.78947368 24.21052632],0
a1,1,0.196275,1.669874,[ 6 43] ; [ 5 80],[ 4.02238806 44.97761194] ; [ 6.97761194 78.02238806],0
p6,1,0.223861,1.479447,[ 9 39] ; [24 61],[11.90977444 36.09022556] ; [21.09022556 63.90977444],0
p1,1,0.258138,1.278716,[ 2 47] ; [ 8 77],[ 3.65671642 45.34328358] ; [ 6.34328358 78.65671642],0
n2,1,0.258362,1.277513,[11  7] ; [20  6],[12.68181818  5.31818182] ; [18.31818182  7.68181818],0
d4,1,0.260792,1.264549,[21 28] ; [45 40],[24.13432836 24.86567164] ; [41.86567164 43.13432836],0
s3,1,0.270888,1.212245,[17 31] ; [38 46],[20. 28.] ; [35. 49.],0
n4,1,0.292305,1.108975,[26 23] ; [53 32],[28.8880597 20.1119403] ; [50.1119403 34.8880597],0
a3,1,0.348161,0.880147,[18 30] ; [39 46],[20.57142857 27.42857143] ; [36.42857143 48.57142857],0
a8,1,0.40305,0.699207,[ 4 43] ; [11 71],[ 5.46511628 41.53488372] ; [ 9.53488372 72.46511628],0
s1,1,0.43307,0.614577,[ 1 48] ; [ 4 81],[ 1.82835821 47.17164179] ; [ 3.17164179 81.82835821],0
p3,1,0.491527,0.473183,[15 34] ; [31 54],[16.82089552 32.17910448] ; [29.17910448 55.82089552],0
v2,1,0.512788,0.428374,[12 37] ; [25 59],[13.63157895 35.36842105] ; [23.36842105 60.63157895],0
b4,1,0.541755,0.372296,[25 24] ; [48 37],[26.69402985 22.30597015] ; [46.30597015 38.69402985],0
p7,1,0.560556,0.338742,[24 25] ; [45 38],[25.61363636 23.38636364] ; [43.38636364 39.61363636],0
n1,1,0.576347,0.312177,[ 8 10] ; [ 9 16],[ 7.11627907 10.88372093] ; [ 9.88372093 15.11627907],0
