Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,27.598369,[85  5] ; [15 13],[76.27118644 13.72881356] ; [23.72881356  4.27118644],1
p11,1,0.021015,5.325526,[66 24] ; [14 14],[61.01694915 28.98305085] ; [18.98305085  9.01694915],0
s7,1,0.03302,4.544765,[66 20] ; [15 12],[61.6460177 24.3539823] ; [19.3539823  7.6460177],0
a1,1,0.051393,3.795426,[ 2 88] ; [ 3 25],[ 3.81355932 86.18644068] ; [ 1.18644068 26.81355932],0
b1,1,0.089006,2.892258,[32 58] ; [15 13],[35.84745763 54.15254237] ; [11.15254237 16.84745763],0
n5,1,0.124651,2.357888,[70 19] ; [18 10],[66.94017094 22.05982906] ; [21.05982906  6.94017094],0
s5,1,0.159089,1.982867,[30 53] ; [ 5 19],[27.14953271 55.85046729] ; [ 7.85046729 16.14953271],0
a2,1,0.206867,1.593221,[27 63] ; [ 5 23],[24.40677966 65.59322034] ; [ 7.59322034 20.40677966],0
v4,1,0.208916,1.57892,[88  2] ; [26  2],[86.94915254  3.05084746] ; [27.05084746  0.94915254],0
n6,1,0.225682,1.467868,[79 11] ; [22  6],[77.03389831 12.96610169] ; [23.96610169  4.03389831],0
n2,1,0.230549,1.437471,[21  8] ; [4 4],[19.59459459  9.40540541] ; [5.40540541 2.59459459],0
a3,1,0.230779,1.436053,[71 19] ; [19  9],[68.6440678 21.3559322] ; [21.3559322  6.6440678],0
a8,1,0.278208,1.175823,[ 7 72] ; [ 4 20],[ 8.4368932 70.5631068] ; [ 2.5631068 21.4368932],0
s2,1,0.297919,1.083487,[66 24] ; [17 10],[63.84615385 26.15384615] ; [19.15384615  7.84615385],0
r4,1,0.30094,1.070022,[83  7] ; [24  4],[81.61016949  8.38983051] ; [25.38983051  2.61016949],0
u1,1,0.344361,0.894127,[24 66] ; [ 5 23],[22.11864407 67.88135593] ; [ 6.88135593 21.11864407],0
d3,1,0.354978,0.855581,[57 33] ; [15 13],[54.91525424 35.08474576] ; [17.08474576 10.91525424],0
a6,1,0.357979,0.84497,[60 30] ; [16 12],[57.96610169 32.03389831] ; [18.03389831  9.96610169],0
s1,1,0.358632,0.842679,[ 3 87] ; [ 2 25],[ 3.84615385 86.15384615] ; [ 1.15384615 25.84615385],0
d2,1,0.432068,0.617259,[57 33] ; [20  8],[58.72881356 31.27118644] ; [18.27118644  9.72881356],0
p4,1,0.458193,0.550306,[49 41] ; [13 15],[47.28813559 42.71186441] ; [14.71186441 13.28813559],0
n4,1,0.482926,0.492248,[73 17] ; [21  7],[71.69491525 18.30508475] ; [22.30508475  5.69491525],0
a7,1,0.493324,0.469269,[64 26] ; [18 10],[62.54237288 27.45762712] ; [19.45762712  8.54237288],0
a5,1,0.493509,0.468867,[67 23] ; [19  9],[65.59322034 24.40677966] ; [20.40677966  7.59322034],0
s3,1,0.499573,0.455844,[66 24] ; [18  9],[64.61538462 25.38461538] ; [19.38461538  7.61538462],0
p5,1,0.512975,0.427994,[ 6 81] ; [ 3 25],[ 6.80869565 80.19130435] ; [ 2.19130435 25.80869565],0
p1,1,0.527024,0.400126,[ 9 81] ; [ 4 24],[ 9.91525424 80.08474576] ; [ 3.08474576 24.91525424],0
v2,1,0.549102,0.358928,[46 38] ; [13 14],[44.64864865 39.35135135] ; [14.35135135 12.64864865],0
d1,1,0.563474,0.333726,[60 30] ; [17 11],[58.72881356 31.27118644] ; [18.27118644  9.72881356],0
b4,1,0.610437,0.259539,[53 37] ; [18 10],[54.15254237 35.84745763] ; [16.84745763 11.15254237],0
p2,1,0.64892,0.207264,[62 28] ; [18 10],[61.01694915 28.98305085] ; [18.98305085  9.01694915],0
p6,1,0.661388,0.191842,[22 68] ; [ 8 20],[22.88135593 67.11864407] ; [ 7.11864407 20.88135593],0
n3,1,0.678863,0.171409,[19 10] ; [4 3],[18.52777778 10.47222222] ; [4.47222222 2.52777778],0
p3,1,0.694766,0.153974,[38 52] ; [13 15],[38.89830508 51.10169492] ; [12.10169492 15.89830508],0
b5,1,0.731549,0.117694,[61 29] ; [18 10],[60.25423729 29.74576271] ; [18.74576271  9.25423729],0
u2,1,0.732462,0.116863,[13  6] ; [6 2],[13.37037037  5.62962963] ; [5.62962963 2.37037037],0
s4,1,0.747928,0.10328,[15 74] ; [ 4 24],[14.45299145 74.54700855] ; [ 4.54700855 23.45299145],0
v3,1,0.755759,0.096755,[35 47] ; [12 14],[35.68518519 46.31481481] ; [11.31481481 14.68518519],0
r3,1,0.772029,0.083939,[82  8] ; [26  2],[82.37288136  7.62711864] ; [25.62711864  2.37288136],0
d4,1,0.772288,0.083743,[76 14] ; [23  5],[75.50847458 14.49152542] ; [23.49152542  4.50847458],0
n1,1,0.796602,0.066434,[15 14] ; [4 3],[15.30555556 13.69444444] ; [3.69444444 3.30555556],0
a4,1,0.820015,0.051768,[44 46] ; [13 15],[43.47457627 46.52542373] ; [13.52542373 14.47457627],0
u4,1,0.841261,0.040112,[ 4 86] ; [ 1 27],[ 3.81355932 86.18644068] ; [ 1.18644068 26.81355932],0
p8,1,0.861076,0.030627,[24 66] ; [ 7 21],[23.6440678 66.3559322] ; [ 7.3559322 20.6440678],0
b2,1,0.863498,0.029558,[23 39] ; [ 9 14],[23.34117647 38.65882353] ; [ 8.65882353 14.34117647],0
b3,1,0.863498,0.029558,[23 39] ; [ 9 14],[23.34117647 38.65882353] ; [ 8.65882353 14.34117647],0
d5,1,0.870351,0.026638,[76 14] ; [24  4],[76.27118644 13.72881356] ; [23.72881356  4.27118644],0
s6,1,0.883421,0.021501,[75 15] ; [23  5],[74.74576271 15.25423729] ; [23.25423729  4.74576271],0
r1,1,0.902563,0.014988,[73 17] ; [23  5],[73.22033898 16.77966102] ; [22.77966102  5.22033898],0
v1,1,0.952304,0.003578,[41 43] ; [13 14],[40.86486486 43.13513514] ; [13.13513514 13.86486486],0
