Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,95.56547,[20 61] ; [126  15],[53.27027027 27.72972973] ; [92.72972973 48.27027027],1
p11,1,0.0,27.103665,[38 45] ; [113  29],[55.70222222 27.29777778] ; [95.29777778 46.70222222],1
p2,1,2e-06,22.305361,[37 46] ; [107  34],[53.35714286 29.64285714] ; [90.64285714 50.35714286],1
p8,1,8e-06,19.890634,[17 65] ; [72 69],[32.7264574 49.2735426] ; [56.2735426 84.7264574],1
r3,1,4.5e-05,16.642105,[59 23] ; [131  11],[69.55357143 12.44642857] ; [120.44642857  21.55357143],1
v4,1,5.2e-05,16.387383,[63 20] ; [134   8],[72.67111111 10.32888889] ; [124.32888889  17.67111111],1
p7,1,5.5e-05,16.259419,[24 59] ; [80 61],[38.53571429 44.46428571] ; [65.46428571 75.53571429],1
r4,1,8e-05,15.555827,[50 33] ; [119  23],[62.34222222 20.65777778] ; [106.65777778  35.34222222],1
a5,1,0.000101,15.119794,[38 45] ; [102  40],[51.64444444 31.35555556] ; [88.35555556 53.64444444],1
n6,1,0.000154,14.326897,[51 31] ; [120  22],[62.59821429 19.40178571] ; [108.40178571  33.59821429],1
s7,1,0.001265,10.393459,[ 7 69] ; [38 97],[16.20853081 59.79146919] ; [ 28.79146919 106.20853081],0
p4,1,0.001363,10.255447,[22 61] ; [68 73],[33.34821429 49.65178571] ; [56.65178571 84.34821429],0
s8,1,0.002082,9.475981,[ 7 75] ; [ 36 106],[15.74107143 66.25892857] ; [ 27.25892857 114.74107143],0
a7,1,0.002657,9.02906,[43 39] ; [102  39],[53.31838565 28.68161435] ; [91.68161435 49.31838565],0
p3,1,0.003374,8.593516,[16 67] ; [54 88],[25.82222222 57.17777778] ; [44.17777778 97.82222222],0
b1,1,0.006532,7.397254,[44 39] ; [49 93],[34.30666667 48.69333333] ; [58.69333333 83.30666667],0
s6,1,0.006595,7.379973,[18 64] ; [56 85],[27.21076233 54.78923767] ; [46.78923767 94.21076233],0
a3,1,0.009204,6.782874,[41 41] ; [96 46],[50.15178571 31.84821429] ; [86.84821429 55.15178571],0
d3,1,0.0105,6.547997,[42 41] ; [95 45],[50.99103139 32.00896861] ; [86.00896861 53.99103139],0
d4,1,0.011843,6.334258,[52 30] ; [112  30],[60.03571429 21.96428571] ; [103.96428571  38.03571429],0
r2,1,0.03367,4.511408,[64 18] ; [125  16],[69.49775785 12.50224215] ; [119.50224215  21.49775785],0
d5,1,0.034485,4.47048,[54 29] ; [110  31],[60.76785714 22.23214286] ; [103.23214286  37.76785714],0
u2,1,0.041916,4.138575,[16 25] ; [28 18],[20.73563218 20.26436782] ; [23.26436782 22.73563218],0
a6,1,0.045135,4.013578,[45 38] ; [96 46],[52.01333333 30.98666667] ; [88.98666667 53.01333333],0
n5,1,0.047103,3.941708,[43 40] ; [92 49],[50.02232143 32.97767857] ; [84.97767857 56.02232143],0
s5,1,0.047215,3.937697,[11 72] ; [ 34 106],[16.74887892 66.25112108] ; [ 28.25112108 111.74887892],0
p5,1,0.050332,3.830362,[ 2 81] ; [ 13 129],[ 5.53333333 77.46666667] ; [  9.46666667 132.53333333],0
r1,1,0.052603,3.756486,[46 37] ; [97 45],[52.75111111 30.24888889] ; [90.24888889 51.75111111],0
v2,1,0.053208,3.737374,[23 58] ; [56 79],[29.625 51.375] ; [49.375 85.625],0
v3,1,0.067098,3.352627,[14 67] ; [39 99],[19.60273973 61.39726027] ; [ 33.39726027 104.60273973],0
n2,1,0.098994,2.72168,[20 21] ; [28 14],[23.71084337 17.28915663] ; [24.28915663 17.71084337],0
n4,1,0.12326,2.375406,[47 36] ; [95 47],[52.38222222 30.61777778] ; [89.61777778 52.38222222],0
s1,1,0.124284,2.362484,[ 5 77] ; [  3 138],[ 2.94170404 79.05829596] ; [  5.05829596 135.94170404],0
s2,1,0.127689,2.320383,[ 6 76] ; [ 20 122],[ 9.51785714 72.48214286] ; [ 16.48214286 125.51785714],0
a1,1,0.171845,1.866773,[ 8 75] ; [  7 135],[ 5.53333333 77.46666667] ; [  9.46666667 132.53333333],0
n3,1,0.19101,1.709812,[21 19] ; [28 14],[23.90243902 16.09756098] ; [25.09756098 16.90243902],0
p6,1,0.231758,1.430038,[15 66] ; [ 36 105],[18.60810811 62.39189189] ; [ 32.39189189 108.60810811],0
u1,1,0.248321,1.332723,[ 5 78] ; [ 15 127],[ 7.37777778 75.62222222] ; [ 12.62222222 129.37777778],0
a8,1,0.298246,1.082022,[ 5 73] ; [ 14 117],[ 7.09090909 70.90909091] ; [ 11.90909091 119.09090909],0
d1,1,0.336883,0.922258,[36 47] ; [71 71],[39.47111111 43.52888889] ; [67.52888889 74.47111111],0
p12,1,0.352001,0.866229,[ 2 81] ; [  7 135],[ 3.32 79.68] ; [  5.68 136.32],0
s4,1,0.394359,0.72546,[ 8 75] ; [ 19 122],[10.00446429 72.99553571] ; [ 16.99553571 124.00446429],0
a2,1,0.456795,0.553736,[12 71] ; [ 26 116],[14.01777778 68.98222222] ; [ 23.98222222 118.01777778],0
b2,1,0.569618,0.323322,[15 41] ; [22 48],[16.44444444 39.55555556] ; [20.55555556 49.44444444],0
b3,1,0.569618,0.323322,[15 41] ; [22 48],[16.44444444 39.55555556] ; [20.55555556 49.44444444],0
p1,1,0.644355,0.213091,[ 5 77] ; [ 11 131],[ 5.85714286 76.14285714] ; [ 10.14285714 131.85714286],0
b5,1,0.651645,0.203832,[47 36] ; [76 66],[45.37333333 37.62666667] ; [77.62666667 64.37333333],0
a4,1,0.749724,0.101764,[30 52] ; [55 87],[31.11607143 50.88392857] ; [53.88392857 88.11607143],0
n1,1,0.755544,0.096931,[13 28] ; [12 30],[12.34939759 28.65060241] ; [12.65060241 29.34939759],0
d2,1,0.762901,0.091007,[35 46] ; [58 83],[33.93243243 47.06756757] ; [59.06756757 81.93243243],0
b4,1,0.942913,0.005128,[46 37] ; [78 64],[45.74222222 37.25777778] ; [78.25777778 63.74222222],0
u3,1,0.953148,0.003452,[18 24] ; [20 26],[18.13636364 23.86363636] ; [19.86363636 26.13636364],0
