Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,119.549226,[230  51] ; [168 251],[159.76857143 121.23142857] ; [238.23142857 180.76857143],1
v1,1,0.0,45.480533,[200  82] ; [190 231],[156.44381223 125.55618777] ; [233.55618777 187.44381223],1
s8,1,6e-06,20.452696,[156 126] ; [165 268],[126.6041958 155.3958042] ; [194.3958042 238.6041958],1
p3,1,2.6e-05,17.67807,[175 110] ; [196 236],[147.46861925 137.53138075] ; [223.53138075 208.46861925],1
n4,1,3.8e-05,16.987919,[245  39] ; [316 115],[222.83076923  61.16923077] ; [338.16923077  92.83076923],1
n5,1,0.000126,14.70226,[235  48] ; [302 127],[213.44241573  69.55758427] ; [323.55758427 105.44241573],1
s7,1,0.0002,13.829269,[159 111] ; [185 232],[135.19650655 134.80349345] ; [208.80349345 208.19650655],1
d1,1,0.000698,11.494563,[189  96] ; [232 201],[167.11002786 117.88997214] ; [253.88997214 179.11002786],1
p12,1,0.000809,11.22068,[ 34 249] ; [ 22 408],[ 22.22720898 260.77279102] ; [ 33.77279102 396.22720898],1
p10,1,0.001847,9.696131,[251  31] ; [344  85],[235.99156118  46.00843882] ; [359.00843882  69.99156118],0
p7,1,0.002394,9.220263,[210  68] ; [275 150],[191.79231863  86.20768137] ; [293.20768137 131.79231863],0
p5,1,0.002666,9.023183,[ 46 239] ; [ 38 395],[ 33.34261838 251.65738162] ; [ 50.65738162 382.34261838],0
p8,1,0.00378,8.386404,[179 100] ; [228 201],[160.38559322 118.61440678] ; [246.61440678 182.38559322],0
r4,1,0.004807,7.950635,[273  12] ; [390  43],[263.16852368  21.83147632] ; [399.83147632  33.16852368],0
n6,1,0.005341,7.76018,[256  27] ; [358  73],[243.36414566  39.63585434] ; [370.63585434  60.36414566],0
s2,1,0.010254,6.590194,[160 121] ; [203 228],[143.26264045 137.73735955] ; [219.73735955 211.26264045],0
p4,1,0.010688,6.516537,[195  88] ; [257 175],[178.9034965 104.0965035] ; [273.0965035 158.9034965],0
a3,1,0.011091,6.450655,[218  65] ; [295 137],[203.04755245  79.95244755] ; [309.95244755 122.04755245],0
a1,1,0.011987,6.312792,[ 19 266] ; [ 12 421],[ 12.30501393 272.69498607] ; [ 18.69498607 414.30501393],0
d4,1,0.01697,5.69949,[247  37] ; [346  86],[235.2122905  48.7877095] ; [357.7877095  74.2122905],0
u4,1,0.02403,5.092461,[  8 277] ; [  3 430],[  4.36629526 280.63370474] ; [  6.63370474 426.36629526],0
p1,1,0.035612,4.415588,[ 31 253] ; [ 28 403],[ 23.43496503 260.56503497] ; [ 35.56503497 395.43496503],0
d2,1,0.038518,4.282,[149 135] ; [193 240],[135.46443515 148.53556485] ; [206.53556485 226.46443515],0
r1,1,0.042202,4.127069,[241  43] ; [338  91],[230.62552595  53.37447405] ; [348.37447405  80.62552595],0
s4,1,0.042607,4.110911,[ 36 246] ; [ 79 348],[ 45.74047955 236.25952045] ; [ 69.25952045 357.74047955],0
a4,1,0.044504,4.037322,[138 146] ; [177 255],[124.94413408 159.05586592] ; [190.05586592 241.94413408],0
a5,1,0.048349,3.897804,[221  64] ; [307 126],[209.5821727  75.4178273] ; [318.4178273 114.5821727],0
s5,1,0.053251,3.736032,[107 167] ; [134 286],[ 95.14985591 178.85014409] ; [145.85014409 274.14985591],0
s3,1,0.054439,3.699174,[171 105] ; [236 196],[158.66101695 117.33898305] ; [248.33898305 183.66101695],0
p9,1,0.059799,3.542945,[252  28] ; [367  64],[243.76933896  36.23066104] ; [375.23066104  55.76933896],0
d5,1,0.071699,3.243696,[243  41] ; [347  85],[234.02234637  49.97765363] ; [355.97765363  76.02234637],0
v4,1,0.07543,3.160725,[278   6] ; [409  20],[273.64375877  10.35624123] ; [413.35624123  15.64375877],0
n3,1,0.07573,3.154238,[43  8] ; [69 28],[38.59459459 12.40540541] ; [73.40540541 23.59459459],0
a2,1,0.087567,2.918544,[ 77 208] ; [ 93 340],[ 67.47910864 217.52089136] ; [102.52089136 330.47910864],0
p11,1,0.088401,2.903258,[242  43] ; [346  87],[233.39832869  51.60167131] ; [354.60167131  78.39832869],0
r2,1,0.101533,2.681296,[273  10] ; [400  27],[268.25211268  14.74788732] ; [404.74788732  22.25211268],0
b4,1,0.150528,2.06689,[176 109] ; [244 189],[166.71309192 118.28690808] ; [253.28690808 179.71309192],0
d3,1,0.160814,1.966554,[209  76] ; [295 136],[200.61452514  84.38547486] ; [303.38547486 127.61452514],0
u1,1,0.18777,1.735028,[ 57 228] ; [ 70 363],[ 50.41086351 234.58913649] ; [ 76.58913649 356.41086351],0
n2,1,0.244752,1.353014,[40 10] ; [69 28],[37.07482993 12.92517007] ; [71.92517007 25.07482993],0
p6,1,0.291833,1.111144,[116 162] ; [162 267],[109.3125884 168.6874116] ; [168.6874116 260.3125884],0
b3,1,0.3181,0.996743,[ 72 107] ; [ 88 160],[ 67.07259953 111.92740047] ; [ 92.92740047 155.07259953],0
b2,1,0.3181,0.996743,[ 72 107] ; [ 88 160],[ 67.07259953 111.92740047] ; [ 92.92740047 155.07259953],0
s1,1,0.39329,0.728746,[  5 274] ; [ 12 417],[  6.69915254 272.30084746] ; [ 10.30084746 418.69915254],0
s6,1,0.498634,0.457843,[193  82] ; [290 138],[188.94025605  86.05974395] ; [294.05974395 133.94025605],0
u3,1,0.561641,0.336871,[35 31] ; [78 58],[36.92079208 29.07920792] ; [76.07920792 59.92079208],0
a7,1,0.622998,0.241677,[207  77] ; [322 110],[209.82681564  74.17318436] ; [319.17318436 112.82681564],0
a6,1,0.707833,0.140451,[193  91] ; [300 133],[195.27475593  88.72524407] ; [297.72524407 135.27475593],0
a8,1,0.711044,0.137237,[ 39 214] ; [ 57 340],[ 37.36615385 215.63384615] ; [ 58.63384615 338.36615385],0
u2,1,0.783851,0.075243,[37 29] ; [74 63],[36.08866995 29.91133005] ; [74.91133005 62.08866995],0
b1,1,0.84854,0.036474,[102 183] ; [158 275],[103.20334262 181.79665738] ; [156.79665738 276.20334262],0
b5,1,0.86652,0.028251,[170 115] ; [261 172],[171.07938719 113.92061281] ; [259.92061281 173.07938719],0
n1,1,0.870721,0.026485,[16 32] ; [34 64],[16.43835616 31.56164384] ; [33.56164384 64.43835616],0
