Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,70.080757,[253  64] ; [54 82],[214.83222958 102.16777042] ; [92.16777042 43.83222958],1
d3,1,0.0,63.313641,[238  78] ; [49 87],[200.6460177 115.3539823] ; [86.3539823 49.6460177],1
r4,1,0.0,38.64921,[288  30] ; [91 45],[265.46696035  52.53303965] ; [113.53303965  22.46696035],1
r1,1,0.0,29.673368,[260  56] ; [79 57],[237.  79.] ; [102.  34.],1
a2,1,0.0,27.99996,[ 93 225] ; [  9 127],[ 71.44493392 246.55506608] ; [ 30.55506608 105.44493392],1
r3,1,1.3e-05,19.071818,[299  17] ; [111  25],[286.63716814  29.36283186] ; [123.36283186  12.63716814],1
d5,1,4e-05,16.869606,[263  54] ; [89 47],[246.32229581  70.67770419] ; [105.67770419  30.32229581],1
d1,1,0.000113,14.903998,[189 129] ; [54 82],[170.20704846 147.79295154] ; [72.79295154 63.20704846],1
v4,1,0.000129,14.659114,[301  17] ; [112  22],[290.5619469  27.4380531] ; [122.4380531  11.5619469],1
u1,1,0.000141,14.482895,[ 64 254] ; [  8 128],[ 50.43171806 267.56828194] ; [ 21.56828194 114.43171806],1
d4,1,0.000148,14.395776,[257  60] ; [87 48],[241.25663717  75.74336283] ; [102.74336283  32.25663717],1
r2,1,0.000779,11.290592,[298  19] ; [111  21],[288.75946548  28.24053452] ; [120.24053452  11.75946548],1
b1,1,0.003933,8.314614,[113 205] ; [68 68],[126.77973568 191.22026432] ; [54.22026432 81.77973568],0
p4,1,0.00474,7.976001,[193 125] ; [62 72],[179.40265487 138.59734513] ; [75.59734513 58.40265487],0
v2,1,0.005132,7.83242,[173 133] ; [54 75],[159.68275862 146.31724138] ; [67.31724138 61.68275862],0
b5,1,0.008414,6.943185,[210 108] ; [72 64],[197.52422907 120.47577093] ; [84.47577093 51.52422907],0
u3,1,0.010193,6.600806,[56 45] ; [15 31],[48.78231293 52.21768707] ; [22.21768707 23.78231293],0
a5,1,0.017564,5.63916,[232  86] ; [84 52],[221.33920705  96.66079295] ; [94.66079295 41.33920705],0
u2,1,0.018115,5.585038,[58 42] ; [17 29],[51.36986301 48.63013699] ; [23.63013699 22.36986301],0
b4,1,0.0187,5.529395,[190 128] ; [65 71],[178.6123348 139.3876652] ; [76.3876652 59.6123348],0
a4,1,0.019866,5.423632,[146 170] ; [46 88],[134.82666667 181.17333333] ; [57.17333333 76.82666667],0
p3,1,0.022432,5.211944,[153 164] ; [49 85],[141.98226164 175.01773836] ; [60.01773836 73.98226164],0
p2,1,0.025466,4.991907,[259  59] ; [95 37],[250.16  67.84] ; [103.84  28.16],0
p8,1,0.036175,4.388821,[160 151] ; [54 79],[149.8963964 161.1036036] ; [64.1036036 68.8963964],0
p10,1,0.042302,4.123097,[257  59] ; [96 36],[248.99107143  67.00892857] ; [104.00892857  27.99107143],0
p11,1,0.046732,3.955015,[256  62] ; [98 38],[247.95594714  70.04405286] ; [106.04405286  29.95594714],0
a8,1,0.076848,3.130342,[ 48 235] ; [ 13 114],[ 42.10487805 240.89512195] ; [ 18.89512195 108.10487805],0
s6,1,0.082535,3.014271,[190 127] ; [69 66],[181.64380531 135.35619469] ; [77.35619469 57.64380531],0
p7,1,0.130465,2.286965,[189 122] ; [70 62],[181.8261851 129.1738149] ; [77.1738149 54.8261851],0
