Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,30.091979,[53  9] ; [12 26],[40.3 21.7] ; [24.7 13.3],1
s7,1,0.001911,9.632916,[41 19] ; [12 22],[33.82978723 26.17021277] ; [19.17021277 14.82978723],0
p9,1,0.05747,3.60893,[45 16] ; [21 17],[40.66666667 20.33333333] ; [25.33333333 12.66666667],0
r3,1,0.05883,3.570059,[60  2] ; [33  5],[57.66  4.34] ; [35.34  2.66],0
r4,1,0.063337,3.447785,[58  4] ; [31  7],[55.18  6.82] ; [33.82  4.18],0
v1,1,0.071603,3.245892,[34 26] ; [14 23],[29.69072165 30.30927835] ; [18.30927835 18.69072165],0
p10,1,0.104722,2.63211,[42 20] ; [19 18],[38.2020202 23.7979798] ; [22.7979798 14.2020202],0
p7,1,0.117958,2.44423,[26 32] ; [11 27],[22.35416667 35.64583333] ; [14.64583333 23.35416667],0
p1,1,0.121337,2.399978,[ 7 55] ; [ 1 37],[ 4.96 57.04] ; [ 3.04 34.96],0
a4,1,0.122599,2.3838,[31 31] ; [13 25],[27.28 34.72] ; [16.72 21.28],0
n1,1,0.128872,2.306043,[10  9] ; [2 7],[ 8.14285714 10.85714286] ; [3.85714286 5.14285714],0
a1,1,0.136637,2.215435,[ 3 59] ; [ 5 33],[ 4.96 57.04] ; [ 3.04 34.96],0
r1,1,0.164745,1.930122,[50 12] ; [26 12],[47.12 14.88] ; [28.88  9.12],0
s8,1,0.165933,1.919305,[36 25] ; [17 21],[32.65656566 28.34343434] ; [20.34343434 17.65656566],0
n6,1,0.22887,1.447871,[47 14] ; [33  5],[49.29292929 11.70707071] ; [30.70707071  7.29292929],0
v2,1,0.231316,1.432749,[37 20] ; [20 18],[34.2 22.8] ; [22.8 15.2],0
a3,1,0.24352,1.3601,[43 19] ; [22 16],[40.3 21.7] ; [24.7 13.3],0
n5,1,0.24352,1.3601,[43 19] ; [22 16],[40.3 21.7] ; [24.7 13.3],0
p4,1,0.287025,1.133521,[23 38] ; [18 19],[25.52040816 35.47959184] ; [15.47959184 21.52040816],0
d1,1,0.297557,1.085111,[36 26] ; [18 20],[33.48 28.52] ; [20.52 17.48],0
a2,1,0.316581,1.003018,[15 47] ; [ 6 32],[13.02 48.98] ; [ 7.98 30.02],0
