Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,119.202906,[275  13] ; [27 36],[247.79487179  40.20512821] ; [54.20512821  8.79487179],1
p11,1,0.0,32.160519,[239  49] ; [32 32],[221.72727273  66.27272727] ; [49.27272727 14.72727273],1
p2,1,6.6e-05,15.925302,[254  33] ; [44 20],[243.66381766  43.33618234] ; [54.33618234  9.66381766],1
p7,1,0.000127,14.684851,[193  86] ; [28 36],[179.7638484  99.2361516] ; [41.2361516 22.7638484],1
r4,1,0.000315,12.98186,[265  23] ; [49 15],[256.90909091  31.09090909] ; [57.09090909  6.90909091],1
a6,1,0.000744,11.37495,[199  89] ; [30 34],[187.36363636 100.63636364] ; [41.63636364 22.36363636],1
n6,1,0.001844,9.69895,[247  40] ; [44 19],[238.62  48.38] ; [52.38 10.62],0
s8,1,0.002364,9.243056,[155 133] ; [21 43],[144. 144.] ; [32. 32.],0
u4,1,0.003045,8.780332,[  1 287] ; [ 3 61],[  3.27272727 284.72727273] ; [ 0.72727273 63.27272727],0
b1,1,0.005033,7.867383,[103 185] ; [35 29],[112.90909091 175.09090909] ; [25.09090909 38.90909091],0
r3,1,0.006988,7.276033,[277   9] ; [57  7],[272.92571429  13.07428571] ; [61.07428571  2.92571429],0
a3,1,0.009424,6.740741,[208  80] ; [35 28],[199.38461538  88.61538462] ; [43.61538462 19.38461538],0
a5,1,0.009686,6.69166,[217  71] ; [38 26],[208.63636364  79.36363636] ; [46.36363636 17.63636364],0
n4,1,0.029204,4.755526,[221  67] ; [40 23],[214.15384615  73.84615385] ; [46.84615385 16.15384615],0
p8,1,0.030345,4.689667,[154 131] ; [25 39],[146.1747851 138.8252149] ; [32.8252149 31.1747851],0
s1,1,0.032992,4.546185,[  7 279] ; [ 5 59],[  9.80571429 276.19428571] ; [ 2.19428571 61.80571429],0
s5,1,0.041199,4.167804,[125 154] ; [19 43],[117.81818182 161.18181818] ; [26.18181818 35.81818182],0
v1,1,0.042215,4.126563,[139 139] ; [23 41],[131.68421053 146.31578947] ; [30.31578947 33.68421053],0
n1,1,0.043699,4.068142,[21 40] ; [15 11],[25.24137931 35.75862069] ; [10.75862069 15.24137931],0
u2,1,0.046444,3.9654,[49 29] ; [12 17],[44.46728972 33.53271028] ; [16.53271028 12.46728972],0
r1,1,0.061351,3.500487,[235  51] ; [46 18],[229.61714286  56.38285714] ; [51.38285714 12.61714286],0
v4,1,0.063987,3.430912,[274  11] ; [58  6],[271.11747851  13.88252149] ; [60.88252149  3.11747851],0
r2,1,0.069514,3.294471,[269  14] ; [57  7],[265.87319885  17.12680115] ; [60.12680115  3.87319885],0
p6,1,0.074394,3.183311,[119 166] ; [19 45],[112.69340974 172.30659026] ; [25.30659026 38.69340974],0
a1,1,0.082616,3.01268,[  9 279] ; [ 5 59],[ 11.45454545 276.54545455] ; [ 2.54545455 61.45454545],0
s7,1,0.087812,2.914041,[156 121] ; [28 35],[149.90588235 127.09411765] ; [34.09411765 28.90588235],0
n5,1,0.100859,2.691915,[215  71] ; [41 22],[209.78796562  76.21203438] ; [46.21203438 16.78796562],0
a7,1,0.125178,2.351311,[216  72] ; [42 22],[211.09090909  76.90909091] ; [46.90909091 17.09090909],0
a2,1,0.133897,2.246732,[ 70 218] ; [10 54],[ 65.45454545 222.54545455] ; [14.54545455 49.45454545],0
b5,1,0.139692,2.181344,[174 114] ; [45 19],[179.18181818 108.81818182] ; [39.81818182 24.18181818],0
p4,1,0.159315,1.980712,[184 103] ; [35 29],[179.06837607 107.93162393] ; [39.93162393 24.06837607],0
s2,1,0.218749,1.512559,[185 102] ; [36 28],[180.7037037 106.2962963] ; [40.2962963 23.7037037],0
p12,1,0.220388,1.501845,[ 21 266] ; [ 2 62],[ 18.80626781 268.19373219] ; [ 4.19373219 59.80626781],0
d3,1,0.228056,1.452944,[198  90] ; [39 25],[193.90909091  94.09090909] ; [43.09090909 20.90909091],0
a4,1,0.229371,1.444759,[129 159] ; [23 40],[124.71794872 163.28205128] ; [27.28205128 35.71794872],0
p5,1,0.303975,1.056676,[ 30 257] ; [ 4 60],[ 27.8005698 259.1994302] ; [ 6.1994302 57.8005698],0
p3,1,0.326629,0.962215,[141 147] ; [27 37],[137.45454545 150.54545455] ; [30.54545455 33.45454545],0
p1,1,0.417741,0.65666,[ 19 268] ; [ 6 57],[ 20.5 266.5] ; [ 4.5 58.5],0
s3,1,0.428644,0.626496,[197  90] ; [40 23],[194.34  92.66] ; [42.66 20.34],0
d1,1,0.432742,0.615454,[164 124] ; [33 31],[161.18181818 126.81818182] ; [35.81818182 28.18181818],0
u3,1,0.433827,0.612556,[48 31] ; [20  9],[49.74074074 29.25925926] ; [18.25925926 10.74074074],0
d2,1,0.435294,0.608657,[133 155] ; [33 31],[135.81818182 152.18181818] ; [30.18181818 33.81818182],0
b2,1,0.445956,0.58091,[ 57 117] ; [16 25],[ 59.07906977 114.92093023] ; [13.92093023 27.07906977],0
b3,1,0.445956,0.58091,[ 57 117] ; [16 25],[ 59.07906977 114.92093023] ; [13.92093023 27.07906977],0
n3,1,0.455942,0.555837,[44 16] ; [17  9],[42.55813953 17.44186047] ; [18.44186047  7.55813953],0
s4,1,0.52032,0.41326,[ 71 212] ; [18 44],[ 73.0057971 209.9942029] ; [15.9942029 46.0057971],0
n2,1,0.56906,0.324258,[48 13] ; [19  7],[46.97701149 14.02298851] ; [20.02298851  5.97701149],0
d5,1,0.773334,0.082954,[234  54] ; [51 13],[233.18181818  54.81818182] ; [51.81818182 12.18181818],0
u1,1,0.819641,0.051987,[ 53 235] ; [11 53],[ 52.36363636 235.63636364] ; [11.63636364 52.36363636],0
v2,1,0.827848,0.04729,[121 156] ; [27 37],[120.2228739 156.7771261] ; [27.7771261 36.2228739],0
b4,1,0.838515,0.041532,[167 121] ; [38 26],[167.72727273 120.27272727] ; [37.27272727 26.72727273],0
d4,1,0.844111,0.038666,[237  51] ; [52 12],[236.45454545  51.54545455] ; [52.54545455 11.45454545],0
a8,1,0.888046,0.019818,[ 40 231] ; [ 8 49],[ 39.65853659 231.34146341] ; [ 8.34146341 48.65853659],0
