Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.039962,4.219481,[6 4] ; [1 7],[3.88888889 6.11111111] ; [3.11111111 4.88888889],0
r4,1,0.039962,4.219481,[4 6] ; [7 1],[6.11111111 3.88888889] ; [4.88888889 3.11111111],0
p3,1,0.093533,2.8125,[5 5] ; [7 1],[6.66666667 3.33333333] ; [5.33333333 2.66666667],0
d1,1,0.093533,2.8125,[5 5] ; [7 1],[6.66666667 3.33333333] ; [5.33333333 2.66666667],0
v2,1,0.149073,2.081713,[5 4] ; [7 1],[6.35294118 2.64705882] ; [5.64705882 2.35294118],0
p1,1,0.163165,1.944643,[1 9] ; [3 5],[2.22222222 7.77777778] ; [1.77777778 6.22222222],0
d3,1,0.179712,1.8,[8 2] ; [4 4],[6.66666667 3.33333333] ; [5.33333333 2.66666667],0
v3,1,0.201352,1.63254,[4 5] ; [6 2],[5.29411765 3.70588235] ; [4.70588235 3.29411765],0
p8,1,0.279642,1.168831,[5 5] ; [6 2],[6.11111111 3.88888889] ; [4.88888889 3.11111111],0
s7,1,0.279642,1.168831,[5 5] ; [2 6],[3.88888889 6.11111111] ; [3.11111111 4.88888889],0
p4,1,0.374857,0.7875,[7 3] ; [7 1],[7.77777778 2.22222222] ; [6.22222222 1.77777778],0
s3,1,0.396144,0.72,[1 9] ; [2 6],[1.66666667 8.33333333] ; [1.33333333 6.66666667],0
p12,1,0.453388,0.562169,[1 8] ; [2 6],[1.58823529 7.41176471] ; [1.41176471 6.58823529],0
r1,1,0.502335,0.45,[6 4] ; [6 2],[6.66666667 3.33333333] ; [5.33333333 2.66666667],0
a6,1,0.502335,0.45,[6 4] ; [6 2],[6.66666667 3.33333333] ; [5.33333333 2.66666667],0
n4,1,0.502335,0.45,[6 4] ; [6 2],[6.66666667 3.33333333] ; [5.33333333 2.66666667],0
b3,1,0.532884,0.388889,[4 4] ; [4 2],[4.57142857 3.42857143] ; [3.42857143 2.57142857],0
b2,1,0.532884,0.388889,[4 4] ; [4 2],[4.57142857 3.42857143] ; [3.42857143 2.57142857],0
d2,1,0.595883,0.28125,[5 5] ; [5 3],[5.55555556 4.44444444] ; [4.44444444 3.55555556],0
a4,1,0.595883,0.28125,[5 5] ; [3 5],[4.44444444 5.55555556] ; [3.55555556 4.44444444],0
d4,1,0.671373,0.18,[8 2] ; [7 1],[8.33333333 1.66666667] ; [6.66666667 1.33333333],0
b4,1,0.671373,0.18,[6 4] ; [4 4],[5.55555556 4.44444444] ; [4.44444444 3.55555556],0
a2,1,0.671373,0.18,[2 8] ; [1 7],[1.66666667 8.33333333] ; [1.33333333 6.66666667],0
a5,1,0.671373,0.18,[8 2] ; [7 1],[8.33333333 1.66666667] ; [6.66666667 1.33333333],0
d5,1,0.671373,0.18,[8 2] ; [7 1],[8.33333333 1.66666667] ; [6.66666667 1.33333333],0
b1,1,0.671373,0.18,[4 6] ; [4 4],[4.44444444 5.55555556] ; [3.55555556 4.44444444],0
p6,1,0.70663,0.141667,[3 6] ; [2 6],[2.64705882 6.35294118] ; [2.35294118 5.64705882],0
a7,1,0.737316,0.1125,[7 3] ; [5 3],[6.66666667 3.33333333] ; [5.33333333 2.66666667],0
n5,1,0.799846,0.064286,[8 2] ; [6 2],[7.77777778 2.22222222] ; [6.22222222 1.77777778],0
a3,1,0.813945,0.055385,[7 3] ; [6 2],[7.22222222 2.77777778] ; [5.77777778 2.22222222],0
p7,1,0.813945,0.055385,[7 3] ; [6 2],[7.22222222 2.77777778] ; [5.77777778 2.22222222],0
r2,1,0.866815,0.028125,[9 1] ; [7 1],[8.88888889 1.11111111] ; [7.11111111 0.88888889],0
s8,1,0.913906,0.011688,[4 6] ; [3 5],[3.88888889 6.11111111] ; [3.11111111 4.88888889],0
