Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002695,9.002976,[19  2] ; [1 3],[16.8  4.2] ; [3.2 0.8],0
s6,1,0.011412,6.4,[17  3] ; [1 3],[15.  5.] ; [3. 1.],0
a2,1,0.04299,4.095805,[ 2 19] ; [2 2],[ 3.36 17.64] ; [0.64 3.36],0
n4,1,0.04299,4.095805,[19  2] ; [2 2],[17.64  3.36] ; [3.36 0.64],0
r3,1,0.04299,4.095805,[19  2] ; [2 2],[17.64  3.36] ; [3.36 0.64],0
a4,1,0.118991,2.430556,[ 7 14] ; [3 1],[ 8.4 12.6] ; [1.6 2.4],0
s7,1,0.199674,1.644755,[12  8] ; [1 3],[10.83333333  9.16666667] ; [2.16666667 1.83333333],0
v3,1,0.273322,1.2,[11  9] ; [1 3],[10. 10.] ; [2. 2.],0
s3,1,0.273322,1.2,[11  9] ; [1 3],[10. 10.] ; [2. 2.],0
r1,1,0.28497,1.143235,[16  5] ; [2 2],[15.12  5.88] ; [2.88 1.12],0
v4,1,0.382677,0.762085,[19  2] ; [3 1],[18.48  2.52] ; [3.52 0.48],0
a7,1,0.399765,0.709034,[15  6] ; [2 2],[14.28  6.72] ; [2.72 1.28],0
n3,1,0.427355,0.63,[4 1] ; [1 1],[3.57142857 1.42857143] ; [1.42857143 0.57142857],0
a3,1,0.504036,0.446429,[12  9] ; [3 1],[12.6  8.4] ; [2.4 1.6],0
p8,1,0.524471,0.405093,[14  7] ; [2 2],[13.44  7.56] ; [2.56 1.44],0
n5,1,0.592156,0.28699,[18  3] ; [3 1],[17.64  3.36] ; [3.36 0.64],0
d3,1,0.617017,0.250083,[13  8] ; [3 1],[13.44  7.56] ; [2.56 1.44],0
v2,1,0.711138,0.137143,[ 8 12] ; [2 2],[ 8.33333333 11.66666667] ; [1.66666667 2.33333333],0
p4,1,0.711138,0.137143,[12  8] ; [2 2],[11.66666667  8.33333333] ; [2.33333333 1.66666667],0
d4,1,0.785028,0.074405,[17  4] ; [3 1],[16.8  4.2] ; [3.2 0.8],0
p7,1,0.825381,0.048677,[12  8] ; [2 1],[12.17391304  7.82608696] ; [1.82608696 1.17391304],0
b3,1,0.828812,0.046753,[6 9] ; [1 2],[5.83333333 9.16666667] ; [1.16666667 1.83333333],0
b2,1,0.828812,0.046753,[6 9] ; [1 2],[5.83333333 9.16666667] ; [1.16666667 1.83333333],0
p2,1,0.865215,0.028812,[15  6] ; [2 1],[14.875  6.125] ; [2.125 0.875],0
p6,1,0.873382,0.025397,[ 8 13] ; [1 2],[ 7.875 13.125] ; [1.125 1.875],0
a5,1,0.884077,0.021259,[15  6] ; [3 1],[15.12  5.88] ; [2.88 1.12],0
d2,1,0.930388,0.007631,[10 11] ; [2 2],[10.08 10.92] ; [1.92 2.08],0
d1,1,0.930388,0.007631,[11 10] ; [2 2],[10.92 10.08] ; [2.08 1.92],0
a6,1,0.930388,0.007631,[10 11] ; [2 2],[10.08 10.92] ; [1.92 2.08],0
s8,1,0.930388,0.007631,[10 11] ; [2 2],[10.08 10.92] ; [1.92 2.08],0
v1,1,0.956561,0.002967,[14  5] ; [3 1],[14.04347826  4.95652174] ; [2.95652174 1.04347826],0
