Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,101.272891,[208  30] ; [41 75],[167.40677966  70.59322034] ; [81.59322034 34.40677966],1
n6,1,0.0,38.783808,[208  29] ; [68 48],[185.30311615  51.69688385] ; [90.69688385 25.30311615],1
p10,1,2.4e-05,17.846859,[191  44] ; [70 46],[174.74358974  60.25641026] ; [86.25641026 29.74358974],1
v1,1,0.000276,13.223539,[134  99] ; [41 71],[118.1884058 114.8115942] ; [56.8115942 55.1884058],1
a2,1,0.002882,8.880742,[ 59 179] ; [ 13 103],[ 48.40677966 189.59322034] ; [23.59322034 92.40677966],0
p9,1,0.004763,7.967392,[190  45] ; [78 38],[179.43019943  55.56980057] ; [88.56980057 27.43019943],0
p4,1,0.005201,7.808188,[133 103] ; [47 69],[120.68181818 115.31818182] ; [59.31818182 56.68181818],0
p11,1,0.005365,7.752094,[197  41] ; [81 35],[186.9039548  51.0960452] ; [91.0960452 24.9039548],0
a8,1,0.021606,5.277263,[ 31 187] ; [  6 101],[ 24.81846154 193.18153846] ; [12.18153846 94.81846154],0
r4,1,0.024631,5.049626,[228  10] ; [104  12],[223.20903955  14.79096045] ; [108.79096045   7.20903955],0
s1,1,0.032222,4.586644,[  3 228] ; [  6 110],[  5.99135447 225.00864553] ; [  3.00864553 112.99135447],0
p8,1,0.037023,4.349343,[122 111] ; [47 69],[112.82808023 120.17191977] ; [56.17191977 59.82808023],0
p7,1,0.044033,4.055298,[143  90] ; [57 57],[134.29394813  98.70605187] ; [65.70605187 48.29394813],0
d2,1,0.053183,3.73816,[109 127] ; [41 75],[100.56818182 135.43181818] ; [49.43181818 66.56818182],0
d5,1,0.056852,3.626904,[197  41] ; [86 30],[190.26553672  47.73446328] ; [92.73446328 23.26553672],0
p5,1,0.060531,3.522764,[ 18 218] ; [  3 113],[ 14.07954545 221.92045455] ; [  6.92045455 109.07954545],0
p6,1,0.080565,3.053458,[ 70 164] ; [24 90],[ 63.20689655 170.79310345] ; [30.79310345 83.20689655],0
p2,1,0.080894,3.046858,[196  41] ; [86 29],[189.86931818  47.13068182] ; [92.13068182 22.86931818],0
p3,1,0.091449,2.848686,[104 133] ; [40 76],[ 96.67988669 140.32011331] ; [47.32011331 68.67988669],0
a5,1,0.100125,2.703545,[176  62] ; [76 40],[169.42372881  68.57627119] ; [82.57627119 33.42372881],0
b3,1,0.10475,2.631687,[48 85] ; [14 44],[43.17277487 89.82722513] ; [18.82722513 39.17277487],0
b2,1,0.10475,2.631687,[48 85] ; [14 44],[43.17277487 89.82722513] ; [18.82722513 39.17277487],0
u1,1,0.106685,2.602651,[ 35 203] ; [ 10 106],[ 30.25423729 207.74576271] ; [ 14.74576271 101.25423729],0
a6,1,0.117027,2.456663,[177  61] ; [77 39],[170.76836158  67.23163842] ; [83.23163842 32.76836158],0
v3,1,0.123484,2.372567,[ 81 146] ; [30 80],[ 74.76854599 152.23145401] ; [36.23145401 73.76854599],0
a3,1,0.127895,2.317865,[154  82] ; [66 50],[147.5  88.5] ; [72.5 43.5],0
n1,1,0.137803,2.202326,[19 29] ; [ 9 28],[15.81176471 32.18823529] ; [12.18823529 24.81176471],0
v4,1,0.157302,1.999969,[228  10] ; [106   9],[225.1898017  12.8101983] ; [108.8101983   6.1898017],0
a4,1,0.159404,1.979872,[104 132] ; [42 74],[ 97.88636364 138.11363636] ; [48.11363636 67.88636364],0
s6,1,0.184932,1.757541,[128 105] ; [54 60],[122.2074928 110.7925072] ; [59.7925072 54.2074928],0
r2,1,0.189873,1.718602,[230   6] ; [108   6],[227.90857143   8.09142857] ; [110.09142857   3.90857143],0
s5,1,0.288305,1.127518,[ 59 173] ; [22 87],[ 55.1085044 176.8914956] ; [25.8914956 83.1085044],0
d1,1,0.376011,0.783704,[137 101] ; [61 55],[133.11864407 104.88135593] ; [64.88135593 51.11864407],0
d4,1,0.490267,0.47594,[191  46] ; [97 19],[193.35977337  43.64022663] ; [94.64022663 21.35977337],0
