Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,6.1e-05,16.063488,[15 35] ; [29 11],[24.44444444 25.55555556] ; [19.55555556 20.44444444],1
s5,1,0.200674,1.637459,[ 8 41] ; [11 29],[10.46067416 38.53932584] ; [ 8.53932584 31.46067416],0
n2,1,0.269007,1.221805,[12  7] ; [6 1],[13.15384615  5.84615385] ; [4.84615385 2.15384615],0
r1,1,0.304208,1.055657,[40 10] ; [29 12],[37.91208791 12.08791209] ; [31.08791209  9.91208791],0
u2,1,0.307176,1.042781,[12 12] ; [10  5],[13.53846154 10.46153846] ; [8.46153846 6.53846154],0
r2,1,0.314034,1.013632,[46  4] ; [35  6],[44.50549451  5.49450549] ; [36.49450549  4.50549451],0
n4,1,0.318048,0.996957,[33 17] ; [31 10],[35.16483516 14.83516484] ; [28.83516484 12.16483516],0
d5,1,0.318048,0.996957,[33 17] ; [31 10],[35.16483516 14.83516484] ; [28.83516484 12.16483516],0
d1,1,0.380066,0.770488,[21 29] ; [21 20],[23.07692308 26.92307692] ; [18.92307692 22.07692308],0
d4,1,0.389064,0.741866,[33 16] ; [31 10],[34.84444444 14.15555556] ; [29.15555556 11.84444444],0
v3,1,0.397316,0.716435,[13 37] ; [14 27],[14.83516484 35.16483516] ; [12.16483516 28.83516484],0
p6,1,0.433144,0.614378,[10 39] ; [11 29],[11.56179775 37.43820225] ; [ 9.43820225 30.56179775],0
p5,1,0.444238,0.585312,[ 1 49] ; [ 2 39],[ 1.64835165 48.35164835] ; [ 1.35164835 39.64835165],0
b4,1,0.46087,0.54378,[33 17] ; [30 11],[34.61538462 15.38461538] ; [28.38461538 12.61538462],0
r4,1,0.468631,0.525202,[42  8] ; [32  9],[40.65934066  9.34065934] ; [33.34065934  7.65934066],0
a7,1,0.515703,0.422479,[29 20] ; [27 14],[30.48888889 18.51111111] ; [25.51111111 15.48888889],0
a4,1,0.548506,0.36,[18 32] ; [12 28],[16.66666667 33.33333333] ; [13.33333333 26.66666667],0
v2,1,0.579099,0.307693,[23 26] ; [16 23],[21.71590909 27.28409091] ; [17.28409091 21.71590909],0
p3,1,0.589459,0.29119,[13 36] ; [13 28],[14.15555556 34.84444444] ; [11.84444444 29.15555556],0
v1,1,0.619872,0.246048,[17 33] ; [16 25],[18.13186813 31.86813187] ; [14.86813187 26.13186813],0
n1,1,0.629412,0.232859,[ 7 11] ; [2 5],[ 6.48 11.52] ; [2.52 4.48],0
n6,1,0.655079,0.199557,[35 14] ; [31 10],[35.93333333 13.06666667] ; [30.06666667 10.93333333],0
p7,1,0.67876,0.171525,[26 24] ; [22 17],[26.96629213 23.03370787] ; [21.03370787 17.96629213],0
a5,1,0.707228,0.141061,[30 20] ; [23 18],[29.12087912 20.87912088] ; [23.87912088 17.12087912],0
a8,1,0.714494,0.133829,[ 4 42] ; [ 4 32],[ 4.48780488 41.51219512] ; [ 3.51219512 32.48780488],0
s1,1,0.796546,0.066471,[ 3 46] ; [ 3 37],[ 3.30337079 45.69662921] ; [ 2.69662921 37.30337079],0
d2,1,0.80295,0.062266,[24 25] ; [19 22],[23.41111111 25.58888889] ; [19.58888889 21.41111111],0
r3,1,0.881335,0.022284,[45  4] ; [38  3],[45.18888889  3.81111111] ; [37.81111111  3.18888889],0
a1,1,0.88698,0.0202,[ 1 49] ; [ 1 40],[ 1.0989011 48.9010989] ; [ 0.9010989 40.0989011],0
p10,1,0.920976,0.009841,[17 33] ; [14 26],[17.22222222 32.77777778] ; [13.77777778 26.22222222],0
n3,1,0.943206,0.005075,[14  6] ; [5 2],[14.07407407  5.92592593] ; [4.92592593 2.07407407],0
v4,1,0.943754,0.004978,[44  5] ; [37  4],[44.1  4.9] ; [36.9  4.1],0
a6,1,0.953916,0.00334,[32 18] ; [26 15],[31.86813187 18.13186813] ; [26.13186813 14.86813187],0
p2,1,0.976216,0.000889,[34 16] ; [28 13],[34.06593407 15.93406593] ; [27.93406593 13.06593407],0
