Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,26.864367,[ 4 33] ; [47 28],[16.84821429 20.15178571] ; [34.15178571 40.84821429],1
v1,1,0.313127,1.01744,[16 20] ; [41 34],[18.48648649 17.51351351] ; [38.51351351 36.48648649],0
r4,1,0.325017,0.968649,[30  7] ; [66  9],[31.71428571  5.28571429] ; [64.28571429 10.71428571],0
s3,1,0.345045,0.891597,[31  6] ; [57 18],[29.07142857  7.92857143] ; [58.92857143 16.07142857],0
u2,1,0.368714,0.807994,[13  8] ; [6 7],[11.73529412  9.26470588] ; [7.26470588 5.73529412],0
b4,1,0.375682,0.784785,[23 14] ; [40 35],[20.8125 16.1875] ; [42.1875 32.8125],0
p3,1,0.416308,0.660714,[14 23] ; [34 40],[16. 21.] ; [32. 42.],0
b2,1,0.431557,0.618629,[ 5 15] ; [12 22],[ 6.2962963 13.7037037] ; [10.7037037 23.2962963],0
b3,1,0.431557,0.618629,[ 5 15] ; [12 22],[ 6.2962963 13.7037037] ; [10.7037037 23.2962963],0
b1,1,0.455917,0.555899,[22 15] ; [39 36],[20.15178571 16.84821429] ; [40.84821429 34.15178571],0
n1,1,0.504985,0.444444,[ 5 11] ; [10 14],[ 6. 10.] ; [ 9. 15.],0
b5,1,0.519463,0.414959,[25 12] ; [46 29],[23.45535714 13.54464286] ; [47.54464286 27.45535714],0
p10,1,0.587394,0.294432,[21 13] ; [49 24],[22.24299065 11.75700935] ; [47.75700935 25.24299065],0
v4,1,0.623674,0.240738,[33  4] ; [69  6],[33.69642857  3.30357143] ; [68.30357143  6.69642857],0
s4,1,0.628412,0.23422,[12 25] ; [21 54],[10.90178571 26.09821429] ; [22.09821429 52.90178571],0
s8,1,0.642189,0.215891,[19 18] ; [42 33],[20.15178571 16.84821429] ; [40.84821429 34.15178571],0
s1,1,0.717057,0.13133,[ 3 32] ; [ 8 66],[ 3.53211009 31.46788991] ; [ 7.46788991 66.53211009],0
p12,1,0.737229,0.112577,[ 1 35] ; [ 3 71],[ 1.30909091 34.69090909] ; [ 2.69090909 71.30909091],0
a1,1,0.795358,0.067267,[ 2 35] ; [ 5 70],[ 2.3125 34.6875] ; [ 4.6875 70.3125],0
p8,1,0.924722,0.008928,[12 24] ; [24 50],[11.78181818 24.21818182] ; [24.21818182 49.78181818],0
n5,1,0.934339,0.006788,[22 15] ; [44 29],[22.2 14.8] ; [43.8 29.2],0
n2,1,1.0,0.0,[12  4] ; [18  6],[12.  4.] ; [18.  6.],0
