Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.005478,7.714356,[34 28] ; [29  6],[40.26804124 21.73195876] ; [22.73195876 12.26804124],0
v2,1,0.006034,7.540215,[31 29] ; [28  7],[37.26315789 22.73684211] ; [21.73684211 13.26315789],0
b1,1,0.013372,6.119218,[30 32] ; [ 8 27],[24.28865979 37.71134021] ; [13.71134021 21.28865979],0
p12,1,0.034115,4.48891,[ 1 60] ; [ 4 30],[ 3.21052632 57.78947368] ; [ 1.78947368 32.21052632],0
a7,1,0.039252,4.249921,[39 23] ; [29  6],[43.46391753 18.53608247] ; [24.53608247 10.46391753],0
a6,1,0.058592,3.576788,[36 26] ; [27  8],[40.26804124 21.73195876] ; [22.73195876 12.26804124],0
d4,1,0.08136,3.037528,[48 14] ; [32  3],[51.13402062 10.86597938] ; [28.86597938  6.13402062],0
u1,1,0.086424,2.939756,[ 5 57] ; [ 7 28],[ 7.67010309 54.32989691] ; [ 4.32989691 30.67010309],0
a4,1,0.10443,2.636548,[30 32] ; [11 24],[26.20618557 35.79381443] ; [14.79381443 20.20618557],0
b2,1,0.110415,2.548277,[11 23] ; [8 6],[13.45833333 20.54166667] ; [5.54166667 8.45833333],0
b3,1,0.110415,2.548277,[11 23] ; [8 6],[13.45833333 20.54166667] ; [5.54166667 8.45833333],0
n2,1,0.153022,2.041863,[19  3] ; [10  5],[17.24324324  4.75675676] ; [11.75675676  3.24324324],0
s4,1,0.185815,1.750488,[16 46] ; [ 5 30],[13.42268041 48.57731959] ; [ 7.57731959 27.42268041],0
s6,1,0.186671,1.743701,[36 24] ; [25  9],[38.93617021 21.06382979] ; [22.06382979 11.93617021],0
p3,1,0.198137,1.656055,[28 33] ; [11 23],[25.04210526 35.95789474] ; [13.95789474 20.04210526],0
p11,1,0.252192,1.31112,[39 23] ; [26  9],[41.54639175 20.45360825] ; [23.45360825 11.54639175],0
u2,1,0.27894,1.172249,[10  8] ; [9 3],[11.4  6.6] ; [7.6 4.4],0
n6,1,0.288119,1.128388,[37 25] ; [24 10],[39.39583333 22.60416667] ; [21.60416667 12.39583333],0
n1,1,0.311898,1.022623,[ 6 16] ; [ 2 13],[ 4.75675676 17.24324324] ; [ 3.24324324 11.75675676],0
p10,1,0.321,0.984868,[44 16] ; [28  6],[45.95744681 14.04255319] ; [26.04255319  7.95744681],0
r3,1,0.347214,0.883612,[56  5] ; [30  5],[54.64583333  6.35416667] ; [31.35416667  3.64583333],0
n3,1,0.360533,0.836034,[15  7] ; [8 7],[13.67567568  8.32432432] ; [9.32432432 5.67567568],0
b4,1,0.371577,0.798383,[35 27] ; [23 12],[37.07216495 24.92783505] ; [20.92783505 14.07216495],0
p6,1,0.399325,0.710357,[17 41] ; [ 7 26],[15.2967033 42.7032967] ; [ 8.7032967 24.2967033],0
s7,1,0.407419,0.68632,[22 38] ; [15 18],[23.87096774 36.12903226] ; [13.12903226 19.87096774],0
p5,1,0.440467,0.595066,[ 3 59] ; [ 3 31],[ 3.875 58.125] ; [ 2.125 31.875],0
a2,1,0.465189,0.533381,[12 50] ; [ 9 26],[13.42268041 48.57731959] ; [ 7.57731959 27.42268041],0
s8,1,0.47693,0.505876,[20 41] ; [14 21],[21.60416667 39.39583333] ; [12.39583333 22.60416667],0
u3,1,0.500184,0.454545,[14  4] ; [8 4],[13.2  4.8] ; [8.8 3.2],0
r1,1,0.509643,0.4348,[44 18] ; [27  8],[45.3814433 16.6185567] ; [25.6185567  9.3814433],0
p1,1,0.519943,0.414007,[ 6 56] ; [ 2 32],[ 5.16666667 56.83333333] ; [ 2.83333333 31.16666667],0
r4,1,0.524948,0.404162,[48 14] ; [29  6],[49.21649485 12.78350515] ; [27.78350515  7.21649485],0
d1,1,0.552746,0.352421,[28 34] ; [18 17],[29.40206186 32.59793814] ; [16.59793814 18.40206186],0
a1,1,0.55389,0.350394,[ 2 60] ; [ 2 33],[ 2.55670103 59.44329897] ; [ 1.44329897 33.55670103],0
s1,1,0.565427,0.330394,[ 2 59] ; [ 2 33],[ 2.54166667 58.45833333] ; [ 1.45833333 33.54166667],0
a3,1,0.59085,0.289019,[44 18] ; [23 12],[42.82474227 19.17525773] ; [24.17525773 10.82474227],0
a5,1,0.59085,0.289019,[44 18] ; [23 12],[42.82474227 19.17525773] ; [24.17525773 10.82474227],0
a8,1,0.643044,0.214783,[ 3 56] ; [ 1 32],[ 2.56521739 56.43478261] ; [ 1.43478261 31.56521739],0
p9,1,0.652964,0.202184,[49 11] ; [29  5],[49.78723404 10.21276596] ; [28.21276596  5.78723404],0
p8,1,0.676435,0.174167,[26 35] ; [16 18],[26.96842105 34.03157895] ; [15.03157895 18.96842105],0
p2,1,0.677885,0.172516,[45 17] ; [26  8],[45.85416667 16.14583333] ; [25.14583333  8.85416667],0
n5,1,0.684482,0.165124,[27 34] ; [14 21],[26.05208333 34.94791667] ; [14.94791667 20.05208333],0
v4,1,0.71488,0.133451,[57  4] ; [32  3],[56.55208333  4.44791667] ; [32.44791667  2.55208333],0
b5,1,0.77741,0.079917,[39 23] ; [21 14],[38.35051546 23.64948454] ; [21.64948454 13.35051546],0
s2,1,0.800133,0.064097,[30 32] ; [16 19],[29.40206186 32.59793814] ; [16.59793814 18.40206186],0
s3,1,0.832069,0.044965,[31 30] ; [17 18],[30.5 30.5] ; [17.5 17.5],0
d5,1,0.855527,0.03315,[45 17] ; [26  9],[45.3814433 16.6185567] ; [25.6185567  9.3814433],0
p7,1,0.93248,0.007178,[34 26] ; [19 14],[34.19354839 25.80645161] ; [18.80645161 14.19354839],0
s5,1,0.969433,0.001468,[20 39] ; [12 23],[20.08510638 38.91489362] ; [11.91489362 23.08510638],0
p4,1,0.978677,0.000714,[29 33] ; [16 18],[29.0625 32.9375] ; [15.9375 18.0625],0
r2,1,0.994467,4.8e-05,[54  7] ; [31  4],[54.01041667  6.98958333] ; [30.98958333  4.01041667],0
d2,1,0.9964,2e-05,[23 39] ; [13 22],[23.01030928 38.98969072] ; [12.98969072 22.01030928],0
