Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,175.413389,[ 89 234] ; [239  57],[171.15347334 151.84652666] ; [156.84652666 139.15347334],1
s2,1,0.0,96.428763,[119 218] ; [227  80],[181.05900621 155.94099379] ; [164.94099379 142.05900621],1
s3,1,0.0,70.48557,[145 191] ; [232  74],[197.30841121 138.69158879] ; [179.69158879 126.30841121],1
s6,1,0.0,64.784846,[188 144] ; [263  44],[234.32237872  97.67762128] ; [216.67762128  90.32237872],1
s5,1,0.0,33.767726,[ 80 251] ; [137 159],[114.55661882 216.44338118] ; [102.44338118 193.55661882],1
p6,1,0.0,26.680676,[ 99 234] ; [153 155],[130.91419657 202.08580343] ; [121.08580343 186.91419657],1
d1,1,1.4e-05,18.890863,[176 164] ; [213  98],[203.16436252 136.83563748] ; [185.83563748 125.16436252],1
a3,1,1.9e-05,18.303497,[222 116] ; [250  60],[246.19753086  91.80246914] ; [225.80246914  84.19753086],1
v3,1,4.9e-05,16.480069,[117 213] ; [154 145],[142.17806041 187.82193959] ; [128.82193959 170.17806041],1
v1,1,6e-05,16.107444,[170 163] ; [201 100],[194.86277603 138.13722397] ; [176.13722397 124.86277603],1
p4,1,0.000206,13.7738,[193 144] ; [221  89],[215.63833076 121.36166924] ; [198.36166924 111.63833076],1
p3,1,0.000237,13.510852,[154 183] ; [187 124],[177.34104938 159.65895062] ; [163.65895062 147.34104938],1
p8,1,0.000404,12.511828,[161 172] ; [190 115],[183.20219436 149.79780564] ; [167.79780564 137.20219436],1
d2,1,0.000534,11.991842,[147 190] ; [178 133],[169.02006173 167.97993827] ; [155.97993827 155.02006173],1
p7,1,0.000582,11.832758,[201 130] ; [223  80],[221.36277603 109.63722397] ; [202.63722397 100.36277603],1
p12,1,0.001113,10.629835,[ 18 318] ; [ 39 269],[ 29.73913043 306.26086957] ; [ 27.26086957 280.73913043],0
a5,1,0.001119,10.619122,[236 103] ; [251  60],[253.98923077  85.01076923] ; [233.01076923  77.98923077],0
u4,1,0.00125,10.414685,[  3 337] ; [ 16 295],[  9.92319508 330.07680492] ; [  9.07680492 301.92319508],0
p5,1,0.003462,8.546627,[ 32 306] ; [ 53 254],[ 44.54263566 293.45736434] ; [ 40.45736434 266.54263566],0
p10,1,0.004355,8.129591,[275  60] ; [277  31],[287.58942457  47.41057543] ; [264.41057543  43.58942457],0
d5,1,0.00453,8.058017,[264  75] ; [268  42],[277.88597843  61.11402157] ; [254.11402157  55.88597843],0
r1,1,0.005236,7.796095,[263  76] ; [266  43],[276.74537037  62.25462963] ; [252.25462963  56.74537037],0
p9,1,0.007473,7.155694,[283  51] ; [283  26],[294.00311042  39.99688958] ; [271.99688958  37.00311042],0
b3,1,0.008079,7.015769,[ 59 125] ; [ 96 117],[ 71.83879093 112.16120907] ; [ 83.16120907 129.83879093],0
b2,1,0.008079,7.015769,[ 59 125] ; [ 96 117],[ 71.83879093 112.16120907] ; [ 83.16120907 129.83879093],0
d4,1,0.013676,6.07943,[264  73] ; [266  44],[276.05873261  60.94126739] ; [253.94126739  56.05873261],0
v2,1,0.015513,5.857305,[172 152] ; [188 112],[186.92307692 137.07692308] ; [173.07692308 126.92307692],0
u1,1,0.032175,4.589141,[ 56 284] ; [ 72 239],[ 66.85099846 273.14900154] ; [ 61.14900154 249.85099846],0
u3,1,0.036354,4.38042,[60 58] ; [41 20],[66.58100559 51.41899441] ; [34.41899441 26.58100559],0
n6,1,0.051527,3.791068,[299  39] ; [289  22],[306.23112481  31.76887519] ; [281.76887519  29.23112481],0
s4,1,0.068809,3.311198,[ 44 289] ; [ 57 252],[ 52.38785047 280.61214953] ; [ 48.61214953 260.38785047],0
b1,1,0.072324,3.229464,[122 218] ; [133 178],[133.1797235 206.8202765] ; [121.8202765 189.1797235],0
a7,1,0.132123,2.267384,[250  89] ; [212  98],[241.3220339  97.6779661] ; [220.6779661  89.3220339],0
r2,1,0.163563,1.940974,[318  20] ; [297  11],[321.78018576  16.21981424] ; [293.21981424  14.78018576],0
n4,1,0.19071,1.712125,[296  44] ; [280  30],[301.29230769  38.70769231] ; [274.70769231  35.29230769],0
a2,1,0.19357,1.690233,[ 81 259] ; [ 88 223],[ 88.26420891 251.73579109] ; [ 80.73579109 230.26420891],0
b4,1,0.195799,1.673433,[204 136] ; [171 140],[195.85253456 144.14746544] ; [179.14746544 131.85253456],0
a6,1,0.209752,1.573135,[239  99] ; [205 105],[231.59259259 106.40740741] ; [212.40740741  97.59259259],0
a4,1,0.219108,1.510206,[150 188] ; [153 158],[157.8027735 180.1972265] ; [145.1972265 165.8027735],0
a1,1,0.231508,1.431572,[ 12 328] ; [ 17 294],[ 15.14592934 324.85407066] ; [ 13.85407066 297.14592934],0
u2,1,0.256503,1.287532,[60 56] ; [37 24],[63.57062147 52.42937853] ; [33.42937853 27.57062147],0
n2,1,0.281797,1.158403,[59 13] ; [43 15],[56.49230769 15.50769231] ; [45.50769231 12.49230769],0
r4,1,0.345212,0.890979,[314  26] ; [293  18],[317.01996928  22.98003072] ; [289.98003072  21.01996928],0
b5,1,0.356616,0.849777,[211 129] ; [182 129],[205.25345622 134.74654378] ; [187.74654378 123.25345622],0
s1,1,0.36787,0.810848,[  8 326] ; [ 11 294],[  9.93114241 324.06885759] ; [  9.06885759 295.93114241],0
n1,1,0.374672,0.788111,[27 43] ; [26 30],[29.44444444 40.55555556] ; [23.55555556 32.44444444],0
a8,1,0.43925,0.59824,[ 48 262] ; [ 50 230],[ 51.49152542 258.50847458] ; [ 46.50847458 233.49152542],0
n3,1,0.491299,0.47368,[54 17] ; [41 17],[52.28682171 18.71317829] ; [42.71317829 15.28682171],0
p11,1,0.59339,0.285081,[280  60] ; [261  50],[282.5499232  57.4500768] ; [258.4500768  52.5499232],0
p1,1,0.633801,0.226941,[ 27 311] ; [ 28 282],[ 28.6882716 309.3117284] ; [ 26.3117284 283.6882716],0
v4,1,0.724142,0.124559,[324  15] ; [298  12],[324.89676425  14.10323575] ; [297.10323575  12.89676425],0
d3,1,0.758279,0.094705,[227 110] ; [213  98],[228.82716049 108.17283951] ; [211.17283951  99.82716049],0
p2,1,0.833922,0.043963,[285  52] ; [264  46],[285.95517774  51.04482226] ; [263.04482226  46.95517774],0
