Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,27.89494,[254  13] ; [9 6],[249.0106383  17.9893617] ; [13.9893617  1.0106383],1
r4,1,1.1e-05,19.396782,[236  33] ; [7 8],[230.16549296  38.83450704] ; [12.83450704  2.16549296],1
n2,1,0.015529,5.855441,[60 17] ; [2 4],[57.51807229 19.48192771] ; [4.48192771 1.51807229],0
b1,1,0.020829,5.341004,[ 84 185] ; [9 6],[ 88.08802817 180.91197183] ; [ 4.91197183 10.08802817],0
d3,1,0.02611,4.948704,[166 101] ; [ 5 10],[161.90425532 105.09574468] ; [9.09574468 5.90425532],0
s6,1,0.027547,4.856215,[155 110] ; [ 4 10],[151.02150538 113.97849462] ; [7.97849462 6.02150538],0
v3,1,0.030506,4.68054,[ 88 175] ; [ 1 14],[ 84.19784173 178.80215827] ; [ 4.80215827 10.19784173],0
a6,1,0.036821,4.358694,[178  90] ; [6 9],[174.24734982  93.75265018] ; [9.75265018 5.24734982],0
n6,1,0.038469,4.284155,[215  53] ; [8 6],[211.92907801  56.07092199] ; [11.07092199  2.92907801],0
r1,1,0.03985,4.224245,[205  62] ; [8 7],[201.67021277  65.32978723] ; [11.32978723  3.67021277],0
b5,1,0.057645,3.603881,[173  96] ; [6 9],[169.54577465  99.45422535] ; [9.45422535 5.54577465],0
p7,1,0.097757,2.741767,[142 115] ; [ 5 10],[138.89338235 118.10661765] ; [8.10661765 6.89338235],0
d1,1,0.107811,2.586024,[129 140] ; [ 4 11],[125.97535211 143.02464789] ; [7.02464789 7.97535211],0
r3,1,0.126542,2.334422,[254  13] ; [12  2],[252.74733096  14.25266904] ; [13.25266904  0.74733096],0
s1,1,0.143486,2.140173,[  4 260] ; [ 1 14],[  4.7311828 259.2688172] ; [ 0.2688172 14.7311828],0
v2,1,0.156385,2.008835,[133 122] ; [ 5 10],[130.33333333 124.66666667] ; [7.66666667 7.33333333],0
a5,1,0.157778,1.99539,[174  95] ; [7 8],[171.44014085  97.55985915] ; [9.55985915 5.44014085],0
u3,1,0.199778,1.644,[44 45] ; [1 4],[42.60638298 46.39361702] ; [2.39361702 2.60638298],0
b3,1,0.220109,1.503662,[49 90] ; [5 4],[50.71621622 88.28378378] ; [3.28378378 5.71621622],0
b2,1,0.220109,1.503662,[49 90] ; [5 4],[50.71621622 88.28378378] ; [3.28378378 5.71621622],0
n4,1,0.228999,1.447065,[183  85] ; [8 7],[180.87632509  87.12367491] ; [10.12367491  4.87632509],0
a2,1,0.277128,1.181121,[ 47 222] ; [ 1 14],[ 45.46478873 223.53521127] ; [ 2.53521127 12.46478873],0
d2,1,0.319104,0.992616,[106 162] ; [ 4 11],[104.16961131 163.83038869] ; [5.83038869 9.16961131],0
p9,1,0.325849,0.965326,[218  44] ; [11  4],[216.59927798  45.40072202] ; [12.40072202  2.59927798],0
a1,1,0.354478,0.85736,[  7 262] ; [ 1 14],[  7.57746479 261.42253521] ; [ 0.42253521 14.57746479],0
n5,1,0.367686,0.811469,[173  94] ; [8 7],[171.37234043  95.62765957] ; [9.62765957 5.37234043],0
d5,1,0.386068,0.751289,[205  63] ; [10  5],[203.60424028  64.39575972] ; [11.39575972  3.60424028],0
p10,1,0.400917,0.705575,[202  63] ; [10  5],[200.64285714  64.35714286] ; [11.35714286  3.64285714],0
s7,1,0.405816,0.691025,[ 97 163] ; [ 4 11],[ 95.49090909 164.50909091] ; [5.50909091 9.49090909],0
a4,1,0.442974,0.588567,[ 98 171] ; [ 4 11],[ 96.61267606 172.38732394] ; [5.38732394 9.61267606],0
s2,1,0.457947,0.550909,[115 152] ; [ 5 10],[113.61702128 153.38297872] ; [6.38297872 8.61702128],0
a7,1,0.469803,0.522439,[184  83] ; [9 6],[182.73404255  84.26595745] ; [10.26595745  4.73404255],0
