Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,77.528021,[ 32 130] ; [64 18],[63.73770492 98.26229508] ; [32.26229508 49.73770492],1
s5,1,0.0,33.854178,[ 22 141] ; [39 43],[ 40.58367347 122.41632653] ; [20.41632653 61.58367347],1
s6,1,1.7e-05,18.443753,[75 87] ; [61 20],[90.66666667 71.33333333] ; [45.33333333 35.66666667],1
s7,1,0.000119,14.814199,[ 27 126] ; [33 48],[ 39.23076923 113.76923077] ; [20.76923077 60.23076923],1
s4,1,0.000602,11.769094,[ 12 149] ; [19 64],[ 20.45491803 140.54508197] ; [10.54508197 72.45491803],1
d4,1,0.007959,7.042771,[123  41] ; [75  9],[130.93548387  33.06451613] ; [67.06451613 16.93548387],0
a6,1,0.030449,4.683739,[118  46] ; [49 35],[110.43548387  53.56451613] ; [56.56451613 27.43548387],0
s1,1,0.030639,4.673077,[  3 159] ; [ 6 75],[  6. 156.] ; [ 3. 78.],0
p2,1,0.07033,3.2753,[141  21] ; [64 18],[136.10655738  25.89344262] ; [68.89344262 13.10655738],0
p12,1,0.095005,2.78746,[  7 155] ; [ 8 74],[  9.95901639 152.04098361] ; [ 5.04098361 76.95901639],0
p3,1,0.136655,2.215229,[83 78] ; [34 48],[77.51851852 83.48148148] ; [39.48148148 42.51851852],0
p8,1,0.172998,1.85677,[84 76] ; [35 46],[79.00414938 80.99585062] ; [39.99585062 41.00414938],0
v2,1,0.215924,1.531259,[107  53] ; [47 33],[102.66666667  57.33333333] ; [51.33333333 28.66666667],0
n1,1,0.229342,1.444936,[14 20] ; [ 5 15],[11.96296296 22.03703704] ; [ 7.03703704 12.96296296],0
d1,1,0.249526,1.325953,[85 79] ; [50 34],[89.27419355 74.72580645] ; [45.72580645 38.27419355],0
v3,1,0.272694,1.203145,[62 97] ; [38 44],[65.97510373 93.02489627] ; [34.02489627 47.97510373],0
b5,1,0.291411,1.11309,[105  59] ; [48 36],[101.17741935  62.82258065] ; [51.82258065 32.17741935],0
a8,1,0.292325,1.108884,[ 12 133] ; [10 69],[ 14.24107143 130.75892857] ; [ 7.75892857 71.24107143],0
n3,1,0.32175,0.981818,[26  7] ; [14  7],[24.44444444  8.55555556] ; [15.55555556  5.44444444],0
p10,1,0.326109,0.964286,[123  39] ; [66 15],[126.  36.] ; [63. 18.],0
a2,1,0.341906,0.903271,[ 36 128] ; [23 61],[ 39.01612903 124.98387097] ; [19.98387097 64.01612903],0
r2,1,0.345517,0.889854,[151  10] ; [76  8],[149.17142857  11.82857143] ; [77.82857143  6.17142857],0
p6,1,0.368726,0.807955,[ 45 113] ; [27 52],[ 48. 110.] ; [24. 55.],0
p4,1,0.389881,0.739314,[90 73] ; [50 32],[93.14285714 69.85714286] ; [46.85714286 35.14285714],0
r4,1,0.403439,0.698052,[138  26] ; [74 10],[140.19354839  23.80645161] ; [71.80645161 12.19354839],0
a1,1,0.40632,0.689544,[  6 158] ; [ 5 79],[  7.27419355 156.72580645] ; [ 3.72580645 80.27419355],0
p5,1,0.438275,0.600794,[ 13 150] ; [ 9 73],[ 14.63673469 148.36326531] ; [ 7.36326531 74.63673469],0
b3,1,0.441459,0.592487,[36 54] ; [16 32],[33.91304348 56.08695652] ; [18.08695652 29.91304348],0
b2,1,0.441459,0.592487,[36 54] ; [16 32],[33.91304348 56.08695652] ; [18.08695652 29.91304348],0
u3,1,0.480507,0.497711,[29 24] ; [17 10],[30.475 22.525] ; [15.525 11.475],0
b1,1,0.55002,0.357281,[ 60 104] ; [34 50],[ 62.16129032 101.83870968] ; [31.83870968 52.16129032],0
a4,1,0.565361,0.330506,[69 93] ; [39 45],[71.12195122 90.87804878] ; [36.87804878 47.12195122],0
d5,1,0.578335,0.308933,[130  34] ; [64 20],[128.29032258  35.70967742] ; [65.70967742 18.29032258],0
p11,1,0.589141,0.291688,[128  36] ; [63 21],[126.30645161  37.69354839] ; [64.69354839 19.30645161],0
u1,1,0.596426,0.280421,[ 25 139] ; [15 69],[ 26.4516129 137.5483871] ; [13.5483871 70.4516129],0
n4,1,0.660578,0.192822,[120  43] ; [64 20],[121.42510121  41.57489879] ; [62.57489879 21.42510121],0
