Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,71.933742,[ 41 120] ; [354 206],[88.2038835 72.7961165] ; [306.7961165 253.2038835],1
a3,1,0.0,59.72437,[85 76] ; [463  99],[122.03042877  38.96957123] ; [425.96957123 136.03042877],1
a4,1,0.0,58.869757,[ 39 123] ; [327 234],[82.00829876 79.99170124] ; [283.99170124 277.00829876],1
d1,1,0.0,46.796218,[80 82] ; [434 129],[114.85241379  47.14758621] ; [399.14758621 163.85241379],1
u1,1,0.0,34.063415,[  7 155] ; [143 420],[ 33.51724138 128.48275862] ; [116.48275862 446.51724138],1
n4,1,0.0,26.182986,[102  60] ; [459 101],[125.87534626  36.12465374] ; [435.12465374 124.87534626],1
a6,1,0.000186,13.969798,[93 69] ; [409 153],[112.32596685  49.67403315] ; [389.67403315 172.32596685],1
d4,1,0.000231,13.559422,[130  31] ; [513  50],[142.98756906  18.01243094] ; [500.01243094  62.98756906],1
s8,1,0.00188,9.663078,[ 57 105] ; [273 284],[74.35326843 87.64673157] ; [255.64673157 301.35326843],0
p4,1,0.00308,8.759252,[81 80] ; [353 205],[97.1821975 63.8178025] ; [336.8178025 221.1821975],0
p3,1,0.004593,8.03299,[66 95] ; [300 259],[81.84166667 79.15833333] ; [284.15833333 274.84166667],0
n5,1,0.005494,7.709163,[107  54] ; [431 127],[120.47009736  40.52990264] ; [417.52990264 140.47009736],0
r1,1,0.006295,7.463822,[122  39] ; [475  84],[133.49583333  27.50416667] ; [463.50416667  95.49583333],0
s7,1,0.013197,6.142554,[63 91] ; [280 256],[76.55362319 77.44637681] ; [266.44637681 269.55362319],0
v1,1,0.014711,5.950774,[73 84] ; [315 233],[86.40567376 70.59432624] ; [301.59432624 246.40567376],0
v2,1,0.018279,5.569176,[77 77] ; [328 213],[89.74100719 64.25899281] ; [315.25899281 225.74100719],0
s5,1,0.020786,5.344629,[ 43 113] ; [202 335],[ 55.15151515 100.84848485] ; [189.84848485 347.15151515],0
p9,1,0.023543,5.127964,[121  34] ; [476  80],[130.14767932  24.85232068] ; [466.85232068  89.14767932],0
a1,1,0.028039,4.825681,[  3 159] ; [ 35 528],[  8.49103448 153.50896552] ; [ 29.50896552 533.49103448],0
n6,1,0.030176,4.699222,[125  35] ; [476  82],[133.9275766  26.0724234] ; [467.0724234  90.9275766],0
