Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,75.209432,[16 31] ; [93  1],[36.33333333 10.66666667] ; [72.66666667 21.33333333],1
r1,1,0.0,51.8704,[14 33] ; [83 10],[32.56428571 14.43571429] ; [64.43571429 28.56428571],1
v4,1,0.0,46.189181,[21 25] ; [88  4],[36.33333333  9.66666667] ; [72.66666667 19.33333333],1
r2,1,0.0,35.767526,[25 19] ; [91  3],[36.98550725  7.01449275] ; [79.01449275 14.98550725],1
p11,1,3e-05,17.418818,[13 34] ; [61 33],[24.66666667 22.33333333] ; [49.33333333 44.66666667],1
p2,1,3.5e-05,17.121429,[17 30] ; [68 26],[28.33333333 18.66666667] ; [56.66666667 37.33333333],1
a1,1,0.000381,12.620979,[ 9 38] ; [ 2 92],[ 3.66666667 43.33333333] ; [ 7.33333333 86.66666667],1
u3,1,0.000499,12.120888,[ 5 12] ; [27  7],[10.66666667  6.33333333] ; [21.33333333 12.66666667],1
p3,1,0.001398,10.208145,[ 5 42] ; [34 60],[13. 34.] ; [26. 68.],0
a5,1,0.002936,8.847059,[22 25] ; [68 26],[30. 17.] ; [60. 34.],0
a6,1,0.00339,8.584956,[22 25] ; [67 26],[29.87857143 17.12142857] ; [59.12142857 33.87857143],0
u2,1,0.004142,8.220395,[ 6 11] ; [26  8],[10.66666667  6.33333333] ; [21.33333333 12.66666667],0
n3,1,0.005267,7.785382,[10 13] ; [22  5],[14.72  8.28] ; [17.28  9.72],0
p8,1,0.005391,7.743432,[ 6 39] ; [34 60],[12.94964029 32.05035971] ; [27.05035971 66.94964029],0
p4,1,0.010202,6.599315,[ 9 38] ; [38 55],[15.77857143 31.22142857] ; [31.22142857 61.77857143],0
b5,1,0.011892,6.326923,[19 28] ; [59 35],[26. 21.] ; [52. 42.],0
p9,1,0.012207,6.280521,[21 25] ; [63 30],[27.79856115 18.20143885] ; [56.20143885 36.79856115],0
d5,1,0.016341,5.765756,[26 21] ; [70 23],[32.22857143 14.77142857] ; [63.77142857 29.22857143],0
b1,1,0.017218,5.674044,[30 17] ; [40 54],[23.33333333 23.66666667] ; [46.66666667 47.33333333],0
p10,1,0.019061,5.49594,[18 28] ; [56 37],[24.48920863 21.51079137] ; [49.51079137 43.48920863],0
s8,1,0.019106,5.491779,[ 6 41] ; [29 65],[11.66666667 35.33333333] ; [23.33333333 70.66666667],0
s2,1,0.028529,4.795827,[10 37] ; [37 56],[15.77857143 31.22142857] ; [31.22142857 61.77857143],0
d4,1,0.03825,4.293883,[29 18] ; [72 20],[34.15107914 12.84892086] ; [66.84892086 25.15107914],0
s6,1,0.047998,3.910038,[15 32] ; [46 47],[20.47857143 26.52142857] ; [40.52142857 52.47857143],0
a7,1,0.079984,3.065217,[26 21] ; [66 28],[30.66666667 16.33333333] ; [61.33333333 32.66666667],0
v2,1,0.099475,2.713941,[14 32] ; [38 46],[18.4 27.6] ; [33.6 50.4],0
n5,1,0.09991,2.706973,[24 23] ; [34 59],[19.47142857 27.52857143] ; [38.52857143 54.47142857],0
s3,1,0.104382,2.637275,[18 28] ; [50 43],[22.50359712 23.49640288] ; [45.49640288 47.50359712],0
n2,1,0.132233,2.266092,[12 11] ; [21  8],[14.59615385  8.40384615] ; [18.40384615 10.59615385],0
d3,1,0.159235,1.981476,[24 23] ; [59 34],[27.86428571 19.13571429] ; [55.13571429 37.86428571],0
s4,1,0.163353,1.942913,[ 7 40] ; [ 7 87],[ 4.66666667 42.33333333] ; [ 9.33333333 84.66666667],0
v3,1,0.171444,1.870272,[ 9 38] ; [25 58],[12.29230769 34.70769231] ; [21.70769231 61.29230769],0
b3,1,0.177185,1.821079,[10 19] ; [12 45],[ 7.41860465 21.58139535] ; [14.58139535 42.41860465],0
b2,1,0.177185,1.821079,[10 19] ; [12 45],[ 7.41860465 21.58139535] ; [14.58139535 42.41860465],0
p7,1,0.200694,1.637314,[15 31] ; [40 51],[18.46715328 27.53284672] ; [36.53284672 54.46715328],0
s7,1,0.281962,1.157609,[10 34] ; [27 58],[12.62015504 31.37984496] ; [24.37984496 60.62015504],0
d1,1,0.334184,0.932617,[17 30] ; [42 52],[19.66666667 27.33333333] ; [39.33333333 54.66666667],0
a8,1,0.358358,0.843638,[ 3 43] ; [10 77],[ 4.4962406 41.5037594] ; [ 8.5037594 78.4962406],0
d2,1,0.491413,0.473432,[20 27] ; [34 59],[18.12857143 28.87142857] ; [35.87142857 57.12857143],0
a2,1,0.511566,0.430863,[ 6 41] ; [16 78],[ 7.33333333 39.66666667] ; [14.66666667 79.33333333],0
p5,1,0.52627,0.401589,[ 1 45] ; [ 4 89],[ 1.65467626 44.34532374] ; [ 3.34532374 89.65467626],0
b4,1,0.631303,0.230298,[25 22] ; [54 40],[26.33333333 20.66666667] ; [52.66666667 41.33333333],0
p1,1,0.655071,0.199567,[ 4 43] ; [ 6 87],[ 3.35714286 43.64285714] ; [ 6.64285714 86.35714286],0
a3,1,0.777097,0.080148,[30 16] ; [59 35],[29.24285714 16.75714286] ; [59.75714286 34.24285714],0
n4,1,0.811612,0.056809,[25 22] ; [48 46],[24.33333333 22.66666667] ; [48.66666667 45.33333333],0
s5,1,0.824446,0.049209,[ 8 39] ; [14 76],[ 7.54744526 39.45255474] ; [14.45255474 75.54744526],0
a4,1,0.900938,0.015495,[17 30] ; [33 61],[16.66666667 30.33333333] ; [33.33333333 60.66666667],0
v1,1,0.962961,0.002157,[17 29] ; [34 57],[17.12408759 28.87591241] ; [33.87591241 57.12408759],0
p12,1,0.985836,0.000315,[ 1 46] ; [ 2 90],[ 1.01438849 45.98561151] ; [ 1.98561151 90.01438849],0
