Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,123.794521,[516   9] ; [23 15],[502.61989343  22.38010657] ; [36.38010657  1.61989343],1
r1,1,0.0,93.305578,[457  65] ; [13 30],[434.2300885  87.7699115] ; [35.7699115  7.2300885],1
r3,1,0.0,58.728964,[517   7] ; [32  9],[509.16106195  14.83893805] ; [39.83893805  1.16106195],1
v4,1,0.0,28.664453,[515  11] ; [33  7],[509.27208481  16.72791519] ; [38.72791519  1.27208481],1
n4,1,3.6e-05,17.097052,[411 113] ; [23 22],[399.67662566 124.32337434] ; [34.32337434 10.67662566],1
a6,1,0.000197,13.859786,[418 107] ; [25 20],[408.02631579 116.97368421] ; [34.97368421 10.02631579],1
d2,1,0.000431,12.391887,[260 265] ; [10 35],[248.68421053 276.31578947] ; [21.31578947 23.68421053],1
a5,1,0.000557,11.915391,[403 123] ; [24 21],[393.34851138 132.65148862] ; [33.65148862 11.34851138],1
n5,1,0.001309,10.329948,[393 130] ; [22 20],[384.15044248 138.84955752] ; [30.84955752 11.15044248],0
p4,1,0.004991,7.882788,[353 171] ; [21 24],[344.42179262 179.57820738] ; [29.57820738 15.42179262],0
a3,1,0.012203,6.281067,[383 141] ; [25 20],[375.73286467 148.26713533] ; [32.26713533 12.73286467],0
d1,1,0.013415,6.11358,[332 194] ; [20 25],[324.2591944 201.7408056] ; [27.7408056 17.2591944],0
n6,1,0.01359,6.090636,[451  73] ; [31 12],[445.44620811  78.55379189] ; [36.55379189  6.44620811],0
s8,1,0.022638,5.196058,[235 287] ; [12 32],[227.79858657 294.20141343] ; [19.20141343 24.79858657],0
p9,1,0.032106,4.592838,[457  60] ; [34 10],[452.49019608  64.50980392] ; [38.50980392  5.49019608],0
d5,1,0.032765,4.558015,[449  77] ; [33 12],[444.01401051  81.98598949] ; [37.98598949  7.01401051],0
a4,1,0.034961,4.447086,[237 288] ; [13 32],[230.26315789 294.73684211] ; [19.73684211 25.26315789],0
p7,1,0.038141,4.298729,[352 159] ; [23 20],[345.89350181 165.10649819] ; [29.10649819 13.89350181],0
s6,1,0.043844,4.062557,[360 156] ; [23 19],[354.17204301 161.82795699] ; [28.82795699 13.17204301],0
a2,1,0.044389,4.041688,[156 370] ; [ 7 38],[150.15411559 375.84588441] ; [12.84588441 32.15411559],0
p3,1,0.050574,3.822317,[278 247] ; [17 28],[271.71052632 253.28947368] ; [23.28947368 21.71052632],0
v3,1,0.054267,3.704459,[201 305] ; [11 33],[195.04 310.96] ; [16.96 27.04],0
s2,1,0.063368,3.446974,[276 245] ; [16 26],[270.21669627 250.78330373] ; [21.78330373 20.21669627],0
a8,1,0.065754,3.385958,[ 74 394] ; [ 2 38],[ 70.01574803 397.98425197] ; [ 5.98425197 34.01574803],0
p11,1,0.075046,3.169059,[431  95] ; [32 13],[426.51138354  99.48861646] ; [36.48861646  8.51138354],0
b4,1,0.079172,3.081811,[316 210] ; [21 24],[310.441331 215.558669] ; [26.558669 18.441331],0
v1,1,0.081966,3.025477,[291 222] ; [18 24],[285.61621622 227.38378378] ; [23.38378378 18.61621622],0
p8,1,0.082622,3.012557,[304 212] ; [20 24],[298.54285714 217.45714286] ; [25.45714286 18.54285714],0
s4,1,0.090476,2.865877,[ 79 439] ; [11 33],[ 82.95373665 435.04626335] ; [ 7.04626335 36.95373665],0
s7,1,0.120037,2.416844,[247 255] ; [15 26],[242.21731123 259.78268877] ; [19.78268877 21.21731123],0
b1,1,0.122371,2.386708,[174 352] ; [20 25],[178.71103327 347.28896673] ; [15.28896673 29.71103327],0
u3,1,0.129411,2.299561,[92 49] ; [ 9 10],[89.00625 51.99375] ; [11.99375  7.00625],0
s3,1,0.13304,2.256666,[297 222] ; [18 22],[292.45974955 226.54025045] ; [22.54025045 17.45974955],0
p10,1,0.139523,2.183209,[442  79] ; [32 10],[438.63943162  82.36056838] ; [35.36056838  6.63943162],0
s5,1,0.154547,2.026786,[170 338] ; [ 9 31],[165.93430657 342.06569343] ; [13.06569343 26.93430657],0
b5,1,0.159385,1.980048,[347 179] ; [25 20],[342.68301226 183.31698774] ; [29.31698774 15.68301226],0
v2,1,0.171914,1.866173,[300 204] ; [21 22],[295.76599634 208.23400366] ; [25.23400366 17.76599634],0
p1,1,0.267498,1.229533,[ 49 474] ; [ 2 43],[ 46.95950704 476.04049296] ; [ 4.04049296 40.95950704],0
u1,1,0.296336,1.090613,[117 409] ; [ 7 38],[114.22767075 411.77232925] ; [ 9.77232925 35.22767075],0
p6,1,0.299589,1.076023,[206 312] ; [14 30],[202.77580071 315.22419929] ; [17.22419929 26.77580071],0
p12,1,0.348347,0.87947,[ 45 478] ; [ 2 42],[ 43.35273369 479.64726631] ; [ 3.64726631 40.35273369],0
d4,1,0.354217,0.858294,[448  78] ; [36  9],[445.85639229  80.14360771] ; [38.14360771  6.85639229],0
d3,1,0.50376,0.447006,[417 109] ; [33 11],[415.26315789 110.73684211] ; [34.73684211  9.26315789],0
u2,1,0.510127,0.433806,[82 59] ; [9 9],[80.69811321 60.30188679] ; [10.30188679  7.69811321],0
n2,1,0.517549,0.418776,[74 23] ; [11  5],[72.96460177 24.03539823] ; [12.03539823  3.96460177],0
b2,1,0.584839,0.298477,[111 197] ; [ 6 14],[109.86585366 198.13414634] ; [ 7.13414634 12.86585366],0
b3,1,0.584839,0.298477,[111 197] ; [ 6 14],[109.86585366 198.13414634] ; [ 7.13414634 12.86585366],0
p5,1,0.735392,0.114218,[ 61 463] ; [ 6 39],[ 61.70123023 462.29876977] ; [ 5.29876977 39.70123023],0
n1,1,0.74602,0.104906,[34 62] ; [ 5 11],[33.42857143 62.57142857] ; [ 5.57142857 10.42857143],0
a1,1,0.775871,0.081057,[ 19 507] ; [ 2 43],[ 19.34500876 506.65499124] ; [ 1.65499124 43.34500876],0
n3,1,0.821605,0.050842,[76 22] ; [12  4],[75.64912281 22.35087719] ; [12.35087719  3.64912281],0
s1,1,0.843269,0.039091,[ 14 501] ; [ 1 44],[ 13.79464286 501.20535714] ; [ 1.20535714 43.79464286],0
