Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.010824,6.493966,[1 1] ; [57  3],[1.87096774 0.12903226] ; [56.12903226  3.87096774],0
n5,1,0.049917,3.844246,[1 1] ; [55  5],[1.80645161 0.19354839] ; [54.19354839  5.80645161],0
p4,1,0.049917,3.844246,[1 1] ; [55  5],[1.80645161 0.19354839] ; [54.19354839  5.80645161],0
a8,1,0.254552,1.298149,[1 1] ; [10 46],[0.37931034 1.62068966] ; [10.62068966 45.37931034],0
p3,1,0.264808,1.243444,[1 1] ; [49 11],[1.61290323 0.38709677] ; [48.38709677 11.61290323],0
s3,1,0.345806,0.88879,[1 1] ; [47 13],[1.5483871 0.4516129] ; [46.4516129 13.5483871],0
v1,1,0.354985,0.855559,[1 1] ; [46 13],[1.54098361 0.45901639] ; [45.45901639 13.54098361],0
a7,1,0.466818,0.529499,[1 1] ; [44 16],[1.4516129 0.5483871] ; [43.5483871 16.4516129],0
p12,1,0.466818,0.529499,[1 1] ; [16 44],[0.5483871 1.4516129] ; [16.4516129 43.5483871],0
s2,1,0.54615,0.364259,[1 1] ; [42 18],[1.38709677 0.61290323] ; [41.61290323 18.38709677],0
p6,1,0.611069,0.258621,[1 1] ; [39 19],[1.33333333 0.66666667] ; [38.66666667 19.33333333],0
v3,1,0.72998,0.11913,[1 1] ; [36 22],[1.23333333 0.76666667] ; [35.76666667 22.23333333],0
v2,1,0.769056,0.086207,[1 1] ; [35 23],[1.2 0.8] ; [34.8 23.2],0
b5,1,0.776712,0.080432,[1 1] ; [24 36],[0.80645161 1.19354839] ; [24.19354839 35.80645161],0
