Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,51.95289,[189  90] ; [34 85],[156.3241206 122.6758794] ; [66.6758794 52.3241206],1
p6,1,0.0,35.146702,[157 121] ; [29 91],[129.91959799 148.08040201] ; [56.08040201 63.91959799],1
p3,1,0.0,31.727403,[188  91] ; [44 75],[162.63316583 116.36683417] ; [69.36683417 49.63316583],1
p2,1,0.0,30.772867,[255  25] ; [83 37],[236.6  43.4] ; [101.4  18.6],1
p4,1,0.0,25.291976,[211  68] ; [60 60],[189.4962406  89.5037594] ; [81.5037594 38.4962406],1
p10,1,1.7e-05,18.553988,[252  26] ; [89 31],[238.18592965  39.81407035] ; [102.81407035  17.18592965],1
p11,1,3.6e-05,17.091281,[236  44] ; [79 41],[220.5  59.5] ; [94.5 25.5],1
b5,1,0.004591,8.03409,[151 129] ; [83 37],[163.8 116.2] ; [70.2 49.8],0
p9,1,0.009088,6.805427,[255  24] ; [98 21],[247.45477387  31.54522613] ; [105.54522613  13.45477387],0
v3,1,0.010603,6.530691,[137 134] ; [41 72],[125.61979167 145.38020833] ; [52.38020833 60.61979167],0
p5,1,0.021124,5.316498,[ 52 226] ; [ 11 106],[ 44.33924051 233.66075949] ; [18.66075949 98.33924051],0
d2,1,0.021235,5.307392,[146 132] ; [78 42],[156.46231156 121.53768844] ; [67.53768844 52.46231156],0
s5,1,0.021721,5.267976,[133 138] ; [41 72],[122.796875 148.203125] ; [51.203125 61.796875],0
r3,1,0.029655,4.729177,[275   5] ; [113   7],[271.6   8.4] ; [116.4   3.6],0
v2,1,0.04401,4.056163,[174 100] ; [61 55],[165.1025641 108.8974359] ; [69.8974359 46.1025641],0
a8,1,0.044721,4.02912,[ 52 204] ; [12 93],[ 45.38504155 210.61495845] ; [18.61495845 86.38504155],0
a1,1,0.053655,3.723404,[ 21 259] ; [  3 117],[ 16.8 263.2] ; [  7.2 112.8],0
r4,1,0.054652,3.692659,[268  12] ; [109  11],[263.9  16.1] ; [113.1   6.9],0
n1,1,0.083755,2.990495,[23 28] ; [23 13],[26.96551724 24.03448276] ; [19.03448276 16.96551724],0
r1,1,0.089062,2.89125,[241  37] ; [96 24],[235.3919598  42.6080402] ; [101.6080402  18.3919598],0
n2,1,0.094423,2.797301,[45  7] ; [26 10],[41.95454545 10.04545455] ; [29.04545455  6.95454545],0
d3,1,0.09508,2.786183,[208  70] ; [80 40],[201.16582915  76.83417085] ; [86.83417085 33.16582915],0
n6,1,0.104439,2.636413,[250  26] ; [102  18],[245.33333333  30.66666667] ; [106.66666667  13.33333333],0
n5,1,0.113535,2.504308,[229  48] ; [91 29],[223.27455919  53.72544081] ; [96.72544081 23.27455919],0
s8,1,0.146385,2.109523,[198  80] ; [76 43],[191.86901763  86.13098237] ; [82.13098237 36.86901763],0
v1,1,0.161794,1.957376,[166 111] ; [59 54],[159.80769231 117.19230769] ; [65.19230769 47.80769231],0
s1,1,0.236903,1.398929,[ 11 267] ; [  8 111],[ 13.30478589 264.69521411] ; [  5.69521411 113.30478589],0
b4,1,0.3223,0.979592,[153 127] ; [72 48],[157.5 122.5] ; [67.5 52.5],0
a3,1,0.350328,0.872267,[231  47] ; [95 25],[227.70854271  50.29145729] ; [98.29145729 21.70854271],0
s3,1,0.367176,0.813199,[212  65] ; [86 33],[208.44949495  68.55050505] ; [89.55050505 29.44949495],0
s4,1,0.40318,0.698822,[ 62 217] ; [22 97],[ 58.88442211 220.11557789] ; [25.11557789 93.88442211],0
