Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001233,10.44091,[144 148] ; [37 13],[154.5380117 137.4619883] ; [26.4619883 23.5380117],0
u2,1,0.002923,8.854882,[52 26] ; [ 3 10],[47.14285714 30.85714286] ; [7.85714286 5.14285714],0
s5,1,0.003681,8.434918,[ 96 192] ; [26 21],[104.88358209 183.11641791] ; [17.11641791 29.88358209],0
v3,1,0.005163,7.821394,[150 135] ; [16 35],[140.80357143 144.19642857] ; [25.19642857 25.80357143],0
s6,1,0.006055,7.533762,[201  92] ; [43  6],[209.04093567  83.95906433] ; [34.95906433 14.04093567],0
v2,1,0.077769,3.110922,[205  83] ; [30 21],[199.6460177  88.3539823] ; [35.3539823 15.6460177],0
n4,1,0.09096,2.857294,[240  55] ; [37 15],[235.48991354  59.51008646] ; [41.51008646 10.48991354],0
p11,1,0.101357,2.684063,[240  56] ; [37 15],[235.6091954  60.3908046] ; [41.3908046 10.6091954],0
a8,1,0.112482,2.519005,[ 46 212] ; [ 4 43],[ 42.29508197 215.70491803] ; [ 7.70491803 39.29508197],0
b5,1,0.116736,2.46057,[195 101] ; [40 12],[199.88505747  96.11494253] ; [35.11494253 16.88505747],0
s3,1,0.120504,2.410756,[152 135] ; [33 18],[157.08579882 129.91420118] ; [27.91420118 23.08579882],0
r4,1,0.124872,2.35512,[273  23] ; [51  1],[275.5862069  20.4137931] ; [48.4137931  3.5862069],0
s8,1,0.230695,1.436574,[137 156] ; [29 23],[140.97971014 152.02028986] ; [25.02028986 26.97971014],0
a5,1,0.305844,1.04854,[232  64] ; [44  8],[234.75862069  61.24137931] ; [41.24137931 10.75862069],0
p6,1,0.328303,0.95558,[126 163] ; [26 25],[129.2 159.8] ; [22.8 28.2],0
b1,1,0.330755,0.945938,[106 190] ; [15 37],[102.91954023 193.08045977] ; [18.08045977 33.91954023],0
n3,1,0.35084,0.870416,[37 15] ; [5 4],[35.80327869 16.19672131] ; [6.19672131 2.80327869],0
a1,1,0.358048,0.844727,[ 14 282] ; [ 1 51],[ 12.75862069 283.24137931] ; [ 2.24137931 49.75862069],0
b3,1,0.378496,0.775582,[ 71 114] ; [ 9 21],[ 68.8372093 116.1627907] ; [11.1627907 18.8372093],0
b2,1,0.378496,0.775582,[ 71 114] ; [ 9 21],[ 68.8372093 116.1627907] ; [11.1627907 18.8372093],0
a6,1,0.379915,0.770976,[231  63] ; [38 14],[228.57225434  65.42774566] ; [40.42774566 11.57225434],0
u3,1,0.385983,0.75156,[53 27] ; [7 6],[51.61290323 28.38709677] ; [8.38709677 4.61290323],0
p12,1,0.410381,0.677695,[ 34 260] ; [ 4 48],[ 32.28901734 261.71098266] ; [ 5.71098266 46.28901734],0
r3,1,0.413031,0.67006,[282  13] ; [50  1],[283.06358382  11.93641618] ; [48.93641618  2.06358382],0
n6,1,0.425745,0.634402,[253  40] ; [47  5],[254.7826087  38.2173913] ; [45.2173913  6.7826087],0
p2,1,0.431468,0.618869,[261  34] ; [44  8],[259.29394813  35.70605187] ; [45.70605187  6.29394813],0
p4,1,0.431734,0.618155,[198  95] ; [38 14],[200.42898551  92.57101449] ; [35.57101449 16.42898551],0
r1,1,0.440905,0.593925,[249  44] ; [42 10],[247.13913043  45.86086957] ; [43.86086957  8.13913043],0
r2,1,0.450524,0.569332,[282  12] ; [51  1],[282.95375723  11.04624277] ; [50.04624277  1.95375723],0
u1,1,0.453689,0.56142,[ 71 225] ; [15 37],[ 73.14942529 222.85057471] ; [12.85057471 39.14942529],0
s1,1,0.514837,0.424224,[ 11 280] ; [ 1 50],[ 10.21052632 280.78947368] ; [ 1.78947368 49.21052632],0
d3,1,0.540977,0.373733,[233  62] ; [43  9],[234.63976945  60.36023055] ; [41.36023055 10.63976945],0
a4,1,0.588186,0.293186,[142 152] ; [23 29],[140.20231214 153.79768786] ; [24.79768786 27.20231214],0
u4,1,0.656429,0.19789,[  9 287] ; [ 1 51],[  8.50574713 287.49425287] ; [ 1.49425287 50.50574713],0
d2,1,0.6624,0.190621,[143 151] ; [27 25],[144.45086705 149.54913295] ; [25.54913295 26.45086705],0
a2,1,0.676417,0.174187,[ 94 202] ; [15 37],[ 92.71264368 203.28735632] ; [16.28735632 35.71264368],0
p7,1,0.689496,0.159632,[192  94] ; [35 15],[193.2202381  92.7797619] ; [33.7797619 16.2202381],0
d5,1,0.693586,0.15523,[249  46] ; [45  7],[249.94236311  45.05763689] ; [44.05763689  7.94236311],0
d1,1,0.698333,0.150212,[191 105] ; [35 17],[192.22988506 103.77011494] ; [33.77011494 18.22988506],0
s7,1,0.701534,0.146881,[144 133] ; [28 23],[145.25609756 131.74390244] ; [26.74390244 24.25609756],0
d4,1,0.706438,0.141861,[250  45] ; [43  9],[249.09221902  45.90778098] ; [43.90778098  8.09221902],0
p10,1,0.756814,0.095894,[247  45] ; [44  7],[247.73177843  44.26822157] ; [43.26822157  7.73177843],0
p5,1,0.783814,0.075269,[ 41 253] ; [ 8 44],[ 41.63583815 252.36416185] ; [ 7.36416185 44.63583815],0
p8,1,0.811319,0.05699,[174 117] ; [29 21],[173.23460411 117.76539589] ; [29.76539589 20.23460411],0
n5,1,0.845535,0.037955,[234  60] ; [42 10],[234.52023121  59.47976879] ; [41.47976879 10.52023121],0
a3,1,0.846415,0.037518,[216  77] ; [39 13],[216.56521739  76.43478261] ; [38.43478261 13.56521739],0
v4,1,0.871631,0.026111,[284  10] ; [50  2],[283.80346821  10.19653179] ; [50.19653179  1.80346821],0
p3,1,0.88935,0.019356,[166 127] ; [30 22],[166.45797101 126.54202899] ; [29.54202899 22.45797101],0
b4,1,0.907184,0.013594,[179 117] ; [31 21],[178.62068966 117.37931034] ; [31.37931034 20.62068966],0
p9,1,0.923384,0.009249,[259  33] ; [45  6],[258.79883382  33.20116618] ; [45.20116618  5.79883382],0
p1,1,0.940928,0.005491,[ 33 262] ; [ 6 46],[ 33.1556196 261.8443804] ; [ 5.8443804 46.1556196],0
n2,1,0.955105,0.003169,[40 12] ; [7 2],[40.06557377 11.93442623] ; [6.93442623 2.06557377],0
