Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,69.834139,[120  68] ; [ 36 140],[ 80.57142857 107.42857143] ; [ 75.42857143 100.57142857],1
p2,1,0.000453,12.301093,[165  22] ; [130  46],[151.96969697  35.03030303] ; [143.03030303  32.96969697],1
p8,1,0.001076,10.692831,[93 94] ; [ 57 117],[ 77.70083102 109.29916898] ; [ 72.29916898 101.70083102],0
n5,1,0.003676,8.437513,[150  38] ; [116  59],[137.7630854  50.2369146] ; [128.2369146  46.7630854],0
p5,1,0.004541,8.053535,[ 21 165] ; [  6 169],[ 13.91135734 172.08864266] ; [ 13.08864266 161.91135734],0
d3,1,0.007436,7.164614,[139  49] ; [107  69],[127.05494505  60.94505495] ; [118.94505495  57.05494505],0
d1,1,0.008727,6.877866,[117  71] ; [86 91],[104.55890411  83.44109589] ; [98.44109589 78.55890411],0
d2,1,0.023688,5.117359,[97 91] ; [ 70 106],[ 86.25274725 101.74725275] ; [80.74725275 95.25274725],0
a5,1,0.025119,5.015631,[147  41] ; [120  57],[137.52328767  50.47671233] ; [129.47671233  47.52328767],0
p7,1,0.02936,4.746399,[109  78] ; [79 90],[98.75280899 88.24719101] ; [89.24719101 79.75280899],0
n4,1,0.033813,4.504136,[145  42] ; [119  57],[136.  51.] ; [128.  48.],0
r4,1,0.039029,4.259589,[174  14] ; [152  25],[167.91232877  20.08767123] ; [158.08767123  18.91232877],0
s7,1,0.043035,4.094032,[105  72] ; [85 90],[95.53977273 81.46022727] ; [94.46022727 80.53977273],0
p1,1,0.047009,3.945075,[ 14 173] ; [  5 171],[  9.78787879 177.21212121] ; [  9.21212121 166.78787879],0
a6,1,0.057991,3.593917,[138  50] ; [113  63],[129.63736264  58.36263736] ; [121.36263736  54.63736264],0
u3,1,0.082762,3.009801,[34 16] ; [31 29],[29.54545455 20.45454545] ; [35.45454545 24.54545455],0
s4,1,0.1044,2.637015,[ 32 155] ; [ 42 133],[ 38.22651934 148.77348066] ; [ 35.77348066 139.22651934],0
d5,1,0.131416,2.275697,[158  30] ; [137  39],[152.36263736  35.63736264] ; [142.63736264  33.36263736],0
d4,1,0.133372,2.252809,[157  31] ; [136  40],[151.32967033  36.67032967] ; [141.67032967  34.32967033],0
v3,1,0.147357,2.099402,[ 77 101] ; [ 61 110],[ 70.38395415 107.61604585] ; [ 67.61604585 103.38395415],0
r3,1,0.184652,1.759779,[181   7] ; [164  12],[178.18681319   9.81318681] ; [166.81318681   9.18681319],0
p10,1,0.202128,1.626934,[152  34] ; [135  42],[147.05785124  38.94214876] ; [139.94214876  37.05785124],0
u2,1,0.203859,1.614507,[33 18] ; [30 27],[29.75 21.25] ; [33.25 23.75],0
u1,1,0.215899,1.531423,[ 38 150] ; [ 27 150],[ 33.47945205 154.52054795] ; [ 31.52054795 145.47945205],0
a3,1,0.224666,1.474317,[136  52] ; [117  59],[130.67032967  57.32967033] ; [122.32967033  53.67032967],0
s2,1,0.238894,1.387107,[118  68] ; [101  75],[112.52486188  73.47513812] ; [106.47513812  69.52486188],0
b4,1,0.259082,1.273657,[107  81] ; [111  66],[112.28493151  75.71506849] ; [105.71506849  71.28493151],0
a8,1,0.267776,1.228104,[ 20 149] ; [ 26 136],[ 23.48640483 145.51359517] ; [ 22.51359517 139.48640483],0
v1,1,0.315799,1.006265,[97 84] ; [82 88],[92.3048433 88.6951567] ; [86.6951567 83.3048433],0
u4,1,0.356824,0.84904,[  6 182] ; [  3 174],[  4.63561644 183.36438356] ; [  4.36438356 172.63561644],0
p9,1,0.383441,0.759641,[159  28] ; [142  32],[155.91966759  31.08033241] ; [145.08033241  28.91966759],0
s8,1,0.425568,0.634887,[95 91] ; [83 94],[91.20661157 94.79338843] ; [86.79338843 90.20661157],0
r1,1,0.428754,0.626196,[154  32] ; [140  36],[151.06077348  34.93922652] ; [142.93922652  33.06077348],0
v2,1,0.431473,0.618855,[102  78] ; [86 78],[98.37209302 81.62790698] ; [89.62790698 74.37209302],0
n6,1,0.466465,0.530339,[159  29] ; [143  32],[156.4077135  31.5922865] ; [145.5922865  29.4077135],0
a7,1,0.482562,0.493068,[141  47] ; [127  50],[138.03835616  49.96164384] ; [129.96164384  47.03835616],0
b1,1,0.500265,0.454375,[ 69 119] ; [ 59 118],[ 65.92876712 122.07123288] ; [ 62.07123288 114.92876712],0
a2,1,0.512654,0.428646,[ 48 140] ; [ 40 137],[ 45.3260274 142.6739726] ; [ 42.6739726 134.3260274],0
s5,1,0.515202,0.423487,[ 71 113] ; [ 61 112],[ 68.03361345 115.96638655] ; [ 63.96638655 109.03361345],0
v4,1,0.517364,0.419145,[180   7] ; [166   9],[178.73480663   8.26519337] ; [167.26519337   7.73480663],0
s3,1,0.546105,0.364342,[125  60] ; [122  51],[127.6396648  57.3603352] ; [119.3603352  53.6396648],0
n2,1,0.548591,0.359848,[29 10] ; [43 11],[30.19354839  8.80645161] ; [41.80645161 12.19354839],0
b5,1,0.581271,0.304184,[118  70] ; [116  61],[120.5260274  67.4739726] ; [113.4739726  63.5260274],0
n3,1,0.607562,0.26374,[27 12] ; [40 14],[28.09677419 10.90322581] ; [38.90322581 15.09677419],0
p11,1,0.650543,0.205216,[143  45] ; [131  46],[141.12876712  46.87123288] ; [132.87123288  44.12876712],0
b2,1,0.686065,0.163378,[35 84] ; [31 66],[36.36111111 82.63888889] ; [29.63888889 67.36111111],0
b3,1,0.686065,0.163378,[35 84] ; [31 66],[36.36111111 82.63888889] ; [29.63888889 67.36111111],0
