Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,28.918866,[293  82] ; [33 37],[274.71910112 100.28089888] ; [51.28089888 18.71910112],1
n4,1,1e-06,25.042591,[308  68] ; [39 32],[291.8836689  84.1163311] ; [55.1163311 15.8836689],1
p10,1,6e-06,20.379734,[314  60] ; [41 27],[300.38461538  73.61538462] ; [54.61538462 13.38461538],1
r4,1,1.4e-05,18.897442,[347  30] ; [53 18],[336.60714286  40.39285714] ; [63.39285714  7.60714286],1
p9,1,3.3e-05,17.218728,[322  49] ; [46 23],[310.29090909  60.70909091] ; [57.70909091 11.29090909],1
r2,1,0.000161,14.241778,[359  13] ; [59 10],[352.59863946  19.40136054] ; [65.40136054  3.59863946],1
u1,1,0.000317,12.965224,[ 86 291] ; [ 3 68],[ 74.89508929 302.10491071] ; [14.10491071 56.89508929],1
p11,1,0.000672,11.564271,[307  70] ; [45 26],[296.21428571  80.78571429] ; [55.78571429 15.21428571],1
a2,1,0.002164,9.405062,[108 269] ; [ 8 63],[ 97.61607143 279.38392857] ; [18.38392857 52.61607143],0
s8,1,0.002218,9.360071,[179 195] ; [20 51],[167.2494382 206.7505618] ; [31.7505618 39.2494382],0
p2,1,0.002587,9.078301,[316  61] ; [48 22],[306.99776286  70.00223714] ; [57.00223714 12.99776286],0
a4,1,0.003054,8.775142,[183 193] ; [21 50],[171.59731544 204.40268456] ; [32.40268456 38.59731544],0
v4,1,0.006275,7.469638,[359  17] ; [61  9],[354.08071749  21.91928251] ; [65.91928251  4.08071749],0
b1,1,0.007189,7.225158,[128 249] ; [36 35],[138.00892857 238.99107143] ; [25.99107143 45.00892857],0
v3,1,0.012936,6.177778,[204 165] ; [26 41],[194.6559633 174.3440367] ; [35.3440367 31.6559633],0
u2,1,0.019874,5.422948,[44 52] ; [13  4],[48.42477876 47.57522124] ; [8.57522124 8.42477876],0
d2,1,0.025685,4.977123,[202 173] ; [28 43],[193.38565022 181.61434978] ; [36.61434978 34.38565022],0
p3,1,0.035324,4.429445,[194 183] ; [26 43],[185.96412556 191.03587444] ; [34.03587444 34.96412556],0
s7,1,0.050732,3.817091,[187 174] ; [26 41],[179.65654206 181.34345794] ; [33.34345794 33.65654206],0
p7,1,0.060101,3.534605,[241 127] ; [37 32],[234.10526316 133.89473684] ; [43.89473684 25.10526316],0
p4,1,0.060216,3.531428,[221 152] ; [33 37],[213.86455982 159.13544018] ; [40.13544018 29.86455982],0
s5,1,0.068145,3.327153,[116 246] ; [14 53],[109.6969697 252.3030303] ; [20.3030303 46.6969697],0
p6,1,0.075827,3.152155,[138 234] ; [17 49],[131.64383562 240.35616438] ; [23.35616438 42.64383562],0
b4,1,0.07984,3.068162,[233 144] ; [36 35],[226.36830357 150.63169643] ; [42.63169643 28.36830357],0
a7,1,0.082499,3.014972,[285  90] ; [47 24],[279.14798206  95.85201794] ; [52.85201794 18.14798206],0
d1,1,0.088507,2.901329,[247 130] ; [39 32],[240.67410714 136.32589286] ; [45.32589286 25.67410714],0
r1,1,0.088518,2.90113,[317  60] ; [53 17],[312.05816555  64.94183445] ; [57.94183445 12.05816555],0
s6,1,0.094562,2.794947,[249 120] ; [40 30],[242.91799544 126.08200456] ; [46.08200456 23.91799544],0
a8,1,0.116559,2.462963,[ 52 284] ; [ 5 58],[ 48. 288.] ; [ 9. 54.],0
a5,1,0.12213,2.389788,[297  80] ; [50 21],[292.00669643  84.99330357] ; [54.99330357 16.00669643],0
v1,1,0.129754,2.29545,[235 133] ; [38 32],[229.36986301 138.63013699] ; [43.63013699 26.36986301],0
p8,1,0.154892,2.023401,[192 177] ; [29 39],[186.61098398 182.38901602] ; [34.38901602 33.61098398],0
d3,1,0.191411,1.706721,[278  99] ; [47 24],[273.49330357 103.50669643] ; [51.50669643 19.49330357],0
p1,1,0.25072,1.319288,[ 19 358] ; [ 6 65],[ 21.03794643 355.96205357] ; [ 3.96205357 67.03794643],0
s2,1,0.256276,1.288765,[195 177] ; [32 39],[190.61851016 181.38148984] ; [36.38148984 34.61851016],0
s3,1,0.301345,1.068231,[204 165] ; [34 36],[200.0501139 168.9498861] ; [37.9498861 32.0501139],0
a6,1,0.316103,1.005003,[266 110] ; [46 25],[262.44295302 113.55704698] ; [49.55704698 21.44295302],0
b3,1,0.320874,0.98538,[ 81 148] ; [10 27],[ 78.34210526 150.65789474] ; [12.65789474 24.34210526],0
b2,1,0.320874,0.98538,[ 81 148] ; [10 27],[ 78.34210526 150.65789474] ; [12.65789474 24.34210526],0
d4,1,0.326031,0.964599,[324  52] ; [58 13],[321.32438479  54.67561521] ; [60.67561521 10.32438479],0
b5,1,0.34111,0.906253,[235 142] ; [40 31],[231.41741071 145.58258929] ; [43.58258929 27.41741071],0
r3,1,0.457726,0.551449,[366  10] ; [67  3],[365.04035874  10.95964126] ; [67.95964126  2.04035874],0
a1,1,0.463734,0.536868,[ 18 359] ; [ 2 69],[ 16.83035714 360.16964286] ; [ 3.16964286 67.83035714],0
s1,1,0.570366,0.32207,[  7 365] ; [ 2 66],[  7.60909091 364.39090909] ; [ 1.39090909 66.60909091],0
n1,1,0.575213,0.314037,[21 49] ; [ 8 14],[22.06521739 47.93478261] ; [ 6.93478261 15.06521739],0
n2,1,0.662286,0.190759,[52 17] ; [17  7],[51.19354839 17.80645161] ; [17.80645161  6.19354839],0
u4,1,0.694235,0.154539,[  8 369] ; [ 1 70],[  7.57366071 369.42633929] ; [ 1.42633929 69.57366071],0
u3,1,0.71688,0.131502,[53 45] ; [10  7],[53.68695652 44.31304348] ; [9.31304348 7.68695652],0
n3,1,0.71699,0.131395,[55 15] ; [18  6],[54.36170213 15.63829787] ; [18.63829787  5.36170213],0
a3,1,0.742347,0.108074,[279  97] ; [54 17],[280.10738255  95.89261745] ; [52.89261745 18.10738255],0
s4,1,0.846827,0.037314,[ 56 318] ; [10 61],[ 55.46966292 318.53033708] ; [10.53033708 60.46966292],0
p12,1,0.914468,0.011536,[ 23 352] ; [ 4 65],[ 22.80405405 352.19594595] ; [ 4.19594595 64.80405405],0
d5,1,0.981491,0.000538,[319  58] ; [60 11],[318.93526786  58.06473214] ; [60.06473214 10.93526786],0
