Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.153564,[233  70] ; [ 4 53],[199.475 103.525] ; [37.525 19.475],1
d4,1,0.0,63.469751,[280  23] ; [30 27],[260.91666667  42.08333333] ; [49.08333333  7.91666667],1
d3,1,0.0,33.49006,[236  67] ; [23 34],[217.99166667  85.00833333] ; [41.00833333 15.99166667],1
a4,1,0.0,27.693602,[173 129] ; [11 46],[154.78551532 147.21448468] ; [29.21448468 27.78551532],1
d2,1,2e-06,22.553319,[188 115] ; [16 41],[171.7 131.3] ; [32.3 24.7],1
u1,1,2.3e-05,17.932342,[ 92 211] ; [ 2 55],[ 79.11666667 223.88333333] ; [14.88333333 42.11666667],1
p1,1,0.000184,13.984794,[ 24 278] ; [14 43],[ 31.96657382 270.03342618] ; [ 6.03342618 50.96657382],1
a2,1,0.00026,13.341083,[ 99 204] ; [ 5 52],[ 87.53333333 215.46666667] ; [16.46666667 40.53333333],1
a3,1,0.001088,10.671801,[259  42] ; [39 18],[250.55307263  50.44692737] ; [47.44692737  9.55307263],0
a5,1,0.001852,9.690452,[255  48] ; [38 19],[246.60833333  56.39166667] ; [46.39166667 10.60833333],0
v4,1,0.00595,7.565452,[294   6] ; [51  5],[290.73033708   9.26966292] ; [54.26966292  1.73033708],0
r1,1,0.007346,7.186382,[264  38] ; [42 15],[257.41504178  44.58495822] ; [48.58495822  8.41504178],0
s8,1,0.016402,5.759243,[217  84] ; [32 25],[209.3547486  91.6452514] ; [39.6452514 17.3547486],0
p4,1,0.016584,5.73987,[213  89] ; [31 26],[205.25905292  96.74094708] ; [38.74094708 18.25905292],0
v2,1,0.020131,5.400482,[191 108] ; [26 29],[183.28531073 115.71468927] ; [33.71468927 21.28531073],0
r3,1,0.023236,5.150797,[294   8] ; [52  5],[291.06406685  10.93593315] ; [54.93593315  2.06406685],0
n6,1,0.066009,3.379584,[280  21] ; [48  8],[276.54901961  24.45098039] ; [51.45098039  4.54901961],0
s6,1,0.070436,3.27284,[252  44] ; [43 14],[247.36543909  48.63456091] ; [47.63456091  9.36543909],0
a7,1,0.081798,3.028817,[211  92] ; [33 24],[205.36666667  97.63333333] ; [38.63333333 18.36666667],0
r2,1,0.091929,2.84026,[289   8] ; [52  4],[286.90368272  10.09631728] ; [54.09631728  1.90368272],0
p10,1,0.092342,2.833072,[263  38] ; [45 12],[258.96089385  42.03910615] ; [49.03910615  7.96089385],0
v3,1,0.104441,2.636378,[148 146] ; [22 35],[142.39316239 151.60683761] ; [27.60683761 29.39316239],0
a1,1,0.105102,2.626368,[ 23 280] ; [ 1 56],[ 20.2 282.8] ; [ 3.8 53.2],0
a6,1,0.106682,2.602702,[203  99] ; [32 25],[197.68802228 104.31197772] ; [37.31197772 19.68802228],0
p7,1,0.135582,2.227404,[209  84] ; [35 22],[204.26285714  88.73714286] ; [39.73714286 17.26285714],0
r4,1,0.136713,2.214568,[279  24] ; [49  8],[276.06666667  26.93333333] ; [51.93333333  5.06666667],0
p9,1,0.142653,2.14911,[272  28] ; [48  9],[268.90756303  31.09243697] ; [51.09243697  5.90756303],0
p2,1,0.175571,1.834723,[264  38] ; [46 11],[260.77994429  41.22005571] ; [49.22005571  7.77994429],0
p11,1,0.185311,1.754508,[251  52] ; [43 14],[247.45  55.55] ; [46.55 10.45],0
p3,1,0.2031,1.619941,[181 121] ; [29 28],[176.65738162 125.34261838] ; [33.34261838 23.65738162],0
u3,1,0.279602,1.169024,[28 16] ; [14  4],[29.80645161 14.19354839] ; [12.19354839  5.80645161],0
s1,1,0.311813,1.022982,[ 16 284] ; [ 5 52],[ 17.64705882 282.35294118] ; [ 3.35294118 53.64705882],0
s2,1,0.31242,1.020416,[226  76] ; [39 18],[222.92479109  79.07520891] ; [42.07520891 14.92479109],0
b1,1,0.345653,0.889352,[118 185] ; [26 31],[121.2 181.8] ; [22.8 34.2],0
s4,1,0.353325,0.861479,[ 53 248] ; [13 44],[ 55.49162011 245.50837989] ; [10.50837989 46.49162011],0
n5,1,0.41198,0.673078,[263  38] ; [52  5],[264.84636872  36.15363128] ; [50.15363128  6.84636872],0
n2,1,0.412872,0.670516,[47 12] ; [9 4],[45.88888889 13.11111111] ; [10.11111111  2.88888889],0
v1,1,0.418531,0.654438,[174 119] ; [30 26],[171.26647564 121.73352436] ; [32.73352436 23.26647564],0
a8,1,0.43303,0.614684,[ 51 217] ; [ 8 47],[ 48.95356037 219.04643963] ; [10.04643963 44.95356037],0
p8,1,0.441686,0.591899,[166 131] ; [35 22],[168.63559322 128.36440678] ; [32.36440678 24.63559322],0
s5,1,0.512262,0.429444,[132 156] ; [23 33],[129.76744186 158.23255814] ; [25.23255814 30.76744186],0
b4,1,0.555553,0.347462,[167 136] ; [29 28],[164.96666667 138.03333333] ; [31.03333333 25.96666667],0
b3,1,0.608676,0.262107,[ 91 131] ; [19 23],[ 92.5 129.5] ; [17.5 24.5],0
b2,1,0.608676,0.262107,[ 91 131] ; [19 23],[ 92.5 129.5] ; [17.5 24.5],0
u2,1,0.722143,0.126448,[26 17] ; [10  8],[25.37704918 17.62295082] ; [10.62295082  7.37704918],0
p5,1,0.723691,0.124984,[ 53 247] ; [11 45],[ 53.93258427 246.06741573] ; [10.06741573 45.93258427],0
b5,1,0.826156,0.048239,[176 127] ; [34 23],[176.75 126.25] ; [33.25 23.75],0
p6,1,0.838512,0.041533,[142 156] ; [28 29],[142.70422535 155.29577465] ; [27.29577465 29.70422535],0
n1,1,0.844749,0.038346,[30 29] ; [7 6],[30.31944444 28.68055556] ; [6.68055556 6.31944444],0
s3,1,0.882794,0.021735,[227  72] ; [42 14],[226.56619718  72.43380282] ; [42.43380282 13.56619718],0
p12,1,0.956229,0.003012,[ 33 268] ; [ 6 50],[ 32.88235294 268.11764706] ; [ 6.11764706 49.88235294],0
n3,1,0.985259,0.000341,[41 18] ; [9 4],[40.97222222 18.02777778] ; [9.02777778 3.97222222],0
