Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,154.505357,[377   8] ; [43 39],[346.25267666  38.74732334] ; [73.74732334  8.25267666],1
r2,1,0.0,141.318021,[374   8] ; [44 36],[345.61904762  36.38095238] ; [72.38095238  7.61904762],1
r1,1,0.0,115.631624,[314  68] ; [20 64],[273.79399142 108.20600858] ; [60.20600858 23.79399142],1
v4,1,0.0,106.778892,[372  13] ; [49 34],[346.33547009  38.66452991] ; [74.66452991  8.33547009],1
p11,1,0.0,55.205655,[310  75] ; [35 50],[282.60638298 102.39361702] ; [62.39361702 22.60638298],1
p2,1,0.0,34.125,[309  75] ; [42 42],[288.  96.] ; [63. 21.],1
p9,1,0.0,30.650454,[300  80] ; [41 42],[279.87041037 100.12958963] ; [61.12958963 21.87041037],1
p10,1,0.0,29.851712,[285  97] ; [36 46],[264.27155172 117.72844828] ; [56.72844828 25.27155172],1
n6,1,0.0,27.0624,[309  75] ; [45 39],[290.46153846  93.53846154] ; [63.53846154 20.46153846],1
a6,1,1e-06,23.246231,[273 112] ; [37 48],[253.93617021 131.06382979] ; [56.06382979 28.93617021],1
d5,1,2e-06,23.061601,[304  80] ; [46 39],[286.56716418  97.43283582] ; [63.43283582 21.56716418],1
a1,1,1.2e-05,19.214746,[  9 376] ; [11 74],[ 16.38297872 368.61702128] ; [ 3.61702128 81.38297872],1
a7,1,2.6e-05,17.654979,[287  96] ; [43 40],[271.22317597 111.77682403] ; [58.77682403 24.22317597],1
p7,1,2.9e-05,17.485319,[216 162] ; [26 56],[198.86086957 179.13913043] ; [43.13913043 38.86086957],1
p4,1,3e-05,17.401134,[188 194] ; [20 63],[170.87311828 211.12688172] ; [37.12688172 45.87311828],1
a5,1,3.3e-05,17.24678,[260 125] ; [37 48],[243.28723404 141.71276596] ; [53.71276596 31.28723404],1
d4,1,4.8e-05,16.51478,[309  76] ; [50 34],[294.70149254  90.29850746] ; [64.29850746 19.70149254],1
p8,1,8e-05,15.568862,[180 200] ; [20 64],[163.79310345 216.20689655] ; [36.20689655 47.79310345],1
d1,1,0.00011,14.963222,[207 178] ; [26 59],[190.86170213 194.13829787] ; [42.13829787 42.86170213],1
u3,1,0.000173,14.101895,[84 65] ; [11 34],[72.96391753 76.03608247] ; [22.03608247 22.96391753],1
s6,1,0.000278,13.210066,[194 185] ; [25 60],[178.88146552 200.11853448] ; [40.11853448 44.88146552],1
d3,1,0.0006,11.777411,[255 129] ; [39 45],[241.23076923 142.76923077] ; [52.76923077 31.23076923],1
p6,1,0.000822,11.19163,[103 276] ; [ 8 74],[ 91.25596529 287.74403471] ; [19.74403471 62.25596529],1
s8,1,0.000898,11.026123,[ 82 302] ; [ 5 80],[ 71.23240938 312.76759062] ; [15.76759062 69.23240938],1
p3,1,0.001082,10.682419,[152 233] ; [17 66],[139.02777778 245.97222222] ; [29.97222222 53.02777778],0
s3,1,0.003155,8.715572,[153 224] ; [19 63],[141.27233115 235.72766885] ; [30.72766885 51.27233115],0
n2,1,0.005021,7.87192,[69 20] ; [20 18],[62.37007874 26.62992126] ; [26.62992126 11.37007874],0
n3,1,0.005676,7.650546,[68 20] ; [20 18],[61.46031746 26.53968254] ; [26.53968254 11.46031746],0
n4,1,0.005772,7.620136,[266 118] ; [45 39],[255.17948718 128.82051282] ; [55.82051282 28.17948718],0
v1,1,0.005902,7.580057,[178 197] ; [26 58],[166.66666667 208.33333333] ; [37.33333333 46.66666667],0
v2,1,0.007464,7.15784,[188 177] ; [28 52],[177.16853933 187.83146067] ; [38.83146067 41.16853933],0
a2,1,0.010281,6.585481,[ 71 314] ; [ 6 79],[ 63.07446809 321.92553191] ; [13.92553191 71.07446809],0
a3,1,0.01936,5.468675,[234 150] ; [39 44],[224.47965739 159.52034261] ; [48.52034261 34.47965739],0
b1,1,0.030386,4.687308,[133 252] ; [40 45],[141.71276596 243.28723404] ; [31.28723404 53.71276596],0
s1,1,0.033456,4.52227,[  7 369] ; [ 5 79],[  9.80869565 366.19130435] ; [ 2.19130435 81.80869565],0
s5,1,0.035383,4.426614,[ 76 296] ; [ 9 76],[ 69.19037199 302.80962801] ; [15.80962801 69.19037199],0
v3,1,0.036607,4.368594,[112 256] ; [16 68],[104.21238938 263.78761062] ; [23.78761062 60.21238938],0
