Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.008295,6.968641,[ 5 40] ; [2 1],[ 6.5625 38.4375] ; [0.4375 2.5625],0
r4,1,0.014902,5.927978,[ 6 40] ; [2 1],[ 7.51020408 38.48979592] ; [0.48979592 2.51020408],0
s5,1,0.014902,5.927978,[ 6 40] ; [2 1],[ 7.51020408 38.48979592] ; [0.48979592 2.51020408],0
s1,1,0.100315,2.700523,[ 3 43] ; [1 2],[ 3.75510204 42.24489796] ; [0.24489796 2.75510204],0
v1,1,0.194763,1.681214,[14 32] ; [2 1],[15.02040816 30.97959184] ; [0.97959184 2.02040816],0
a7,1,0.229844,1.441829,[15 31] ; [2 1],[15.95918367 30.04081633] ; [1.04081633 1.95918367],0
p7,1,0.242462,1.366224,[15 30] ; [2 1],[15.9375 29.0625] ; [1.0625 1.9375],0
p1,1,0.25013,1.322576,[ 5 41] ; [1 2],[ 5.63265306 40.36734694] ; [0.36734694 2.63265306],0
r1,1,0.267031,1.231936,[16 30] ; [2 1],[16.89795918 29.10204082] ; [1.10204082 1.89795918],0
v2,1,0.269898,1.217264,[ 5 39] ; [1 2],[ 5.61702128 38.38297872] ; [0.38297872 2.61702128],0
p10,1,0.364346,0.822857,[18 27] ; [2 1],[18.75 26.25] ; [1.25 1.75],0
s7,1,0.376514,0.782054,[10 34] ; [1 1],[10.52173913 33.47826087] ; [0.47826087 1.52173913],0
a5,1,0.389746,0.739734,[19 27] ; [2 1],[19.71428571 26.28571429] ; [1.28571429 1.71428571],0
a3,1,0.476202,0.507548,[24 20] ; [1 2],[23.40425532 20.59574468] ; [1.59574468 1.40425532],0
u3,1,0.498389,0.458365,[ 6 16] ; [1 1],[ 6.41666667 15.58333333] ; [0.58333333 1.41666667],0
s6,1,0.507878,0.438436,[13 33] ; [1 1],[13.41666667 32.58333333] ; [0.58333333 1.41666667],0
n6,1,0.575811,0.313056,[23 23] ; [2 1],[23.46938776 22.53061224] ; [1.53061224 1.46938776],0
p2,1,0.626013,0.237507,[24 22] ; [2 1],[24.40816327 21.59183673] ; [1.59183673 1.40816327],0
p3,1,0.640982,0.217461,[10 36] ; [1 2],[10.32653061 35.67346939] ; [0.67346939 2.32653061],0
s2,1,0.640982,0.217461,[10 36] ; [1 2],[10.32653061 35.67346939] ; [0.67346939 2.32653061],0
v3,1,0.657512,0.19656,[10 35] ; [1 2],[10.3125 34.6875] ; [0.6875 2.3125],0
a6,1,0.677676,0.172754,[21 25] ; [1 2],[20.65306122 25.34693878] ; [1.34693878 1.65306122],0
b4,1,0.730823,0.118357,[26 20] ; [2 1],[26.28571429 19.71428571] ; [1.71428571 1.28571429],0
n4,1,0.785493,0.074075,[27 19] ; [2 1],[27.2244898 18.7755102] ; [1.7755102 1.2244898],0
u2,1,0.802839,0.062338,[ 9 13] ; [1 1],[ 9.16666667 12.83333333] ; [0.83333333 1.16666667],0
p4,1,0.850537,0.035507,[13 33] ; [1 2],[13.14285714 32.85714286] ; [0.85714286 2.14285714],0
d5,1,0.959249,0.002611,[16 30] ; [1 2],[15.95918367 30.04081633] ; [1.04081633 1.95918367],0
