Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.668278,[38 18] ; [30 74],[23.8 32.2] ; [44.2 59.8],1
n1,1,0.232441,1.42586,[5 3] ; [15 23],[3.47826087 4.52173913] ; [16.52173913 21.47826087],0
s7,1,0.236398,1.401944,[24 27] ; [39 66],[20.59615385 30.40384615] ; [42.40384615 62.59615385],0
b3,1,0.238494,1.389471,[13 25] ; [15 49],[10.43137255 27.56862745] ; [17.56862745 46.43137255],0
b2,1,0.238494,1.389471,[13 25] ; [15 49],[10.43137255 27.56862745] ; [17.56862745 46.43137255],0
p4,1,0.270904,1.212166,[31 24] ; [52 58],[27.66666667 27.33333333] ; [55.33333333 54.66666667],0
d5,1,0.354691,0.856603,[24 32] ; [55 54],[26.81212121 29.18787879] ; [52.18787879 56.81212121],0
s6,1,0.394463,0.72514,[32 21] ; [57 50],[29.48125 23.51875] ; [59.51875 47.48125],0
p10,1,0.398812,0.711906,[42 13] ; [75 32],[39.72222222 15.27777778] ; [77.27777778 29.72222222],0
a6,1,0.447395,0.577244,[36 20] ; [64 46],[33.73493976 22.26506024] ; [66.26506024 43.73493976],0
p9,1,0.463809,0.536686,[43 12] ; [78 29],[41.08024691 13.91975309] ; [79.91975309 27.08024691],0
n6,1,0.46704,0.528969,[46 10] ; [85 25],[44.19277108 11.80722892] ; [86.80722892 23.19277108],0
s1,1,0.493923,0.467969,[ 4 51] ; [  5 102],[ 3.05555556 51.94444444] ; [  5.94444444 101.05555556],0
a8,1,0.528536,0.397205,[ 4 48] ; [11 90],[ 5.09803922 46.90196078] ; [ 9.90196078 91.09803922],0
p2,1,0.530645,0.393157,[39 16] ; [83 27],[40.66666667 14.33333333] ; [81.33333333 28.66666667],0
s8,1,0.585946,0.296719,[20 35] ; [35 74],[18.44512195 36.55487805] ; [36.55487805 72.44512195],0
a2,1,0.590516,0.28954,[ 6 50] ; [  9 101],[ 5.06024096 50.93975904] ; [  9.93975904 100.06024096],0
u2,1,0.590548,0.289489,[ 9 12] ; [21 37],[ 7.97468354 13.02531646] ; [22.02531646 35.97468354],0
d1,1,0.592229,0.286877,[ 2 54] ; [  6 104],[ 2.69879518 53.30120482] ; [  5.30120482 104.69879518],0
s2,1,0.616723,0.2505,[22 32] ; [40 69],[20.5398773 33.4601227] ; [41.4601227 67.5398773],0
d2,1,0.658999,0.194742,[13 43] ; [29 81],[14.1686747 41.8313253] ; [27.8313253 82.1686747],0
p11,1,0.665826,0.186524,[41 15] ; [77 33],[39.80722892 16.19277108] ; [78.19277108 31.80722892],0
u1,1,0.708383,0.139897,[ 1 55] ; [  3 107],[ 1.34939759 54.65060241] ; [  2.65060241 107.34939759],0
u3,1,0.747148,0.103943,[10 11] ; [30 28],[10.63291139 10.36708861] ; [29.36708861 28.63291139],0
p7,1,0.772365,0.083685,[32 22] ; [62 47],[31.14110429 22.85889571] ; [62.85889571 46.14110429],0
b1,1,0.80528,0.060772,[23 33] ; [43 67],[22.26506024 33.73493976] ; [43.73493976 66.26506024],0
n3,1,0.813875,0.055427,[6 1] ; [32  7],[5.7826087 1.2173913] ; [32.2173913  6.7826087],0
a4,1,0.902392,0.015041,[13 43] ; [26 82],[13.31707317 42.68292683] ; [25.68292683 82.31707317],0
r3,1,0.908844,0.013109,[48  8] ; [95 15],[48.24096386  7.75903614] ; [94.75903614 15.24096386],0
v4,1,0.963275,0.00212,[52  4] ; [101   8],[51.92727273  4.07272727] ; [101.07272727   7.92727273],0
a1,1,0.983092,0.000449,[ 2 54] ; [  4 106],[ 2.02409639 53.97590361] ; [  3.97590361 106.02409639],0
b5,1,0.987242,0.000256,[32 24] ; [63 47],[32.04819277 23.95180723] ; [62.95180723 47.04819277],0
