Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.021953,5.249487,[16 16] ; [ 6 22],[11.73333333 20.26666667] ; [10.26666667 17.73333333],0
b2,1,0.401435,0.704023,[10 18] ; [10 11],[11.42857143 16.57142857] ; [ 8.57142857 12.42857143],0
b3,1,0.401435,0.704023,[10 18] ; [10 11],[11.42857143 16.57142857] ; [ 8.57142857 12.42857143],0
p6,1,0.442122,0.590769,[14 18] ; [11 21],[12.5 19.5] ; [12.5 19.5],0
d5,1,0.460885,0.543745,[27  6] ; [23  8],[25.78125  7.21875] ; [24.21875  6.78125],0
b5,1,0.477654,0.504215,[21 12] ; [23  9],[22.33846154 10.66153846] ; [21.66153846 10.33846154],0
s4,1,0.517743,0.418388,[ 7 26] ; [ 9 23],[ 8.12307692 24.87692308] ; [ 7.87692308 24.12307692],0
n3,1,0.521245,0.411429,[6 3] ; [8 7],[5.25 3.75] ; [8.75 6.25],0
u1,1,0.527906,0.398421,[ 8 25] ; [10 22],[ 9.13846154 23.86153846] ; [ 8.86153846 23.13846154],0
a5,1,0.535095,0.384706,[24  9] ; [21 11],[22.84615385 10.15384615] ; [22.15384615  9.84615385],0
b4,1,0.539846,0.375825,[23 10] ; [20 12],[21.83076923 11.16923077] ; [21.16923077 10.83076923],0
r4,1,0.561626,0.336896,[26  7] ; [27  5],[26.90769231  6.09230769] ; [26.09230769  5.90769231],0
n2,1,0.562069,0.336134,[7 2] ; [10  5],[6.375 2.625] ; [10.625  4.375],0
p9,1,0.609774,0.260504,[16 15] ; [18 13],[17. 14.] ; [17. 14.],0
d2,1,0.640573,0.217993,[20 13] ; [17 14],[19.078125 13.921875] ; [17.921875 13.078125],0
n4,1,0.662019,0.19108,[27  6] ; [24  7],[26.296875  6.703125] ; [24.703125  6.296875],0
s2,1,0.663138,0.189734,[21 12] ; [22 10],[21.83076923 11.16923077] ; [21.16923077 10.83076923],0
a4,1,0.708329,0.139952,[16 17] ; [17 15],[16.75384615 16.24615385] ; [16.24615385 15.75384615],0
d3,1,0.710644,0.137634,[22 11] ; [22  9],[22.6875 10.3125] ; [21.3125  9.6875],0
d1,1,0.72162,0.126946,[20 13] ; [18 14],[19.29230769 13.70769231] ; [18.70769231 13.29230769],0
a8,1,0.807451,0.059397,[ 7 22] ; [ 6 22],[ 6.61403509 22.38596491] ; [ 6.38596491 21.61403509],0
r1,1,0.834882,0.043449,[24  9] ; [24  8],[24.36923077  8.63076923] ; [23.63076923  8.36923077],0
a3,1,0.846945,0.037256,[23 10] ; [23  9],[23.35384615  9.64615385] ; [22.64615385  9.35384615],0
a7,1,0.866873,0.0281,[21 12] ; [21 11],[21.32307692 11.67692308] ; [20.67692308 11.32307692],0
u2,1,0.913906,0.011688,[6 4] ; [5 3],[6.11111111 3.88888889] ; [4.88888889 3.11111111],0
s6,1,0.948179,0.004224,[26  7] ; [25  7],[25.89230769  7.10769231] ; [25.10769231  6.89230769],0
r3,1,0.968445,0.001565,[30  3] ; [29  3],[29.95384615  3.04615385] ; [29.04615385  2.95384615],0
v4,1,0.968445,0.001565,[30  3] ; [29  3],[29.95384615  3.04615385] ; [29.04615385  2.95384615],0
r2,1,0.973827,0.001076,[30  2] ; [29  2],[29.96825397  2.03174603] ; [29.03174603  1.96825397],0
a1,1,0.974659,0.001009,[ 2 31] ; [ 2 30],[ 2.03076923 30.96923077] ; [ 1.96923077 30.03076923],0
