Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.000509,12.081037,[46 27] ; [18 38],[36.21705426 36.78294574] ; [27.78294574 28.21705426],1
p4,1,0.003922,8.319774,[32 40] ; [11 44],[24.37795276 47.62204724] ; [18.62204724 36.37795276],0
p2,1,0.004819,7.94621,[50 23] ; [24 31],[42.203125 30.796875] ; [31.796875 23.203125],0
r3,1,0.009352,6.75433,[48 23] ; [25 31],[40.81102362 30.18897638] ; [32.18897638 23.81102362],0
n5,1,0.014941,5.923468,[50 22] ; [27 29],[43.3125 28.6875] ; [33.6875 22.3125],0
a1,1,0.020434,5.374393,[ 3 70] ; [ 9 47],[ 6.79069767 66.20930233] ; [ 5.20930233 50.79069767],0
v4,1,0.021759,5.26495,[51 21] ; [28 27],[44.78740157 27.21259843] ; [34.21259843 20.78740157],0
b1,1,0.035469,4.422434,[32 41] ; [35 21],[37.91472868 35.08527132] ; [29.08527132 26.91472868],0
p3,1,0.039464,4.240793,[24 49] ; [ 9 45],[18.96850394 54.03149606] ; [14.03149606 39.96850394],0
b4,1,0.060104,3.534523,[46 27] ; [26 30],[40.74418605 32.25581395] ; [31.25581395 24.74418605],0
s8,1,0.083372,2.997908,[18 55] ; [ 7 49],[14.14728682 58.85271318] ; [10.85271318 45.14728682],0
p10,1,0.084045,2.984888,[40 31] ; [22 32],[35.216 35.784] ; [26.784 27.216],0
n4,1,0.100734,2.693881,[47 26] ; [28 28],[42.44186047 30.55813953] ; [32.55813953 23.44186047],0
p8,1,0.161128,1.963606,[23 50] ; [11 43],[19.54330709 53.45669291] ; [14.45669291 39.54330709],0
u2,1,0.162275,1.952899,[10 20] ; [13 12],[12.54545455 17.45454545] ; [10.45454545 14.54545455],0
p9,1,0.177517,1.818286,[41 28] ; [26 29],[37.28225806 31.71774194] ; [29.71774194 25.28225806],0
a5,1,0.178935,1.806447,[40 33] ; [24 32],[36.21705426 36.78294574] ; [27.78294574 28.21705426],0
n3,1,0.201485,1.631575,[19 13] ; [12 16],[16.53333333 15.46666667] ; [14.46666667 13.53333333],0
b5,1,0.22707,1.459122,[43 30] ; [27 29],[39.6124031 33.3875969] ; [30.3875969 25.6124031],0
v2,1,0.247719,1.336123,[30 40] ; [18 37],[26.88 43.12] ; [21.12 33.88],0
p7,1,0.275854,1.187401,[23 48] ; [23 32],[25.92063492 45.07936508] ; [20.07936508 34.92063492],0
s7,1,0.295932,1.092437,[23 45] ; [13 39],[20.4 47.6] ; [15.6 36.4],0
s6,1,0.297089,1.087213,[30 43] ; [18 38],[27.1627907 45.8372093] ; [20.8372093 35.1627907],0
d4,1,0.302248,1.064248,[50 22] ; [34 22],[47.25 24.75] ; [36.75 19.25],0
s3,1,0.302438,1.063414,[23 47] ; [23 32],[25.76 44.24] ; [20.24 34.76],0
a7,1,0.305362,1.050629,[32 40] ; [30 26],[34.875 37.125] ; [27.125 28.875],0
v3,1,0.353079,0.862361,[18 55] ; [10 46],[15.84496124 57.15503876] ; [12.15503876 43.84496124],0
s5,1,0.391703,0.73365,[ 9 62] ; [10 45],[10.70634921 60.29365079] ; [ 8.29365079 46.70634921],0
d5,1,0.402802,0.699947,[47 26] ; [32 24],[44.70542636 28.29457364] ; [34.29457364 21.70542636],0
n2,1,0.425736,0.634426,[21 12] ; [15 13],[19.47540984 13.52459016] ; [16.52459016 11.47540984],0
p6,1,0.439032,0.598812,[16 56] ; [ 9 45],[14.28571429 57.71428571] ; [10.71428571 43.28571429],0
s1,1,0.450994,0.568152,[ 3 70] ; [ 4 52],[ 3.96124031 69.03875969] ; [ 3.03875969 52.96124031],0
d1,1,0.499556,0.455879,[29 44] ; [19 37],[27.1627907 45.8372093] ; [20.8372093 35.1627907],0
