Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,85.467498,[314  62] ; [129 133],[261.07836991 114.92163009] ; [181.92163009  80.07836991],1
p3,1,0.0,41.202998,[245 135] ; [103 162],[205.02325581 174.97674419] ; [142.97674419 122.02325581],1
p4,1,0.0,37.999825,[288  92] ; [139 126],[251.56589147 128.43410853] ; [175.43410853  89.56589147],1
p6,1,0.0,29.173361,[188 189] ; [ 75 188],[154.9234375 222.0765625] ; [108.0765625 154.9234375],1
p5,1,0.0,25.661278,[ 73 308] ; [ 14 250],[ 51.39069767 329.60930233] ; [ 35.60930233 228.39069767],1
p11,1,6.1e-05,16.063704,[336  45] ; [202  63],[317.30340557  63.69659443] ; [220.69659443  44.30340557],1
n5,1,0.000516,12.056357,[323  56] ; [196  68],[305.91135303  73.08864697] ; [213.08864697  50.91135303],1
s8,1,0.00059,11.80582,[194 183] ; [100 165],[172.64485981 204.35514019] ; [121.35514019 143.64485981],1
p1,1,0.001326,10.305785,[ 47 333] ; [ 13 252],[ 35.34883721 344.65116279] ; [ 24.65116279 240.34883721],0
r4,1,0.001713,9.834074,[358  23] ; [230  35],[346.79256966  34.20743034] ; [241.20743034  23.79256966],0
p10,1,0.003835,8.360492,[338  39] ; [214  48],[325.6713615  51.3286385] ; [226.3286385  35.6713615],0
d4,1,0.005999,7.550496,[328  52] ; [206  58],[315.0931677  64.9068323] ; [218.9068323  45.0931677],0
v1,1,0.007074,7.25398,[226 149] ; [126 129],[209.52380952 165.47619048] ; [142.47619048 112.52380952],0
v3,1,0.008043,7.023788,[168 205] ; [ 89 169],[151.91917591 221.08082409] ; [105.08082409 152.91917591],0
n4,1,0.008916,6.839515,[323  57] ; [203  61],[310.37267081  69.62732919] ; [215.62732919  48.37267081],0
s7,1,0.01101,6.463711,[203 159] ; [117 139],[187.4433657 174.5566343] ; [132.5566343 123.4433657],0
p12,1,0.013033,6.164692,[ 41 337] ; [ 14 251],[ 32.33281493 345.66718507] ; [ 22.66718507 242.33281493],0
p9,1,0.017451,5.650475,[345  32] ; [225  38],[335.765625  41.234375] ; [234.234375  28.765625],0
a5,1,0.019356,5.469082,[297  84] ; [185  80],[284.2755418  96.7244582] ; [197.7244582  67.2755418],0
b5,1,0.019998,5.412055,[211 170] ; [171  94],[225.29721362 155.70278638] ; [156.70278638 108.29721362],0
d1,1,0.020708,5.351215,[243 138] ; [145 120],[228.83591331 152.16408669] ; [159.16408669 105.83591331],0
r1,1,0.030459,4.683218,[317  62] ; [202  61],[306.38785047  72.61214953] ; [212.61214953  50.38785047],0
s5,1,0.045198,4.011234,[142 220] ; [ 81 177],[130.20322581 231.79677419] ; [ 92.79677419 165.20322581],0
v4,1,0.04919,3.868865,[370   9] ; [250  14],[365.44323484  13.55676516] ; [254.55676516   9.44323484],0
a1,1,0.078035,3.10536,[ 21 360] ; [  7 258],[ 16.51393189 364.48606811] ; [ 11.48606811 253.51393189],0
r2,1,0.110339,2.549354,[360  15] ; [245  18],[355.60344828  19.39655172] ; [249.39655172  13.60344828],0
a6,1,0.129391,2.299797,[248 132] ; [188  77],[256.86821705 123.13178295] ; [179.13178295  85.86821705],0
u4,1,0.130682,2.284386,[ 11 369] ; [  3 262],[  8.24806202 371.75193798] ; [  5.75193798 259.24806202],0
b1,1,0.184904,1.757762,[140 241] ; [ 84 181],[132.11145511 248.88854489] ; [ 91.88854489 173.11145511],0
n3,1,0.211894,1.558442,[43 20] ; [56 16],[46.2 16.8] ; [52.8 19.2],0
s6,1,0.218668,1.513092,[259 107] ; [174  89],[251.95230525 114.04769475] ; [181.04769475  81.95230525],0
a8,1,0.24641,1.343541,[ 57 288] ; [ 31 207],[ 52.0754717 292.9245283] ; [ 35.9245283 202.0754717],0
a2,1,0.249686,1.325061,[ 87 294] ; [ 71 194],[ 93.18575851 287.81424149] ; [ 64.81424149 200.18575851],0
d3,1,0.299453,1.07663,[277 104] ; [182  82],[271.13023256 109.86976744] ; [187.86976744  76.13023256],0
s4,1,0.35913,0.840932,[ 64 309] ; [ 38 225],[ 59.82075472 313.17924528] ; [ 42.17924528 220.82075472],0
a7,1,0.37429,0.789372,[285  95] ; [189  74],[280.1244168  99.8755832] ; [193.8755832  69.1244168],0
a4,1,0.448477,0.574499,[167 213] ; [124 140],[171.70807453 208.29192547] ; [119.29192547 144.70807453],0
d2,1,0.493064,0.469833,[193 188] ; [126 137],[188.72515528 192.27484472] ; [130.27484472 132.72515528],0
v2,1,0.526389,0.401358,[216 156] ; [141 113],[212.14696486 159.85303514] ; [144.85303514 109.14696486],0
s3,1,0.537322,0.380526,[221 155] ; [147 114],[217.21821036 158.78178964] ; [150.78178964 110.21821036],0
b4,1,0.586923,0.295176,[219 162] ; [158 107],[222.34829721 158.65170279] ; [154.65170279 110.34829721],0
u1,1,0.604346,0.268491,[ 70 311] ; [ 53 212],[ 72.54334365 308.45665635] ; [ 50.45665635 214.54334365],0
a3,1,0.622428,0.242469,[278 101] ; [189  75],[275.26127527 103.73872473] ; [191.73872473  72.26127527],0
n2,1,0.641305,0.217039,[48 16] ; [50 20],[46.80597015 17.19402985] ; [51.19402985 18.80597015],0
u2,1,0.655364,0.199204,[55 48] ; [37 37],[53.53672316 49.46327684] ; [38.46327684 35.53672316],0
u3,1,0.721488,0.127071,[53 49] ; [41 34],[54.16949153 47.83050847] ; [39.83050847 35.16949153],0
s2,1,0.763712,0.090366,[201 176] ; [136 125],[199.13636364 177.86363636] ; [137.86363636 123.13636364],0
b2,1,0.769357,0.085975,[ 89 142] ; [64 96],[ 90.39130435 140.60869565] ; [62.60869565 97.39130435],0
